,Unnamed: 0,video_id,author,comment,vectores_tfidf,comment_stem,sentiment,c_hateful,targeted,aggresive
3890,7902,8R4yelPzdmI,UCqfTrD9w0x2pRZNL5ntk8_g,Eres un sinvergüenza,[0. 0. 0. ... 0. 0. 0.],sinverg enza,-1.0,0.11934319138526917,0.03664594888687134,0.07008195668458939
3891,7919,dU3SNdTar3g,UCfbGmWKuNJtKVrXX9fLpTdg,Basta de la invasión de inmigrantes ilegales en la frontera. Exigimos fronteras seguras y todo inimigrante ilegal debe ser deportado de inmediato.,[0. 0. 0. ... 0. 0. 0.],basta invasi inmigrant ilegal frontera exigimo frontera segura inimigrant ileg debe deportado inmediato,-1.0,0.9190972447395325,0.029712587594985962,0.6710379123687744
3892,7926,r7w4IUox0M8,UCs6dNMKBY70tkf4kivsDLNg,Cada video peor 😂😂😂😂😂,[0. 0. 0. ... 0. 0. 0.],cada video peor,-1.0,0.026000728830695152,0.00962608028203249,0.01951940357685089
3893,7928,r7w4IUox0M8,UC0KgtYlQdsx4EwLXfYoRKZQ,🤣🤣piden de rodillas a Pedro que le dejen gobernar ...ahora pidiendo votos de l PSOE🤣🤣que verguenza de PP...,[0. 0. 0. ... 0. 0. 0.],piden rodilla pedro dejen gobernar ahora pidiendo voto psoe verguenza,-1.0,0.016852805390954018,0.006505046505481005,0.014246954582631588
3894,7931,r7w4IUox0M8,UCFhmJIkloLt5fmdvyBq8D1A,"Aún hay tiempo de cumplir con su deber humano y ciudadano. En la otra vida no hay nada qué hacer 

""Hay que obedecer a Dios antes que a los hombres"" 

Isaías 10:1-3
""¡Pobres de aquellos que dictan leyes injustas y ponen por escrito los decretos de la maldad. Dejan sin protección a los pobres de mi país; roban a los pequeños de sus derechos, dejan sin nada a la viuda y despojan al huérfano!
¿Qué harán el día que se arreglen las cuentas? ¿A dónde huirán, y quién los ayudará cuando, desde lejos, venga el desastre? ¿Dónde encerrarán sus riquezas?""",[0. 0. 0. ... 0. 0. 0.],tiempo cumplir deber humano ciudadano vida hacer obedec dio hombr pobr aquello dictan ley injusta ponen escrito decreto maldad dejan protecci pobr roban pequ derecho dejan viuda despojan rfano arreglen cuenta huir ayudar lejo venga desastr encerrar riqueza,-1.0,0.5560391545295715,0.00857618823647499,0.25024905800819397
3895,7932,r7w4IUox0M8,UCxus0Na0vE39Ubej76IsSwA,Los ladrones piden recapacitar los corruptos piden recapacitar,[0. 0. 0. ... 0. 0. 0.],ladron piden recapacitar corrupto piden recapacitar,-1.0,0.07916877418756485,0.0065047284588217735,0.037540048360824585
3896,7933,r7w4IUox0M8,UCAsz4_ko8bKoW0LwvyDiK1Q,YOLANDA ERREJUDAS.,[0. 0. 0. ... 0. 0. 0.],yolanda errejuda,-1.0,0.0238131545484066,0.02261662296950817,0.012337076477706432
3897,7934,r7w4IUox0M8,UCGxJ4-ZoOxfGMbiN8n501RA,Este canal es más comunista que Lenin,[0. 0. 0. ... 0. 0. 0.],canal comunista lenin,-1.0,0.1028783842921257,0.044845156371593475,0.10771013051271439
3898,7935,r7w4IUox0M8,UC3Dy2xmjMKT9Z_HRWIAWvKQ,"Estos con tal de gobernar, les da igual el que sea ""CON TRASFUGAS de otros partidos o CON VOX""",[0. 0. 0. ... 0. 0. 0.],gobernar igual trasfuga partido,-1.0,0.05610460042953491,0.011383174918591976,0.027276134118437767
3899,7936,r7w4IUox0M8,UCfPTLvSUrWDsrFwDxVYw1UA,El PSOE actual (refundado por P.Sanchez) es la Ultraizquierda.,[0. 0. 0. ... 0. 0. 0.],psoe actual refundado sanchez ultraizquierda,-1.0,0.0654057040810585,0.019271990284323692,0.03903835639357567
3900,7937,r7w4IUox0M8,UCpp2V4hQZCKnxJAF3jYZEKQ,Bueno pues a los socialistas no necesitan que les despierte nadie porque estan  trabajando Si los del circo hicieran lo mismo en vez de conspirar siempre hasta que les den unas eleciones a la carta A recuperar una enseñanza y sanidad estatal de calidad Que niños no pasen necesidad por la eliminacion de ayudas a comedores escolares mientras los del circo se suben el sueldo Que los fondos de inversion no ganen millonadas acosta de los trabajadores Verdad Señor Cañete Apuntense ya a trabajar es duro pero gratificante ver progresar a una sociedad a pesar de ustedes,[0. 0. 0. ... 0. 0. 0.],bueno pue socialista necesitan despiert nadi estan trabajando circo hicieran mismo conspirar siempr una elecion carta recuperar ens anza sanidad estat calidad pasen necesidad eliminacion ayuda comedor escolar mientra circo suben sueldo fondo invers ganen millonada acosta trabajador verdad apuntens trabajar duro gratificant progresar sociedad pesar usted,-1.0,0.2503669857978821,0.005726289935410023,0.1057417094707489
3901,7938,r7w4IUox0M8,UC0bsTJF5THVM9F82pxRZtkQ,"😂😂😂😂😂😂😂😂estan desesperados, por qué no apela el PSOE a los ""moderados"", que no quieren gobernar con vox, 😂😂😂😂",[0. 0. 0. ... 0. 0. 0.],estan desesperado apela psoe moderado quieren gobernar,-1.0,0.02921288274228573,0.006520092487335205,0.016517754644155502
3902,7939,r7w4IUox0M8,UCkq50Va1a6Yont_JFFcc-Yg,Yolanda la laca te ests afectado,[0. 0. 0. ... 0. 0. 0.],yolanda laca est afectado,-1.0,0.048247117549180984,0.03550054877996445,0.023750385269522667
3903,7940,r7w4IUox0M8,UCV5RJH0Xm3akSs8JoXmBsBg,"Cuca ""macarra"", cierra la BOCAZA YA",[0. 0. 0. ... 0. 0. 0.],cuca macarra cierra bocaza,-1.0,0.9845497608184814,0.9751390218734741,0.9564918875694275
3904,7941,r7w4IUox0M8,UCNUzHgztbJR2xvdWiwWQNxg,"La señora Gamarra del PP, no pearece inteligente y es indigono promover el transfuguismo.",[0. 0. 0. ... 0. 0. 0.],gamarra pearec inteligent indigono promov transfuguismo,-1.0,0.08787601441144943,0.009914030320942402,0.05507542937994003
3905,7946,lo52pHlAc4Q,UCiGAfzhx-ACTbxeIZ0HNQXg,Estados Unidos necesita guerras para alargar la agonia del dolar,[0. 0. 0. ... 0. 0. 0.],unido necesita guerra alargar agonia dolar,-1.0,0.28605782985687256,0.012984557077288628,0.07739315181970596
3906,7948,lo52pHlAc4Q,UCWhnK28USoxdH4nFKbYK83w,Aveces me pregunto dios mando a lucifer al infierno 🤷‍♂️ ok y de ahí Lucifer se convirtió en nel rey del infierno ? y antes que lucifer llegase al infierno quien era el rey del infierno  antes que él llegase 😶 porque seguro mato al rey anterior para convertirse en nel rey del infierno actual Fuck 😶?,[0. 0. 0. ... 0. 0. 0.],avec pregunto dio mando lucif infierno lucif convirti infierno lucif llegas infierno infierno llegas seguro mato anterior convertirs infierno actual fuck,-1.0,0.2246551215648651,0.03361820802092552,0.12668269872665405
3907,7949,lo52pHlAc4Q,UCT1-Gm0RFoA_lGaxVTVstjw,La inflación interna en contra de la deuda nacional eso es lo que tiene 🇺🇸,[0. 0. 0. ... 0. 0. 0.],inflaci interna deuda nacion,-1.0,0.052375126630067825,0.012204269878566265,0.02395002730190754
3908,7951,lo52pHlAc4Q,UCn0gx5KxwKYEgdiDUHFWVhA,hara lo mismo la lagarta🤔,[0. 0. 0. ... 0. 0. 0.],hara mismo lagarta,-1.0,0.9821010231971741,0.9772931933403015,0.9647648334503174
3909,7954,kxOG8vPy-oo,UCsU2z7eAhuxftm-HAUvRlEA,"Ojalá toda la gente del mundo de la cultura, el cine en especial, siga su ejemplo, aunque me temo que el pánico a perder jugosas subvenciones va a impedirlo. Estoy segura de que muchos de sus compañeros de profesión van a negarle más de tres veces...",[0. 0. 0. ... 0. 0. 0.],ojal toda gent mundo cultura cine especi siga ejemplo aunqu temo nico perder jugosa subvencion impedirlo segura compa ero profesi negarl tre vece,-1.0,0.026635119691491127,0.008906478993594646,0.015497317537665367
3910,7956,kxOG8vPy-oo,UCzoQWWBI4y5VKbcQMsm2F_w,Chaqueteros para ponerse del lado de los gansters...quien les ha lavado el cerebro x 7 votos,[0. 0. 0. ... 0. 0. 0.],chaquetero poners lado ganster lavado cerebro voto,-1.0,0.017580391839146614,0.022121626883745193,0.022602127864956856
3911,7957,kxOG8vPy-oo,UCtP-NFJ3n_zoX3HLyvsb95Q,"Muy bien por Resines estoy de acuerdo contigo yo de izdas de toda la vida , social-democrata opino lo mismo ésto es una burla de tal calibre que no entiendo que lo votasen,un personaje tan mentiroso que dice que no miente cambia de opinion esu que es tomarle el pelo a quienes lo votan,y digo como Resines si dependeis de él normal que tragueis con todo pero aun asi es que si lo haceis si seguis votandolo es que sois iguales si no , no lo entiendo.",[0. 0. 0. ... 0. 0. 0.],bien resin acuerdo contigo izda toda vida social democrata opino mismo burla calibr entiendo votasen personaj mentiroso dice mient cambia opinion tomarl pelo votan digo resin dependei normal traguei hacei segui votandolo igual entiendo,-1.0,0.02415851131081581,0.01266660075634718,0.020628342404961586
3912,7964,kxOG8vPy-oo,UC8Yf3RnrTGABxbRMVXJGmpA,"Gracias estoy contigo en todo lo q as dicho.no entiendo,como pueden defender este gobierno q nos miente de esta manera ..",[0. 0. 0. ... 0. 0. 0.],gracia contigo dicho entiendo pueden defend gobierno mient manera,-1.0,0.01688716746866703,0.006201471667736769,0.013284583576023579
3913,7969,kxOG8vPy-oo,UC146J7uBkam4BVreDzHfPMg,"Y a partir de ahora a quién va a votar?.... pues al PSOE, como siempre y como otros tantos que maman o han mamado de ellos",[0. 0. 0. ... 0. 0. 0.],partir ahora votar pue psoe siempr tanto maman mamado,-1.0,0.031946033239364624,0.011881084181368351,0.025458622723817825
3914,7970,kxOG8vPy-oo,UCc88sJIhZ6qlqDW5K8DopeA,El que ha votado psoe tambien es culpable,[0. 0. 0. ... 0. 0. 0.],votado psoe tambien culpabl,-1.0,0.01829691231250763,0.010646873153746128,0.018984908238053322
3915,7971,kxOG8vPy-oo,UCpuOpZ0Ajj7ozGK6Ttz8a4Q,Este señor también es culpable por votar al PSOE y ahora que no se queje y que disfrute de lo votado.,[0. 0. 0. ... 0. 0. 0.],tambi culpabl votar psoe ahora quej disfrut votado,-1.0,0.015815407037734985,0.01006430946290493,0.013545330613851547
3916,7995,B6-7jZu-Ebc,UCqSZsHFG4gRd-f6kNv_GXbA,"Salvo Cristina Pardo, analistas de 1ª...Todo es bochornoso y sin ninguna vergüenza",[0. 0. 0. ... 0. 0. 0.],salvo cristina pardo analista bochornoso ninguna verg enza,-1.0,0.013685950078070164,0.015545778907835484,0.011894778348505497
3917,7997,B6-7jZu-Ebc,UCzBpKBw9oFd-z8IRbuxhaEw,y ahora que lo invitan al programa no le mete caña .... lo que hace la pasta,[0. 0. 0. ... 0. 0. 0.],ahora invitan programa mete hace pasta,-1.0,0.017979733645915985,0.008292331360280514,0.010293331928551197
3918,7999,B6-7jZu-Ebc,UCn2aXhBI6a5WO0niM61zkFg,"Ojo Pablito, que ya despellejaron ( con justicia) a los Sanchista y sus cómplices , pero si ahora también criticamos a PP y VOX la gente se despista y se queda sin alternativas ….. o no votamos a nadie ( para alegria de Sánchez )",[0. 0. 0. ... 0. 0. 0.],pablito despellejaron justicia sanchista mplice ahora tambi criticamo gent despista queda alternativa votamo nadi alegria nchez,-1.0,0.0398830845952034,0.01167341973632574,0.025267913937568665
3919,8000,B6-7jZu-Ebc,UCkcj8jCJ0osWCay7q7FsvAg,Que el gobierno se dedique a gobernar y solucionar los problemas de los españoles y que dejen en paz a las personas,[0. 0. 0. ... 0. 0. 0.],gobierno dediqu gobernar solucionar problema espa ole dejen persona,-1.0,0.017776675522327423,0.007132989354431629,0.013437708839774132
3920,8004,B6-7jZu-Ebc,UCd25NYKkNLgEKj1ZDJi3RAA,"Vaya tertulia 4 supuestamente periodistas haciendole la pelota a la marquesa que no sabe hacer la o con un canuto y faltando el respeto a un gobierno que mira por los obreros,pero claro cuantos mas derechos tengamos los de abajo mas privilegios piensan que perderan ellos",[0. 0. 0. ... 0. 0. 0.],vaya tertulia supuestament periodista haciendol pelota marquesa sabe hacer canuto faltando respeto gobierno mira obrero claro cuanto derecho abajo privilegio piensan perderan,-1.0,0.0208729337900877,0.00936008058488369,0.01604427769780159
3921,8008,B6-7jZu-Ebc,UC_6N4EQNTP6paPvFiCg6ZoA,"Como dice el señor Guerra, yo creia que durante la pandemia quienes habían salvado vidas eran los médicos y enfermeras y ahora resulta que no ha sido así, según el delegado del gobierno de sanchez, quienes han salvado las vidas en pandemia han sido los bilduetarras. 🙄🙄🙄🙄",[0. 0. 0. ... 0. 0. 0.],dice guerra creia pandemia salvado vida dico enfermera ahora resulta sido delegado gobierno sanchez salvado vida pandemia sido bilduetarra,-1.0,0.15860381722450256,0.07306801527738571,0.09964068233966827
3922,8012,B6-7jZu-Ebc,UCtn1-FF4alEh62KMQDHEpEA,"Da la sensación de que cierto barco socialista se está hundiendo, y algunos están cambiando de barco.
Un socialista ha dicho tal barbaridad, q es imposible ocultarla. Pero 4 años coogobernando con los herederos, y casi todo el país mirando a otro lado.
Y no me extraña, ya q muchos ya se han olvidado de más de cien mil muertos en la pandemia ; y en los municipales hemos votado lo q hemos votado.
Saludos.",[0. 0. 0. ... 0. 0. 0.],sensaci cierto barco socialista hundiendo cambiando barco socialista dicho barbaridad impos ocultarla coogobernando heredero casi mirando lado extra olvidado cien muerto pandemia municipal votado votado saludo,-1.0,0.05567000061273575,0.011732054874300957,0.035634469240903854
3923,8015,MtQOL1YT32A,UCTVgYLHnbzMe7nrVNl91GsQ,Enano saltarín eres falso y mentiroso..😢😢😢,[0. 0. 0. ... 0. 0. 0.],enano saltar falso mentiroso,-1.0,0.015786591917276382,0.02534876950085163,0.022983776405453682
3924,8020,MtQOL1YT32A,UC55KRpfjzG9Z8f3vEbzq2Iw,Son unos desgraciados esos Sanchistas...y lo peor la gente que los vota...son verdaderos incultos...😂😂,[0. 0. 0. ... 0. 0. 0.],desgraciado sanchista peor gent vota verdadero inculto,-1.0,0.018907910212874413,0.03178732842206955,0.03033803030848503
3925,8021,MtQOL1YT32A,UC55KRpfjzG9Z8f3vEbzq2Iw,Menos en Barcelona que no llueve nunca...claro que como nos fumigan...pues bueno ...😂😂,[0. 0. 0. ... 0. 0. 0.],meno barcelona lluev nunca claro fumigan pue bueno,-1.0,0.14423556625843048,0.008454572409391403,0.04206964373588562
3926,8022,MtQOL1YT32A,UCVa46n0XzWe2l0Rr_yd5UkA,El Rey con el PIN de la agenda 2030 y su mujer hablando de decrecimiento y sostenibilidad. Los dos se han ubicado mal. Su lugar natural estaría en  el gobierno de Sánchez. Allí no desentonarían  ¡ Vaya par !,[0. 0. 0. ... 0. 0. 0.],agenda mujer hablando decrecimiento sostenibilidad ubicado lugar natur gobierno nchez desentonar vaya,-1.0,0.027416633442044258,0.006032384466379881,0.008612623438239098
3927,8024,MtQOL1YT32A,UCi4hcz7rNRl7agpl8GPylyQ,"Por eso a los Gabachos les tenemos un cariño Histórico especial.Por envidiosos y malas compañías.En Trafalgar perdimos por los Gabachos.Y el único momento que sacan pecho , es con un Corso llamado Napoleone de los Estados que luego formaron Italia y que la Isla se la vendió el Estado de Génova a Francia .Lo tienen en los inválidos como un héroe y murió como prisionero de los Ingleses en una Isla .Que final más cutre tuvo el Ogro de Europa. Lo tuvo todo robado y todo lo perdió  en 20 años.Un Imperio que duro 2 décadas .El Imperio Español duró 400 años .Solo hay que ver el Imperio de uno en América lleno de Ciudades, Catedrales, Hospitales y Universidades y los Gabachos en África , no han dejado anda más que miseria y pobreza y ni un edificio importante.No le hicieron ni una Universidad a los Negritos en sus Colonias , que solo les robaron y no les dejaron nada, si no miremos Santo Domingo y al lado Haití. La misma Isla y la parte Española culta y prospera , la parte que fué Francesa , pobres y haciendo budú..",[0. 0. 0. ... 0. 0. 0.],gabacho cari hist rico especi envidioso mala compa trafalgar perdimo gabacho nico momento sacan pecho corso llamado napoleon luego formaron italia isla vendi nova francia lido muri prisionero ingles isla final cutr ogro europa robado perdi imperio duro cada imperio espa solo imperio rica lleno ciudad catedral hospital universidad gabacho frica dejado anda miseria pobreza edificio important hicieron universidad negrito colonia solo robaron dejaron miremo santo domingo lado hait misma isla part espa culta prospera part francesa pobr haciendo,-1.0,0.906004011631012,0.07300042361021042,0.7102020382881165
3928,8031,MtQOL1YT32A,UCWXp-U82ZhwUm44zub2CCSQ,"Una vez mas la derechona rancia y podrida miente, no ha aplaudido nadie por que dice Feijooooo y Abascaaaal que el discurso ha sido un mitin, lo que quiere decir que daba igual lo que dijera Francina, tenían orden de los capos de no aplaudir. Los ladrones antes iban a la oficina, ahora se van al PP y los mas ladrones a vox. Mientras que haya ciudadanos analfabetos políticos tendrán su dosis de embustes. Para ello se encargan la Cope, El Cascabel, El Toro etc. etc. etc. representantes de los poderes fácticos.
El nuevo portavoz del PP dice que las elecciones fueron un fraude, naturalmente por que no han podido formar gobierno, aún con mentiras al Rey  y llenándole la cesta a diestro y siniestro de todo tipo artículos.
Don Tarugo en agua, se han manifestado algunos jueces y/o magistrados, igual que algunos ciudadanos, pero la mayoría nada de nada, pero tu a la tuya mentiras y embustes a granel.",[0. 0. 0. ... 0. 0. 0.],derechona rancia podrida mient aplaudido nadi dice feijooooo abascaaa discurso sido mitin quier decir daba igual dijera francina orden capo aplaudir ladron iban oficina ahora ladron mientra ciudadano analfabeto tico tendr dosi embust ello encargan cope cascabel toro representant poder ctico nuevo portavoz dice eleccion fraud naturalment podido formar gobierno mentira llen ndole cesta diestro siniestro tipo culo tarugo agua manifestado juec magistrado igual ciudadano mayor mentira embust granel,-1.0,0.2770390510559082,0.08697862923145294,0.223110631108284
3929,8033,YZ00gD-hsW8,UCSctwaNwXEcQ82EEx1bNAnQ,"Lo grave no fue tanto el gasto, sino las blasfemias  , los bailes satanicos del “ viacrucis”, el altar- caja de madera… una vergüenza la masonería infiltrada en nuestra Santa Iglesia Católica",[0. 0. 0. ... 0. 0. 0.],grave gasto sino blasfemia bail satanico viacruci altar caja madera verg enza mason infiltrada santa iglesia lica,-1.0,0.03761599585413933,0.008293339051306248,0.017660876736044884
3930,8034,YZ00gD-hsW8,UCIXmwCQP55s5cjZt2jUbvSg,"Los que especulan con todo son los políticos corruptos, no es culpa de los que organizan eventos legítimos.",[0. 0. 0. ... 0. 0. 0.],especulan tico corrupto culpa organizan evento timo,-1.0,0.05592545494437218,0.014064844697713852,0.028394406661391258
3931,8035,YZ00gD-hsW8,UCrcDCAVMvazvhcEUYebOPPg,Es una vergüenzaque los gobiernos gasten dinero de los impuestos de todos para la fiesta privada de una secta criminal.,[0. 0. 0. ... 0. 0. 0.],verg enzaqu gobierno gasten dinero impuesto fiesta privada secta crimin,-1.0,0.20723681151866913,0.01520157977938652,0.09759610891342163
3932,8038,YZ00gD-hsW8,UCqXlHBoNdb6LAJhW0Cxq28Q,Siempre que se algo catolico esta mal? El diablo metiendo la cola,[0. 0. 0. ... 0. 0. 0.],siempr catolico diablo metiendo cola,-1.0,0.6507672667503357,0.12251640111207962,0.3760759234428406
3933,8041,YZ00gD-hsW8,UCvq0I5GNAC5sVNivP3vb65w,"Siempre os quedáis con la parte más oscura de todo. Sí. Sí es necesario. 5 millones de euros no son nada para el dinero que ha dejado la JMJ en Lisboa. Pero además hay cosas que no se pagan. 2,5 millones de jóvenes sanos y viviendo su fe sin esperar nada a cambio. No como los sociatas, que se venden por una paguita.",[0. 0. 0. ... 0. 0. 0.],siempr qu part oscura necesario millon euro dinero dejado lisboa adem cosa pagan millon vene sano viviendo esperar cambio sociata venden paguita,-1.0,0.15118736028671265,0.008322245441377163,0.0667666494846344
3934,8046,YZ00gD-hsW8,UCUv8Qj5yCpOs1C_5eh5cX3A,Jornada MUNDIAL.... ¿Quieren que sólo se gaste 1 dólar?,[0. 0. 0. ... 0. 0. 0.],jornada mundial quieren gast,-1.0,0.016439368948340416,0.010349302552640438,0.013675423339009285
3935,8048,YZ00gD-hsW8,UCAqXP21yXITKsAX6GfHv_Yg,"TRISTE QUE LA GENTE CAIGA EN ESA MENTIRA, LOS PAPAS DEBERÍAN DE SER ELEGIDOS POR DIOS DE FORMA DEMOCRÁTICA POR TODOS SUS HIJOS HUMANOS A NIVEL MUNDIAL, NO POR UN GRUPO ""SELECTIVO"" DE HOMOSEXUALES COCHINOS Y PEDÓFILOS QUE BUSCAN QUE TODOS LOS HIJOS DE DIOS SE ENFERMEN EN CUERPO, ALMA Y TRISTE QUE LA GENTE CAIGA EN ESA MENTIRA, LA IGLESIA EN TUVO EL PODER POR POCO MÁS DE 2000 SIGLOS Y LA IGLESIA SOLO NOS HA LLEVADO A LA DECADENCIA CUANDO CRISTO QUERÍA QUE ALCANZARAMOS A TRAVES DE EL LA VIDA ETERNA, NOS LA DIO REGALADA Y NADIE HIZO CASO, TODOS AÚN INCLUSO DICEN QUE ES UN MITO Y EL VATICANO JUNTO CON EL ANTICRISTO FRANCISCO ROBADOR EL LADRON DE PUESTOS E IMPUESTOS Y NUNCA HICIERON NADA BUENO POR LA HUMANIDAD MÁS QUE ENCONTREMOS LA MUERTE, TODO LOS MILES DE MILLONES DEBIERON DE INVERTIRLOS EN SALUD Y EN COSAS QUE REALMENTE IMPORTAN PERO LOS MÁRTIRES SE VENGARÁN POR ELLO, FRANCISCO MERECE ESTAR PERO EN LA CÁRCEL EN SU NATAL ARGENTINA PARA QUE SEA EXPUESTO COMO TROFEO DE LA DECADENCIA DE LA IGLESIA FIEL Y VERDADERA QUE ES LA CATÓLICA O EN ESE CASO QUE ESTÉ OCULTO EN SU BIBLIOTECA DEL VATICANO, QUERIENDO ESCONDERSE DE DIOS VARIOS METROS BAJO TIERRA, PUES DE QUE INTENTAN ESCONDERSE O QUÉ? AL NO TENER AL DIOS VERDADERO EN NINGÚN LADO SOLO ENCONTRARÁN MUERTE SIEMPRE, TUVIERON EL PODER POR POCO MÁS DE 2000 SIGLOS Y LA IGLESIA SOLO NOS HA LLEVADO A LA DECADENCIA CUANDO CRISTO QUERÍA QUE ALCANZARAMOS A TRAVES DE EL LA VIDA ETERNA, NOS LA DIO REGALADA Y NADIE HIZO CASO, TODOS AÚN INCLUSO DICEN QUE ES UN MITO Y EL VATICANO JUNTO CON EL ANTICRISTO FRANCISCO ROBADOR EL LADRON DE PUESTOS E IMPUESTOS Y NUNCA HICIERON NADA BUENO POR LA HUMANIDAD MÁS QUE ENCONTREMOS LA MUERTE, TODO LOS MILES DE MILLONES DEBIERON DE INVERTIRLOS EN SALUD Y EN COSAS QUE REALMENTE IMPORTAN PERO LOS MÁRTIRES SE VENGARÁN POR ELLO, FRANCISCO MERECE ESTAR PERO EN LA CÁRCEL EN SU NATAL ARGENTINA PARA QUE SEA EXPUESTO COMO TROFEO DE LA DECADENCIA DE LA IGLESIA FIEL Y VERDADERA QUE ES LA CATÓLICA O EN ESE CASO QUE ESTÉ OCULTO EN SU BIBLIOTECA DEL VATICANO, QUERIENDO ESCONDERSE DE DIOS VARIOS METROS BAJO TIERRA, PUES DE QUE INTENTAN ESCONDERSE O QUÉ? AL NO TENER AL DIOS VERDADERO EN NINGÚN LADO SOLO ENCONTRARÁN MUERTE SIEMPRE.

P.D. EL AMOR FALSO SE COMPRA CON DINERO, EL AMOR VERDADERO QUE ES DE DIOS SE COMPRA NO CON ACTOS DE CARIDAD, SE GANA USANDO TODO LO QUE DIOS TE DA EN VIDA SIEMPRE PARA QUE ALCANCES LO MEJOR, SI TE MUERES COMO VAS A COMUNICARTE? DICEN COMO SI TUVIERAN LA CERTEZA: SI SI MUERES Y VAS CON DIOS AL CIELO, PERO PREGÚNTENSE ¿QUE ES EL CIELO? EN REALIDAD HAY QUE MORIRIR O HEMOS SIDO ENGAÑADOS PARA QUE PERDAMOS TODAS LAS ESPERANZAS Y NUNCA LLEVEMOS EN REALIDAD A CRISTO EN EL CORAZÓN AUNQUE SOLO SEA POR UN RATO DE ALGUNA CRISIS EXISTENCIAL, TRISTE QUE TODOS ESTÉN PASANDO POR MOMENTOS TAN TRISTES CUANDO TODO PUEDE Y VA A CAMBIAR.",[0. 0. 0. ... 0. 0. 0.],trist gent caiga mentira papa deber elegido dio forma democr tica hijo humano nivel mundial grupo selectivo homosexual cochino filo buscan hijo dio enfermen cuerpo alma trist gent caiga mentira iglesia poder siglo iglesia solo llevado decadencia cristo quer alcanzaramo trave vida eterna regalada nadi hizo caso incluso dicen mito vaticano junto anticristo francisco robador ladron puesto impuesto nunca hicieron bueno humanidad encontremo muert mile millon debieron invertirlo salud cosa realment importan rtire vengar ello francisco merec rcel natal argentina expuesto trofeo decadencia iglesia fiel verdadera lica caso oculto biblioteca vaticano queriendo esconders dio vario metro bajo tierra pue intentan esconders tener dio verdadero ning lado solo encontrar muert siempr poder siglo iglesia solo llevado decadencia cristo quer alcanzaramo trave vida eterna regalada nadi hizo caso incluso dicen mito vaticano junto anticristo francisco robador ladron puesto impuesto nunca hicieron bueno humanidad encontremo muert mile millon debieron invertirlo salud cosa realment importan rtire vengar ello francisco merec rcel natal argentina expuesto trofeo decadencia iglesia fiel verdadera lica caso oculto biblioteca vaticano queriendo esconders dio vario metro bajo tierra pue intentan esconders tener dio verdadero ning lado solo encontrar muert siempr amor falso compra dinero amor verdadero dio compra acto caridad gana usando dio vida siempr alcanc mejor muer comunicart dicen certeza muer dio cielo preg ntens cielo realidad moririr sido enga ado perdamo toda esperanza nunca llevemo realidad cristo coraz aunqu solo rato alguna crisi existenci trist pasando momento trist pued cambiar,-1.0,0.3503504693508148,0.023070475086569786,0.21164777874946594
3936,8052,YZ00gD-hsW8,UCgGk-30xjfpnHq8fN4iLicw,Mas gasta pedro Sánchez en el falcon y nadie dice nada.,[0. 0. 0. ... 0. 0. 0.],gasta pedro nchez falcon nadi dice,-1.0,0.017620189115405083,0.01104879379272461,0.01266558188945055
3937,8053,lOiANkwu-rY,UCVhT4qJb2qNQSflKyNfrOwg,"Mira tontolin, esta noticia que usted está dando si fue verdadera con los gobiernos corruptos del pasado, esta atrasado de noticias, usted no ve como es la cárcel de hoy, este presidente todo lo saca ala luz, a este Magnífico hombre con su temple, estrategia e inteligencia, no lo vemos negociando, con bestias, usted cree que todo lo que ha hecho con el despliegue de la policía, el ejército, bien entrenados, se va ha poner de rodillas ante pandilleros, usted está loco de remate. Por eso a ustedes ya nadie les cree, y ahora con esta calumnia van a quedar más por el piso.",[0. 0. 0. ... 0. 0. 0.],mira tontolin noticia ust dando verdadera gobierno corrupto pasado atrasado noticia ust rcel president saca magn fico hombr templ estrategia inteligencia vemo negociando bestia ust cree hecho despliegu polic rcito bien entrenado poner rodilla pandillero ust loco remat usted nadi cree ahora calumnia quedar piso,-1.0,0.04765414446592331,0.012974036857485771,0.044972408562898636
3938,8054,lOiANkwu-rY,UCVhT4qJb2qNQSflKyNfrOwg,"Con razón que a este del Rincón no lo quiere el Presidente Bukele porque no hacen más que calumniar y mentir, y con que zaña da esta falsa noticia debían de votarlo o hacerle cerrar ese canal de mentiras.",[0. 0. 0. ... 0. 0. 0.],rinc quier president bukel hacen calumniar mentir falsa noticia votarlo hacerl cerrar canal mentira,-1.0,0.011825323104858398,0.008018196560442448,0.012933098711073399
3939,8055,lOiANkwu-rY,UC4KwIlzFz5gLOQbLWi-UIAw,"No soy fanático de bukele sin embargo claramente es un intento de desacreditar el trabajo y más viniendo de estás cadena televisiva, sus intereses son claros.",[0. 0. 0. ... 0. 0. 0.],tico bukel embargo clarament intento desacreditar trabajo viniendo cadena televisiva interes claro,-1.0,0.014157417230308056,0.01196287851780653,0.010758096352219582
