,video_id,author,comment,vectores_tfidf,comment_stem,sentiment,hateful,targeted,aggressive
156,wWPxdsZ2oyg,UCqj4Sj4Ivtub7NqtG1d9NhQ,La paca no ha escuchado,[0. 0. 0. ... 0. 0. 0.],paca escuchado,0,0.5262771248817444,0.05143825709819794,0.21834105253219604
562,mnsFm-RJahA,UCqWUo7KLmNuDUfUcAyLMr4Q,Que agarren sus empresas y se las metan donde les qué pa y se devuelvan a España,[0. 0. 0. ... 0. 0. 0.],agarren empresa metan devuelvan espa,0,0.5762298703193665,0.011778775602579117,0.2497677505016327
697,e7iqwokK-xg,UCfLT4yNap_GSi2DEAmBzKig,Y los de izquierda o socialistas?,[0. 0. 0. ... 0. 0. 0.],izquierda socialista,0,0.5790534019470215,0.14734619855880737,0.3934384286403656
804,wF1B0jVWhtw,UC8vkbOiHgrkis-TMS1F6-FA,Alguien notó que son casi todas mujeres las del público?,[0. 0. 0. ... 0. 0. 0.],alguien casi toda mujer blico,0,0.6730377078056335,0.07634348422288895,0.0995216965675354
946,EemzZxSxdlI,UCTMVsCechK1cFVkSJOdjZdA,Quisiera saber como piensa está señores si los comunistas hubieran ganada. Todo bueno con unicornios en España?,[0. 0. 0. ... 0. 0. 0.],quisiera saber piensa ore comunista ganada bueno unicornio espa,0,0.886699378490448,0.6941378116607666,0.5469081997871399
1144,QPnwSnNMZMY,UCGfrBYBWAHfZJ-NqVIBKrww,Si Ridley Scott hubiera visto este video le quedaba mejor la película,[0. 0. 0. ... 0. 0. 0.],ridley scott visto video quedaba mejor cula,0,0.6073793768882751,0.5572927594184875,0.308785080909729
1212,OUfoY7h46fM,UCKuGjUUg4_SHnhblYMVz3sA,"La Guía norcoreana me representa, Cuando hablo con extranjeros y les digo, Disculpe mi inglés jajaja",[0. 0. 0. ... 0. 0. 0.],norcoreana representa hablo extranjero digo disculp ingl jajaja,0,0.5854852795600891,0.027016369625926018,0.16147714853286743
1290,m7ezaBVVdEE,UCKVjYjhKvC2Mm-Irb-bGdlQ,"Don Germán ¿qué pasó con Colombia? Tremendo crecimiento económico a costa de una violencia social ilimitada, una presencia extranjera que vulnera la soberania e identidad con bases estadounidenses, una producción gigantesca de metabolitos secundarios de Erythroxylum y evidentemente un gran crecimiento, porque no se trata de desarrollo porque crecimiento económico sin crecimiento de la calidad humana, no es desarrollo... Se violan acuerdos y convergencias lograds en base a trabajosos procesos de negociación político-social.. Comencemos por casa y aquí en Bolivia. Facultad de Ciencias en la UAGRM, ¿Cuándo se organizará?",[0. 0. 0. ... 0. 0. 0.],germ colombia tremendo crecimiento econ mico costa violencia social ilimitada presencia extranjera vulnera soberania identidad base estadounidens producci gigantesca metabolito secundario erythroxylum evidentement gran crecimiento trata desarrollo crecimiento econ mico crecimiento calidad humana desarrollo violan acuerdo convergencia lograd base trabajoso proceso negociaci tico social comencemo casa bolivia facultad ciencia uagrm organizar,0,0.7122435569763184,0.01957232505083084,0.3080216348171234
1343,mYheLdWDTWI,UCo_OWcKs8olz6MZ79dEXX_w,que hermosa película 😍,[0. 0. 0. ... 0. 0. 0.],hermosa cula,0,0.9860179424285889,0.9771968126296997,0.9520087838172913
1437,MGCCxSW-ceU,UCyIKeWD0n56AhmUgvDPn0Rg,Una persona que está entre hombre y mujer... Pues que se decida de una vez que está más perdida,[0. 0. 0. ... 0. 0. 0.],persona hombr mujer pue decida perdida,0,0.7454642653465271,0.16190962493419647,0.23385685682296753
1598,d_vrcyqBslc,UCoRgOoq56k03xqoRq9Ef5cw,"Que cuba mejore no depende de EEUU , ha sido el propio gobierno cubano el que no ha permitido que el pais prospere, creo que hay temas en los que tenia que haber profundizado mas , o simplemente no hablar por desconocimiento. El exodo de cubanos por Nicaragua es un ejemplo perfecto de como el gobierno siempre nos ha tratado, miles de cubanos han muerto por eso.",[0. 0. 0. ... 0. 0. 0.],cuba mejor depend eeuu sido propio gobierno cubano permitido pai prosper creo tema tenia haber profundizado simplement hablar desconocimiento exodo cubano nicaragua ejemplo perfecto gobierno siempr tratado mile cubano muerto,0,0.6790897250175476,0.028592579066753387,0.33786916732788086
1875,LO4pskCrnSM,UCos6YBW4cYQm8a31ocZFRRQ,Esta mujer tiene los dias contados...   Cuando leas este comentario seguro ya no estará respirando 😢,[0. 0. 0. ... 0. 0. 0.],mujer dia contado lea comentario seguro respirando,0,0.5282924175262451,0.08511412143707275,0.1131589412689209
1902,ERRpg_FEMck,UCP3CHZxN_5Gj4pYRCY84n5g,La de al lado ya la vio con otra cara😅 esto hablando de la colombiana,[0. 0. 0. ... 0. 0. 0.],lado cara hablando colombiana,0,0.5881640911102295,0.16750286519527435,0.23758986592292786
1908,ERRpg_FEMck,UCOJG3JlmQkIOXc-Popcxmmg,Los poderosos juegan a los soldaditos y a los saqueos con los países pobres y esperan q la filosofía resuelva el drama de los refugiados-desplazados o como se los quiera llamar.,[0. 0. 0. ... 0. 0. 0.],poderoso juegan soldadito saqueo pobr esperan filosof resuelva drama refugiado desplazado quiera llamar,0,0.8623262643814087,0.03511884808540344,0.5209057927131653
2519,gzlcaeSgt1E,UCxEIKvqIKw5FVlmwuki2uug,T4R4DA ! Y POR ESO NO ESCUCHO A MUJERES ! LO VI VENIR ! NO ME EXTRAÑARÍA QUE DIJERA QUE LA PROMISCUIDAD EN LAS MUJERES ESTÁ BIEN !!! Y DE SEGURO DIRÁ QUE LOS HOMBRES DEBEMOS ACEPTAR A UNA MUJER PROMISCUA ! TODO UN CLÁSICO !!!,[0. 0. 0. ... 0. 0. 0.],escucho mujer venir extra dijera promiscuidad mujer bien seguro hombr debemo aceptar mujer promiscua sico,0,0.6453423500061035,0.0352993980050087,0.10763915628194809
2842,yNOk9IXN-5g,UCCgDlE49DEZBSP_ehk8mp_g,"Mucho OJO , esos Venezolanos que han llegado a Nueva York  ; solo vienen a robar , asaltar y prostituirse y a vivir gracias a los impuestos de la gente que SI trabaja . A los Venezolanos NO les gusta trabajar honestamente . Además son bien exigentes .",[0. 0. 0. ... 0. 0. 0.],venezolano llegado nueva york solo vienen robar asaltar prostituirs vivir gracia impuesto gent trabaja venezolano gusta trabajar honestament adem bien exigent,0,0.8024476766586304,0.010054494254291058,0.3629876375198364
2980,KH4dpNmtC08,UCWB6qfHcHkNTD3XMB1V2ZTg,"Te falto un ultimo punto : que aun ya siendo paises independientes en africa, siguen los europeos conteniendo a africa para su desarrollo ya que no les conviene su desarrollo, sobretodo por sus recursos naturales. el mas claro ejemplo es que en algunos paises que fueron de la africa oriental francesa usan el Franco CFA de África Occidental como moneda oficial que esta relacionado al franco frances.",[0. 0. 0. ... 0. 0. 0.],falto ultimo punto siendo pais independient africa siguen europeo conteniendo africa desarrollo convien desarrollo sobretodo recurso natural claro ejemplo pais africa orient francesa usan franco frica occident moneda ofici relacionado franco franc,0,0.5154467821121216,0.012934692203998566,0.16841551661491394
3363,PxPl07c4ECo,UCKVzDUqbtdSMBcexaEtMmzQ,Una paracaidista dudando de la gravedad??,[0. 0. 0. ... 0. 0. 0.],paracaidista dudando gravedad,0,0.5095322728157043,0.03279499709606171,0.18692639470100403
3384,lMaSGElUPhQ,UCH5dwZtuGXOqRAzr1jNV2ag,"Pq España nunca tuvo colonias,  tenía provincias, los Españoles que se iban allí,  se iban a vivir y crear familias,  no podían robar un oro que era suyo!!  Tenían que pagar impuestos.. sí,  como los pago yo hoy en día 
Crearon calles, plazas,  colegios ,.... hicieron más universidades que entonces no había ni en Europa,  y no para niños blancos Estaudinense , no, para todo el que le gustaba y tenía coco
La primera universidad en el Norte fue creada en 1693 (cuando las vuestras ya cumplian siglos) 
Pero hasta 1962  no entró por primera vez ,un negro y escoltado por policías 
Busca a ver cuando fue el primer Indio Americano  en entrar a una universidad América",[0. 0. 0. ... 0. 0. 0.],espa nunca colonia provincia espa ole iban iban vivir crear familia robar pagar impuesto pago crearon call plaza colegio hicieron universidad entonc europa blanco estaudinens gustaba coco primera universidad nort creada cumplian siglo entr primera negro escoltado polic busca primer indio americano entrar universidad rica,0,0.8989050388336182,0.02110145054757595,0.49824076890945435
3389,lMaSGElUPhQ,UCH5dwZtuGXOqRAzr1jNV2ag,"España nunca colonizo,  pregúntales a Ceuta o a Melilla,  siguen siendo provincias de España,  como lo fue Guinea Ecuatorial,  el Sáhara,  Filipinas,  y cualquier país hispanoamericano 
Con sus derechos como cualquiera pero también con sus impuestos como a cualquiera,  como yo que soy de Toledo y la mitad de mi sueldo se lo queda el estado",[0. 0. 0. ... 0. 0. 0.],espa nunca colonizo preg ntale ceuta melilla siguen siendo provincia espa guinea ecuatori hara filipina cualquier hispanoamericano derecho cualquiera tambi impuesto cualquiera toledo mitad sueldo queda,0,0.7218195199966431,0.014259971678256989,0.31692343950271606
3390,lMaSGElUPhQ,UCH5dwZtuGXOqRAzr1jNV2ag,"Morire diciendo esto: España no quería colonizar un nuevo continente,  quería llegar a las Indias a por especies y sedas , Portugal,  Francia, Holwnda, Inglaterra tenían todos las rutas cogidas 
Y entonces llega Colón con que la tierra es redonda y se puede llegar por la derecha,  primero se lo dijo al rey de Portugal  y a varios más,  y la Reina Isabel fue la única que le hizo caso y se arriesgo (teniendo batallas para reconquistar Granada, su marido contra el sur de Francia y el Norte de Italia ) la mitad de Italia fue aragonesa durante muchos siglos (Francia y España luchaban por esa parte, cerdeña es medio aragonesa)",[0. 0. 0. ... 0. 0. 0.],morir diciendo espa quer colonizar nuevo continent quer llegar india especi seda portug francia holwnda inglaterra ruta cogida entonc llega tierra redonda pued llegar derecha primero dijo portug vario reina isabel nica hizo caso arriesgo batalla reconquistar granada marido francia nort italia mitad italia aragonesa siglo francia espa luchaban part cerd medio aragonesa,0,0.8282317519187927,0.02847474254667759,0.44528695940971375
3395,lMaSGElUPhQ,UCw80967Ik7DWEVX3h6NaVPA,"Es que comparar el descubrimiento con lo que hizo Hitler es pasarse ehhhh,es que según para algunos hispanos americanos lo que hicieron los españoles fue un genocidio,vamooos hombre eso ya no tiene nombre y pensar que practicamente todos deciende de europeos y los que menos hablas son los verdaderos nativos de esas tierras,ahora sí que viven mal todos los indios nativos de allí,ahora es cuando la están pasando mal",[0. 0. 0. ... 0. 0. 0.],comparar descubrimiento hizo hitler pasars ehhhh hispano americano hicieron espa ole genocidio vamooo hombr nombr pensar practicament deciend europeo meno habla verdadero nativo tierra ahora viven indio nativo ahora pasando,0,0.6937037706375122,0.01173882931470871,0.3210183084011078
3397,lMaSGElUPhQ,UC_vkcKXCIBwxhMKwi9tgwQA,"si llego yo america y me bajo del barco con Colon y veo a un tipo con taparabos plumas etc y me subo al primer arbol que veo o si tengo un  arma le disparo del miedo.y si soy indio hago lo mismo me subo al árbol y le meto una flecha en el pecho al primero que puedo.Pero si todo lo desconocido da miedo.a cualquiera que le salga un animal de los pies en el campo y  no conozca la especie, si pica muerde o mata,o si habla o ladra se caga de miedo..
por cierto que los romanos.los arabes y judios aqui no llegaron dándonos  regalos ni besos ni gaitas.y aún a si estamos agradecido de lo que dejaron todos.unos cultura. la algebra de los musulmanes.los puentes acueductos de los romanos.luego los invadimos nosotros a los italianos y nos llevamos bien desde hace siglos.con francia ni comento la traición  que nos hiciero ,no entiendo a sudamerica 500 años después y metiendose con quien deben de ser sus aliados.de su misma sangre.y además de haber heredado la arquitectura Española.idioma.cultura.en fin son nuestra sangre y no hay mas.que vamos hacerle.se que es por falta de cultura.solo ver a maduro apoyando a putin como un borrego dando voces .me hace entender todo.parece que nos culpan de no haber prosperado.pero nosotros nos fuimos hace siglos.",[0. 0. 0. ... 0. 0. 0.],llego america bajo barco colon tipo taparabo pluma subo primer arbol arma disparo miedo indio hago mismo subo rbol meto flecha pecho primero puedo desconocido miedo cualquiera salga anim pie campo conozca especi pica muerd mata habla ladra caga miedo cierto romano arab judio aqui llegaron ndono regalo beso gaita agradecido dejaron cultura algebra musulman puent acueducto romano luego invadimo italiano llevamo bien hace siglo francia comento traici hiciero entiendo sudamerica despu metiendos deben aliado misma sangr adem haber heredado arquitectura espa idioma cultura sangr vamo hacerl falta cultura solo maduro apoyando putin borrego dando voce hace entend parec culpan haber prosperado hace siglo,0,0.8997350931167603,0.029241017997264862,0.571081817150116
3502,Zl72zDj_FgU,UCbrgYuvhOF5MPFBZAfwyuHA,Para los que no saben hay como 4 películas más ..es una saga,[0. 0. 0. ... 0. 0. 0.],saben cula saga,0,0.7895417809486389,0.4966428577899933,0.5963531136512756
3545,VcIYpkRo0yU,UCu2fvdSzXERRfMjaR1ogJ9Q,"Hoy en 2023, casi todos los meseros, mensajeros y lastimosamente delincuentes callejeros, son venezolanos",[0. 0. 0. ... 0. 0. 0.],casi mesero mensajero lastimosament delincuent callejero venezolano,0,0.5198380947113037,0.05844701826572418,0.15404468774795532
3631,N8S1s7B70Ak,UCGfmNlxPSVEi9ReDVrQxGdQ,"12:55 cuando esa mezquita sea eliminada y se reconstruya el templo sepan queCristo no tardará en egresar que estaremos en la última era 10:00 hehehehe el dios banquero 
8:56 por que dicen que israel es colonizador si ellos han colonizado casi todo el globo terrestre 
0:23   Wao 😮 eso explica de donde sacaron la historia de que un burro volo al septimo cielo claro de la mitología persa 
Palestina Cristo se la dio a los cristianos y la invasión islamica les robó la tierra y se hizo la dueña de todo",[0. 0. 0. ... 0. 0. 0.],mezquita eliminada reconstruya templo sepan quecristo tardar egresar ltima heheheh dio banquero dicen israel colonizador colonizado casi globo terrestr explica sacaron historia burro volo septimo cielo claro mitolog persa palestina cristo cristiano invasi islamica tierra hizo,0,0.7009278535842896,0.02799147553741932,0.32478734850883484
3680,VcIYpkRo0yU,UCu2fvdSzXERRfMjaR1ogJ9Q,"Hoy en 2023, casi todos los meseros, mensajeros y lastimosamente delincuentes callejeros, son venezolanos",[0. 0. 0. ... 0. 0. 0.],casi mesero mensajero lastimosament delincuent callejero venezolano,0,0.5198380947113037,0.05844701826572418,0.15404468774795532
3753,N8S1s7B70Ak,UCGfmNlxPSVEi9ReDVrQxGdQ,"12:55 cuando esa mezquita sea eliminada y se reconstruya el templo sepan queCristo no tardará en egresar que estaremos en la última era 10:00 hehehehe el dios banquero 
8:56 por que dicen que israel es colonizador si ellos han colonizado casi todo el globo terrestre 
0:23   Wao 😮 eso explica de donde sacaron la historia de que un burro volo al septimo cielo claro de la mitología persa 
Palestina Cristo se la dio a los cristianos y la invasión islamica les robó la tierra y se hizo la dueña de todo",[0. 0. 0. ... 0. 0. 0.],mezquita eliminada reconstruya templo sepan quecristo tardar egresar ltima heheheh dio banquero dicen israel colonizador colonizado casi globo terrestr explica sacaron historia burro volo septimo cielo claro mitolog persa palestina cristo cristiano invasi islamica tierra hizo,0,0.7009278535842896,0.02799147553741932,0.32478734850883484
3776,Cw-qHZemygI,UCvzcDrmOSQs8uofbufNkXYA,"Pobre Armenia, fue el primer país del mundo en declarar el cristianismo cómo religión oficial y los azerbayanos que quieren controlar el alto Karabaj quieren islamizar a la fuerza, es obvio que Turquia apoye a Azerbaiyán por dos razones: son países turquitos y son países islámicos, y no es de extrañar que Turquia siempre quiere contrariar a Armenia ya que hasta la fecha el régimen turco no quiere reconocer el genocio armenio, el genocidio griego y el genocidio asirio... por eso aún las relaciones entre Turquia y Armenia y las relaciones entre Turquia y Grecia son tensas, y aún se manipula a otros países islámicos para influir en estos conflictos, por ejemplo Pakistan no reconoce diplomaticamente a Armenia pero si apoya Azerbaiyán y a su vez Armenia no reconoce a Pakistan pero si apoya a India en cuanto a lo de Cachemira. Por eso Europa especialmente Grecia al ser cristianas apoyan a Armenia mientras que Turquia y demás países islámicos apoyan a Azerbayan

Turquia también tiene el conflicto abierto con Grecia por la posición de apoyo a Chipre",[0. 0. 0. ... 0. 0. 0.],pobr armenia primer mundo declarar cristianismo religi ofici azerbayano quieren controlar alto karabaj quieren islamizar fuerza obvio turquia apoy azerbaiy razon turquito mico extra turquia siempr quier contrariar armenia fecha gimen turco quier reconoc genocio armenio genocidio griego genocidio asirio relacion turquia armenia relacion turquia grecia tensa manipula mico influir conflicto ejemplo pakistan reconoc diplomaticament armenia apoya azerbaiy armenia reconoc pakistan apoya india cuanto cachemira europa especialment grecia cristiana apoyan armenia mientra turquia mico apoyan azerbayan turquia tambi conflicto abierto grecia posici apoyo chipr,0,0.6128727793693542,0.01985703967511654,0.3040693998336792
3786,eYTgmERxqDA,UC9HXG1clbkHTyaM9YKGikrw,"2:23 Bien dicho! La historia ha estado llena de colonizaciones, con sus virtudes y sus defectos (En España nos invadieron romanos, visigodos y árabes, y, aunque no fue pacífico, también nos dejaron avances y un legado cultural positivo y lo mismo España en América o Guinea, no fue perfecto, pero dejo legados culturales positivos), pero no se puede avanzar mirando hacia el pasado y buscando a quien culpar cuando las personas que cometieron esos errores ya ni siquiera están entre nosotros en su mayoría. Un país independiente es soberano de sí mismo y tiene que resolver sus propios problemas, culpar a otros y buscar un salvador es incompatible con la independencia.",[0. 0. 0. ... 0. 0. 0.],bien dicho historia llena colonizacion virtud defecto espa invadieron romano visigodo rabe aunqu fico tambi dejaron avanc legado cultur positivo mismo espa rica guinea perfecto dejo legado cultural positivo pued avanzar mirando hacia pasado buscando culpar persona cometieron error siquiera mayor independient soberano mismo resolv propio problema culpar buscar salvador incompat independencia,0,0.5087935924530029,0.014186356216669083,0.2350115031003952
3791,eYTgmERxqDA,UC2E_4ExMlD7rm2oEAXlSI8Q,"Solo matizar una cosa.
Cuando España perdió Puerto Rico Cuba Filipinas y Guam en 1898 en la guerra contra los Estados Unidos.
Esos territorios erán considerados territorios territorios españoles de ultramar exactamente igual que Baleares y Canarias.
Es decir los cubanos en aquella época tenían los mismos derechos que cualquier español podría tener en Madrid o en Granada.
No eran colonias formaban parte del territorio nacional exactamente lo mismo que cualquier otro , y sus habitantes tenían los mismos derechos y obligaciones que los del resto de la España peninsular.
El caso de Guinea no es el mismo , Guinea y Fernando Poo si eran ""colonias"" , en el término estricto de la palabra pero no lo eran los territorios hispanos en América",[0. 0. 0. ... 0. 0. 0.],solo matizar cosa espa perdi puerto rico cuba filipina guam guerra unido territorio considerado territorio territorio espa ole ultramar exactament igual balear canaria decir cubano aquella poca mismo derecho cualquier espa podr tener madrid granada colonia formaban part territorio nacion exactament mismo cualquier habitant mismo derecho obligacion resto espa peninsular caso guinea mismo guinea fernando colonia rmino estricto palabra territorio hispano rica,0,0.6645578145980835,0.013028268702328205,0.28593990206718445
3792,eYTgmERxqDA,UCVL6Rtn37vdcImj_rk6_R8w,"Soy descendiente de hispanos y aborigen americano, celebren sus 50 años de tener su propia identidad, su propia bandera. Ustedes como muchos países de américa solo les falta la Independencia económica, es cuestión de actitud hoy en día si no se tiene una producción para comerciar, el turismo es una buena alternativa, tienen el clima, el espacio y por lo que noto, amabilidad y respeto. 
Saludos desde Argentina.",[0. 0. 0. ... 0. 0. 0.],descendient hispano aborigen americano celebren tener propia identidad propia bandera usted rica solo falta independencia econ mica cuesti actitud producci comerciar turismo buena alternativa clima espacio noto amabilidad respeto saludo argentina,0,0.6677099466323853,0.015692995861172676,0.25023162364959717
3880,PPFhiH3KJoA,UCcPhCfX1MMQwtEtfSttSB3g,"El tema de los Saharauis es igual al de los terroristas palestinos, porque no quiero decir: el pueblo palestino. En esa parte de áfrica los saharauis son la moneda de cambio y sin ellos esa región rinde los frutos para las economías mas grandes en Europa y la geopolitica de los EEUU. Quizás los grupos terroristas palestinos, sirios y libaneses sean los ""saharauis"" en el medio oriente; sin ellos desaparecen los problemas y esa región, la del medio oriente, comience a rendir sus frutos, o sea, los frutos que las potencias occidentales quieren.",[0. 0. 0. ... 0. 0. 0.],tema saharaui igual terrorista palestino quiero decir pueblo palestino part frica saharaui moneda cambio regi rind fruto econom grand europa geopolitica eeuu quiz grupo terrorista palestino sirio libanes saharaui medio orient desaparecen problema regi medio orient comienc rendir fruto fruto potencia occidental quieren,0,0.7779436111450195,0.02094258926808834,0.4453485310077667
3893,PPFhiH3KJoA,UCiJIZTWJYeWymdf5fCuauVQ,Se imaginan hoy en día los saharahuis ciudadanos españoles.  España estaría invadida de musulmanes como Francia,[0. 0. 0. ... 0. 0. 0.],imaginan saharahui ciudadano espa ole espa invadida musulman francia,0,0.8196494579315186,0.03885526955127716,0.4558602571487427
4041,-AelME4SNaI,UCKehqtmnnkfJwjLPxgZIUUA,He estado un par de veces por Turquía y no importa la edad que tenga cuando preguntas a un turco sobre el genocidio Armenio sus respuestas son variadas desde que en ese tiempo no existía tal definición por eso no cuenta como genocidio o que  convivieron con los armenios más de 600  años juntos porque matarlos al final ? O que todo fue una confusión con la llegada de los rusos e ingleses en tierras otomanas y que ellos pusieron en contra a los armenios  y como esto era una traición empezaron a expulsarlos de su país o son propagando de los imperialistas para dejar mal parado a Turquía. Pero lo más triste de todo es que no aceptan y aún no pidieron perdón por sus actos y ganas de hacer creo que no tienen. Otro punto q tener en cuenta  con los turcos prefieren  que el estado islamico sea más grande que dejar que los kurdos tengan un poco más  derecho.,[0. 0. 0. ... 0. 0. 0.],vece turqu importa edad pregunta turco genocidio armenio respuesta variada tiempo exist definici cuenta genocidio convivieron armenio junto matarlo final confusi llegada ruso ingles tierra otomana pusieron armenio traici empezaron expulsarlo propagando imperialista dejar parado turqu trist aceptan pidieron perd acto gana hacer creo punto tener cuenta turco prefieren islamico grand dejar kurdo derecho,0,0.9174681901931763,0.03372040018439293,0.6840001344680786
4288,ELrno3YhHxQ,UCkWahUTpwtkM3peVtAL6m7g,Qué tipa TAN CLARA!,[0. 0. 0. ... 0. 0. 0.],tipa clara,0,0.94249427318573,0.9192575216293335,0.8437610268592834
4345,Jrk-rRItwCo,UCmTc6mg76FG9frZ-CvkVgog,"Que enorme felicidad que España, un país tan relevante tanto para Europa, América y la cultura occidental, tenga a este jefe de gobierno de un nivel visto en pocos estadistas. Ante todo, el enorme ejemplo democrático de dialogar con partidos con otras ideas, y llegar a acuerdos. Eso es la democracia, el dialogo racional entre los ciudadanos, contrario a la prepotencia que utilizan algunos partidos políticos del mundo, tanto desde la izquierda como desde la derecha, porque eso no les importa, lo que no tienen es cultura democrática y este trabajo tan arduo que debemos llevar a cabo todos los ciudadanos, de diferentes ideas, de sostener el único sistema viable para cualquier nación. Por otra parte, es hora de que europa tome las riendas de la OTAN, porque la política exterior de USA está completamente desfasada en el tiempo, como si la guerra fría continuara. El mundo occidental sigue su rumbo de crecimiento intelectual, mal que a algunos les pese.",[0. 0. 0. ... 0. 0. 0.],enorm felicidad espa relevant europa rica cultura occident jefe gobierno nivel visto poco estadista enorm ejemplo democr tico dialogar partido idea llegar acuerdo democracia dialogo racion ciudadano contrario prepotencia utilizan partido tico mundo izquierda derecha importa cultura democr tica trabajo arduo debemo llevar cabo ciudadano diferent idea sosten nico sistema viabl cualquier naci part hora europa tome rienda otan tica exterior completament desfasada tiempo guerra continuara mundo occident sigu rumbo crecimiento intelectu pese,0,0.5239878296852112,0.013083979487419128,0.1816035360097885
4539,o90GPRiuPGU,UCYxBc-HnopBabdZTw4qnI_Q,Madre mía qué pomposa es,[0. 0. 0. ... 0. 0. 0.],madr pomposa,0,0.8935872912406921,0.8438358902931213,0.7305653095245361
4652,PWq6GUyffHY,UCfmbRNqavmy_l-cBTnGRgHA,Muy linda la película me gustó mucho ❤,[0. 0. 0. ... 0. 0. 0.],linda cula gust,0,0.8023163080215454,0.7028056383132935,0.5115291476249695
4728,XWOynFAk0DI,UC1GcN3lpBqdjqzRVXEN0TuA,Bueno que no te atraiga alguien puede ser gusto personal y no racismo. Las mujeres rechazan a negros no x su piel sino xq lo asocian a la pobreza. En cuanto al fisico la piel blanca y negra tiene ventajas y desventajas.,[0. 0. 0. ... 0. 0. 0.],bueno atraiga alguien pued gusto person racismo mujer rechazan negro piel sino asocian pobreza cuanto fisico piel blanca negra ventaja desventaja,0,0.7235096096992493,0.020960703492164612,0.13359510898590088
4740,XWOynFAk0DI,UCMfLObMetZ6SbIy4jvc7oCQ,"En Venezuela se mueren jajajaja, aquí le decimos negros a los negros, pero no de manera despectiva y un sin fin de palabras, bueno es que  aquí hasta a los blancos nos hacen bromas, tuve amigos de la escuela que se burlaban de mi por ser rubio, de rana platanera, ratón de panaderia, anda a la playa a broncearte que encandilas jajajaja, tengo amigos negros, a quienes saludo, que pasó negro, y el hermano de una ex, que todos eran blancos y el era el mas oscuro, le decían negro, no se puede uno ofender por todo, si no se hace de forma despectiva.",[0. 0. 0. ... 0. 0. 0.],venezuela mueren jajajaja decimo negro negro manera despectiva palabra bueno blanco hacen broma amigo escuela burlaban rubio rana platanera panaderia anda playa bronceart encandila jajajaja amigo negro saludo negro hermano blanco oscuro negro pued ofend hace forma despectiva,0,0.7393643856048584,0.026818066835403442,0.29649612307548523
4845,G6C90SNyiJA,UC0Jjj7_trP0kSFbpAyCQW7Q,"Cuando Jehová fue a Ur de los Caldeos donde vivía Abram con su mujer Sarai cuidando sus ovejas, le dijo que lo acompañara a la tierra de Canaán y que de esa tierra ""fluía leche y miel"", un poco exagerado Jehová, en esa tierra a duras penas se criaban camellos y cabras, pero lo que pasaba era que para Jehová unos 3000 y pico de años son un instante en la eternidad del tiempo, y Él midiendo el tiempo con su escala infinita, en realidad se refería a esta época, cuando de esa tierra, que hace menos de un siglo estaba carcomida por el desierto, pues ahora, aunque no produsca leche y miel, si ha convertido a Israel en uno de los mayores exportadores de productos agrícolas del mundo, lo cual se traduce en dólares contantes y sonantes, con los que Israel, puede, si así lo deseara, comprar toda la leche y miel que le viniera en gana.",[0. 0. 0. ... 0. 0. 0.],jehov caldeo abram mujer sarai cuidando oveja dijo acompa tierra cana tierra lech miel exagerado jehov tierra dura pena criaban camello cabra pasaba jehov pico instant eternidad tiempo midiendo tiempo escala infinita realidad refer poca tierra hace meno siglo carcomida desierto pue ahora aunqu produsca lech miel convertido israel mayor exportador producto cola mundo traduc lare contant sonant israel pued deseara comprar toda lech miel viniera gana,0,0.5066052675247192,0.022201037034392357,0.14374804496765137
4868,ux547wpA0dc,UCDyUiP2spqJifnlNfqO_a8w,La tecnologia al servicio de lo publico. Bien por China.,[0. 0. 0. ... 0. 0. 0.],tecnologia servicio publico bien china,0,0.5488678216934204,0.1101032942533493,0.1591709852218628
4908,FMknE5g5JXk,UCtdXsT037QylI5KvWTb-2qw,"No está esté Gobierno no está haciéndo nada  bién. No abren organismos, y abren colegios y institutos,, para en pesar. Aire y mar tierra todas las fronteras cerradas, cómo an echó muchos países y no dejar entrar. Las pateras las cojen y son personas, sin vacunas, y la mayoría vienen con el covid-19  y Alemania los del vuelven para tras. Y muchos más paises. De barón abrir negocios, nocturnos, y la pandemia. Creciendo otra vez, y pretende abrir colegios y  institutos",[0. 0. 0. ... 0. 0. 0.],gobierno haci abren organismo abren colegio instituto pesar air tierra toda frontera cerrada dejar entrar patera cojen persona vacuna mayor vienen covid alemania vuelven tra pais abrir negocio nocturno pandemia creciendo pretend abrir colegio instituto,0,0.7596192955970764,0.01033857837319374,0.28078362345695496
5038,s4oPE_uA5LI,UCorz6Lx6YAB7uHGdSk17RVg,Hermosa película,[0. 0. 0. ... 0. 0. 0.],hermosa cula,0,0.9860179424285889,0.9771968126296997,0.9520087838172913
5043,s4oPE_uA5LI,UCNfGq69FyPpoEi5Q1sdWm-A,Hermosa película ❤️❤️❤️❤️,[0. 0. 0. ... 0. 0. 0.],hermosa cula,0,0.9860179424285889,0.9771968126296997,0.9520087838172913
