,video_id,author,comment,vectores_tfidf,comment_stem,sentiment
11187,RM7Kfpwbw4A,UC98z6XdSUS1olZA87XCwLmA,"Brigada estas totalmente empapado sobre la guerra civil española, bueno en todo lo que tocas eres genial. Desgraciadamente el psoe no ha cambiado nada desde aquellas fechas ya tan lejanas. Su única misión desde entonces  ha sido reescribir la historia, para intentar blanquear su derrota, y el  fracaso de la república en general, y del fiasco monumental que supuso la guerra civil para el socialismo, ya que una guerra que ellos buscaban y presumían que iban a barrer a los ""fascistas"", aunque en realidad ellos eran los fascistas por definición, la perdieron por goleada, si me permites utilizar un símil futbolístico. La gente en general piensa que ganó Franco por la ayuda de Alemania e Italia, pero nunca dicen que la urss le envió gran cantidad de material de guerra, claro está con la entrega del oro de la reserva, que se robó con alevosía y nocturnidad, dejando a las generaciones venideras de España en la mismísima ruina. Si Franco ganó la guerra fue más que nada, por la disciplina y  una organización férrea, que el bando republicano no tuvo durante los 15 o 18 primeros meses de guerra, para cuando la urss tomó el mando ya fue demasiado tarde, pero eso no lo cuentan. La guerra la planifico y organizo la república, igual que gobernó, de manera anárquica y chapucera, que es la forma en que los socialistas gobiernan, no solo en España, si no en cualquier parte del mundo. Gracias Brigada, por ser tan ameno e imparcial en todos los temas, recibe un fuerte abrazo de un impenitente seguidor tuyo.",[0. 0. 0. ... 0. 0. 0.],brigada totalment empapado guerra civil espa bueno toca genial desgraciadament psoe cambiado aquella fecha lejana nica misi entonc sido reescribir historia intentar blanquear derrota fracaso blica gener fiasco monument supuso guerra civil socialismo guerra buscaban presum iban barrer fascista aunqu realidad fascista definici perdieron goleada permit utilizar futbol stico gent gener piensa franco ayuda alemania italia nunca dicen urss envi gran cantidad materi guerra claro entrega reserva alevo nocturnidad dejando generacion venidera espa mism sima ruina franco guerra disciplina organizaci rrea bando republicano primero mese guerra urss mando demasiado tard cuentan guerra planifico organizo blica igual gobern manera rquica chapucera forma socialista gobiernan solo espa cualquier part mundo gracia brigada ameno imparci tema recib fuert abrazo impenitent seguidor,-1.0
11189,RM7Kfpwbw4A,UCVpwL6b_HHRWGlC4vMkJmPw,Contais las cosas como el culo,[0. 0. 0. ... 0. 0. 0.],contai cosa culo,-1.0
11192,RM7Kfpwbw4A,UChi41STYwNRg51WeaNUCyEQ,"La única verdad es la siguiente: si Alfonso XIII hubiera tenido más apoyos dentro del ejército (y en general), no habría sido posible proclamar nada. Pero no tuvo esos apoyos porque el regimen de la Restauración y su propia gestión como monarca fueron nefastos para el país, culminando en una doble violación gravísima de la Constitución por parte del propio monarca al permitir el golpe de estado y la dictadura de Primo de Rivera y la dictablanda de Berenguer. Alfonso XIII no tuvo la potestad moral de intentar quedarse porque sabía que el pueblo no lo quería. Y en ESE vacío de poder, que ya venía de atrás, se proclamó la II República. El número de votos era lo de menos. Por cierto, la Dictadura de Primo de Rivera no era fascista. Eso es incorrecto. Fuertemente autoritario si, pero tanto como fascista, para nada. Fascista fue su hijo, José Antonio.",[0. 0. 0. ... 0. 0. 0.],nica verdad siguient alfonso xiii apoyo dentro rcito gener habr sido posibl proclamar apoyo regimen restauraci propia gesti monarca nefasto culminando dobl violaci grav sima constituci part propio monarca permitir golp dictadura primo rivera dictablanda berengu alfonso xiii potestad moral intentar quedars pueblo quer poder proclam blica mero voto meno cierto dictadura primo rivera fascista incorrecto fuertement autoritario fascista fascista hijo antonio,-1.0
11193,RM7Kfpwbw4A,UC1uqNu7gNOMDziXzj0gfvug,Los facistas siendo fascistas llamando fachas a derechistas,[0. 0. 0. ... 0. 0. 0.],facista siendo fascista llamando facha derechista,-1.0
11194,RM7Kfpwbw4A,UCHLv3f_UteBVhjsMBbY59Jw,"Lo esperable. Extremistas radicales repitiendo la propaganda de los últimos 80 años. Pero no reírse, con el hundimiento de Vox y con otros 4 años de perro sanxe (y ya serán 9) ya tienen bastante estos habitantes de lo LLoreria 😂😂😂😂",[0. 0. 0. ... 0. 0. 0.],esper extremista radical repitiendo propaganda ltimo hundimiento perro sanx bastant habitant lloreria,-1.0
11197,JxW_yEvxizE,UCwMoSJRVPjtNiW5qLGKTMiw,"Que alguien me explique, como se puede reunir, un gobierno ""legal"", con un COBARDE, DELINCUENTE buscado por la misma JUSTICIA de este país, para que decidan el FUTURO DE ESPAÑA. ESTO ES SURREALISTA!! Y LA MIERDA DE LA DESUNIÓN EUROPEA, QUÉ? UN BREXIT, YA. Aquí to DIOS , se RÍE DE NOSOTROS. YA LAS MANIFESTACIONES, ESTÁN SOBRANDO. HAY QUE HACER ALGO MÁS... CON BABOSO VI, ya hemos visto lo que nos espera. EL EJÉRCITO, TIENE YA LA ÚLTIMA PALABRA.",[0. 0. 0. ... 0. 0. 0.],alguien expliqu pued reunir gobierno legal cobard delincuent buscado misma justicia decidan futuro espa surrealista mierda desuni europea brexit dio manifestacion sobrando hacer baboso visto espera rcito ltima palabra,-1.0
11199,Ykgdyq04tdA,UCidswaOf5svJRXqyJVs6j-Q,"HAY QUE REVERTIR LA TRAICIÓN Y HACERLES PAGAR A LA DELINCUENCIA POLÍTICA POR LA ARBITRARIEDAD DE DESTRUIR ESPAÑA,A MANOS DE LOS TERRORISTAS,SEPARATISTAS,VIOLADORES,ULTRACOMUNISTAS,PARA ELLO TENDRÁN A TODO EL PUEBLO DIGNO ESPAÑOL EL LA CALLE,VIVA ESPAÑA CARAJO....!!!!",[0. 0. 0. ... 0. 0. 0.],revertir traici hacerl pagar delincuencia tica arbitrariedad destruir espa mano terrorista separatista violador ultracomunista ello tendr pueblo digno espa call viva espa carajo,-1.0
11200,Ykgdyq04tdA,UCf0KTKRoMauDJBQHwVeZ6Dg,"No llegará la sangre al rio, entre pillos anda el juego .",[0. 0. 0. ... 0. 0. 0.],llegar sangr pillo anda juego,-1.0
11201,Ykgdyq04tdA,UCDBVHzmA-kri7MR3wKbTwyg,"Dónde están los jueces sólo uno tiene huevos de denunciar este golpe de estado,o están esperando un BONUS,para las SAUNAS,,,",[0. 0. 0. ... 0. 0. 0.],juec huevo denunciar golp esperando bonu sauna,-1.0
11202,Ykgdyq04tdA,UC9irtiw3b34emPywHx84Pzg,"Vaya, idita chulo, narcisista, descerebrado este Sanchez como se puede ser tan payaso",[0. 0. 0. ... 0. 0. 0.],vaya idita chulo narcisista descerebrado sanchez pued payaso,-1.0
11203,Ykgdyq04tdA,UCYAsAUsSvWAYneO6mqS9Asg,"El pueblo español lo tirará, y lo metera en la cárcel ya que la justicia esta comprada por traidores a España🇪🇸🇪🇸🇪🇸🇪🇸🇪🇸",[0. 0. 0. ... 0. 0. 0.],pueblo espa tirar metera rcel justicia comprada traidor espa,-1.0
11206,Ykgdyq04tdA,UCeQajcvT5BElvJjQhmxlkUQ,"Luego los periodistas del gobierno dicen que no se tiene que abuchear a Sánchez. Pero Sánchez se lo gana a pulso. 
 ¿No existe un 155 para golpes de Estado desde dentro de la Moncloa? Un grave error si no existe.",[0. 0. 0. ... 0. 0. 0.],luego periodista gobierno dicen abuchear nchez nchez gana pulso exist golp dentro moncloa grave error exist,-1.0
11208,Ykgdyq04tdA,UC1u1aXlT-P4f29U-Co951KQ,"Somos una democracia menguante. Todo comenzó con Alfonso Guerra, sepulturero de Montesquieu.",[0. 0. 0. ... 0. 0. 0.],democracia menguant comenz alfonso guerra sepulturero montesquieu,-1.0
11209,Ykgdyq04tdA,UCS3ostOREaF30aLOl0rrG9A,"El Rey no se imagina el apoyo que va a perder si propone a Sánchez para la Investidura como Presidente del Gobierno aceptando la Amnistia, pues muchos de los que hoy son monárquicos se preguntan para que está, si se viola la Constitución y él como Jefe de Estado no hace nada.",[0. 0. 0. ... 0. 0. 0.],imagina apoyo perder propon nchez investidura president gobierno aceptando amnistia pue rquico preguntan viola constituci jefe hace,-1.0
11211,Ykgdyq04tdA,UCdo2HHmr16P8QujU-dpv9Xg,"LA DERECHA Y ULTRA DERECHA QUE DEN UNA ALTERNATIVA QUE SIRVA PARA SOLUCIONAR EL CONFLICTO CATALÁN QUE ELLOS PROVOCARON. 
UNA ALTERNATIVA,SOLO UNA!!!! Y ACABEMOS DE UNA VEZ POR TODAS CON EL CIRCO INCENDIARIO QUE ESTÁN MONTANDO.",[0. 0. 0. ... 0. 0. 0.],derecha ultra derecha alternativa sirva solucionar conflicto catal provocaron alternativa solo acabemo toda circo incendiario montando,-1.0
11212,Ykgdyq04tdA,UCi17fKDFaCOr5F-WBnsUS0w,"Que no gobierne la derecha, pero sí los ultranazionalistas supremacistas, ladrones de todos los españoles",[0. 0. 0. ... 0. 0. 0.],gobiern derecha ultranazionalista supremacista ladron espa ole,-1.0
11215,Ykgdyq04tdA,UCOQQ3fuT6rfvMoZQoE4iosQ,"Soys la verguenza de España PSOE. 
Os lo dice a vuestra cara mentirosa una bisabuela de 78 años.
TRAIDORES MISERABLES!!",[0. 0. 0. ... 0. 0. 0.],soy verguenza espa psoe dice cara mentirosa bisabuela traidor miser,-1.0
11216,Ykgdyq04tdA,UC0BFvpc_9dM3PYiSA7nyNVw,Sánchez TRAIDOR!!!,[0. 0. 0. ... 0. 0. 0.],nchez traidor,-1.0
11217,Ykgdyq04tdA,UC-NnS0pHzNKwMAEDgTazgbQ,"Los socialistas siempre hacen lo mismo ,se cargaron la República y ahora se quieren cargar la democracia ,pero luego saben mentir muy bien y engañan al pueblo,¡Españoles depertar nos llevan a la ruina",[0. 0. 0. ... 0. 0. 0.],socialista siempr hacen mismo cargaron blica ahora quieren cargar democracia luego saben mentir bien enga pueblo espa ole depertar llevan ruina,-1.0
11220,qoHuV4PYB8o,UCElnsYJLDY00lQp8V43dMlQ,"si, pero está consentido por Felpe 6, todo el mundo sabe cómo funciona Sánchez; Felpe 6 no tiene agallas para cesarle. ¿Qué pueden esperar los españoles de Felipe 6?   Realmente nada., discursos únicamente, muy aburridos por cierto, no arreglan nada, no dicen nada, vacuos completamente, inútiles.",[0. 0. 0. ... 0. 0. 0.],consentido felp mundo sabe funciona nchez felp agalla cesarl pueden esperar espa ole felip realment discurso nicament aburrido cierto arreglan dicen vacuo completament tile,-1.0
11221,qoHuV4PYB8o,UCl7ou25-CASvenGuSoDL9dA,brabo por alturo Pérez reverte. has dicho toda la verdac del terrorista para el que le dice. que no tiene que decir nada de un sinvergüenza Pinocho gobierno de corruptos todos para ti jentuza viva vox y viva España  y viva Santiago abascal,[0. 0. 0. ... 0. 0. 0.],brabo alturo revert dicho toda verdac terrorista dice decir sinverg enza pinocho gobierno corrupto jentuza viva viva espa viva santiago abasc,-1.0
11222,qoHuV4PYB8o,UCPjqTwf3UREBNHHadnH9qjw,"Reverte , eres un montón de libros ymierda",[0. 0. 0. ... 0. 0. 0.],revert mont libro ymierda,-1.0
11223,qoHuV4PYB8o,UC1Z9NT0COsOKMskjLxghj3Q,"Te has pasado tres pueblos Reverte ! Vas de sobradito, se nota en tu forma de expresarte. Yo pensaba que un hombre que va por la vida de super culto, debía medir sus palabras. Los insultos expresados en público hacia una persona ausente que no puede defenderse, suenan muy mal en una boca de ""intelectual"" además de dar un mal ejemplo.",[0. 0. 0. ... 0. 0. 0.],pasado tre pueblo revert sobradito nota forma expresart pensaba hombr vida super culto medir palabra insulto expresado blico hacia persona ausent pued defenders suenan boca intelectu adem ejemplo,-1.0
11224,qoHuV4PYB8o,UC8Qk8fdhBMWCishkLLf3wUQ,"Arturo, no sé por qué Sanchez te fascina tanto. Es un simple psicópata. Hay un 3 % entre la población. Sólo que éste ha llegado a presidente. Lo grave es la gente que le sigue....",[0. 0. 0. ... 0. 0. 0.],arturo sanchez fascina simpl psic pata poblaci llegado president grave gent sigu,-1.0
11225,qoHuV4PYB8o,UCmZbWRGsTAnhGGQCzZ_9qyA,"Oír a este hombre da grima,por que es tan certero con sus manifestaciones que asusta,estos son cerebros que dejan fuera de lugar a charlatanes y vende cuentos.",[0. 0. 0. ... 0. 0. 0.],hombr grima certero manifestacion asusta cerebro dejan lugar charlatan vend cuento,-1.0
11227,qoHuV4PYB8o,UCrNgqwvzq1XOlcmom3nY3pQ,¿Pablo Motos y Reverte en el mismo plató? Eso representa más de la mitad de la reserva estratégica de cuñadismo garrulo del país.,[0. 0. 0. ... 0. 0. 0.],pablo moto revert mismo plat representa mitad reserva estrat gica adismo garrulo,-1.0
11228,qoHuV4PYB8o,UCtB8b0rKNZLa0O0KqoxinCA,"Dios los cria y ellos se junta, los dos unos malheducados, me gustaria saber como eligen a la gente que va al programa, patetico
pobre Pablo.",[0. 0. 0. ... 0. 0. 0.],dio cria junta malheducado gustaria saber eligen gent programa patetico pobr pablo,-1.0
11230,qoHuV4PYB8o,UCqRdP4Q9e2mdLsNvF-EI4qg,"Tipejo repugnante, tiene la malasombra y la cara de hijo de perr. En cada poro de su piel; en definitiva un malnacido.",[0. 0. 0. ... 0. 0. 0.],tipejo repugnant malasombra cara hijo perr cada poro piel definitiva malnacido,-1.0
11231,qoHuV4PYB8o,UCvZhflWyxeoqP3K-tplbYUA,"Arrogante, condescendiente, pedante, machirulo ¡NO! No estoy hablando del presidente.",[0. 0. 0. ... 0. 0. 0.],arrogant condescendient pedant machirulo hablando president,-1.0
11232,qoHuV4PYB8o,UCjaEeDuwkkMuWqasFM9Ss3w,"REVERTE EL REPELENTE:
    Eres un listillo. Sólo con ir al programa del MACHIRULO SALIO.  
    No hay más preguntas Señoría.
    Por cierto, imagínate donde te puedes meter el libro.🤡🤡🤡🤡
   PAYASO",[0. 0. 0. ... 0. 0. 0.],revert repelent listillo programa machirulo salio pregunta cierto imag nate pued meter libro payaso,-1.0
11233,qoHuV4PYB8o,UCGLLWiIoMrIwDZk6W_ZoztA,Mamarrachadas de fachas,[0. 0. 0. ... 0. 0. 0.],mamarrachada facha,-1.0
11234,qoHuV4PYB8o,UCCdLlJYorltjbbHwrJJk1PQ,"Que yo sepa quien tiene sangre en las manos es PP! Ayuso con más de 7000 ancianos,Aznar con las "",armas"" en Iraq más los atentados de atocha gracias a él..Rajoy al quitar la vacuna de la meningitis donde murieron niños....! Quiénes son los asesinos? A quién ha asesinado Sánchez? Además,que se espero que diga en un programa de fachas para fachas?",[0. 0. 0. ... 0. 0. 0.],sepa sangr mano ayuso anciano aznar arma iraq atentado atocha gracia rajoy quitar vacuna mening murieron asesino asesinado nchez adem espero diga programa facha facha,-1.0
11235,qoHuV4PYB8o,UC1Wf2_APllIw889_ER384bQ,"Es vergonzoso, si todos los que leen o leemos libros vamos a acabar como usted hay que plantearse cosas, más pedante no es posible.",[0. 0. 0. ... 0. 0. 0.],vergonzoso leen leemo libro vamo acabar ust plantears cosa pedant posibl,-1.0
11237,qoHuV4PYB8o,UCTQVuEtHgKQR6xEGy_l0ihQ,Llendo al programa de este señor  ya sale retratado porque es basura,[0. 0. 0. ... 0. 0. 0.],llendo programa sale retratado basura,-1.0
11239,Ir9vTdAnEtw,UCb8sS8q3Djhy6AdKWuZ1PYw,"Es evidente que no es que el PP no esté a la altura, es absurdo convocar una manifestación contra la amnistia y al dia siguiente repartirse las comisiones con su SANCHIDAD?",[0. 0. 0. ... 0. 0. 0.],evident altura absurdo convocar manifestaci amnistia siguient repartirs comision sanchidad,-1.0
11243,Ir9vTdAnEtw,UC4SMD252PNlIrNAO_F8zIkQ,A puigdemon le importa un pitó  si PSOE PP ...... no debemos aguantar esto sectienecque poder hacer  algo legal,[0. 0. 0. ... 0. 0. 0.],puigdemon importa psoe debemo aguantar sectienecqu poder hacer legal,-1.0
11245,Ir9vTdAnEtw,UCuDnQU3122AgQlpeXX8BxIg,"Úrico por criticar a vox se mete en un jardín de hortigas😂😂pues le desprecia que todos lo sabían cuando Felipe cambio los jueces pues cogiendo su lógica el PP su partido fue el que todavía hace un año pacto los jueces, una vez mas. Y El PP gano las elecciones con mayoría que yo lo vote con un programa que no cumplio por lo que fue el primer presidente que se presenta con un programa y no cumple nada de el 😮y por ser consecuente con mis ideas y tener un poco de dignidad votamos a Vox y este mono nos insulta y desprecia y digo Mono porque seguir votando al PP y dar clases cuando el PP es el medico que  ante un cancer te da una aspirina qué tenemos hoy extendido y la culpa es vox, ( lo de mono no es insulto ya que preguntaron a la gente del psoe y les pusieron finos y con razon por ser sectarios y ciegos) lo mismo es el con mas culpa pues va dando lecciones los otros eran ciudafanos y la mayoria mayores pero ya sabeis la mentira es un invento de la iglesia tanto vale para Rajoy como para Sanchez",[0. 0. 0. ... 0. 0. 0.],rico criticar mete jard hortiga pue desprecia felip cambio juec pue cogiendo gica partido todav hace pacto juec gano eleccion mayor vote programa cumplio primer president presenta programa cumpl consecuent idea tener dignidad votamo mono insulta desprecia digo mono seguir votando clase medico cancer aspirina extendido culpa mono insulto preguntaron gent psoe pusieron fino razon sectario ciego mismo culpa pue dando leccion ciudafano mayoria mayor sabei mentira invento iglesia vale rajoy sanchez,-1.0
11248,Ir9vTdAnEtw,UCuDnQU3122AgQlpeXX8BxIg,"PARA LOS VOTANTES DEL PP EN MADRID Y ANDALUCÍA SE REGULA INMIGRANTES, SE HACE PIN PARENTAL, SEGURIDAD EN LAS CALLES, LIBERTAD PARA TRABAJAR 😮( SE CARGARON EL CAMPO FRESAS A BASE DE DINERO COMEREMOS GUSANOS COMO EL PSOE CON LA MINA EN ASTURIAS Y PUEDO SEGUIR TODO EL DIA EL PP ES EL PSOE NO SE POR OS INDIGNAIS TANTO😂😂😂😂",[0. 0. 0. ... 0. 0. 0.],votant madrid andaluc regula inmigrant hace parent seguridad call libertad trabajar cargaron campo fresa base dinero comeremo gusano psoe mina asturia puedo seguir psoe indignai,-1.0
11249,Ir9vTdAnEtw,UCuDnQU3122AgQlpeXX8BxIg,Vox a estos dictadores del PP que comen caliente gracias a vox todos al paro romper los gobiernos de una puta vez y elecciones solo así saben cuál es su sitio ni un desprecio más y menos cuando se es mejor,[0. 0. 0. ... 0. 0. 0.],dictador comen calient gracia paro romper gobierno puta eleccion solo saben sitio desprecio meno mejor,-1.0
11250,Ir9vTdAnEtw,UCN0-k845_ID5-ErMbKIGFlA,Como se le nota al que estabs al lado del abogado  de vox hay muchacho no cambias no lo puedes ebitar joder😮😮😮😮😮😮,[0. 0. 0. ... 0. 0. 0.],nota estab lado abogado muchacho cambia pued ebitar joder,-1.0
11251,Ir9vTdAnEtw,UCSihJd1GeNIvOxR5Vj6JQtQ,PP traidor correcto y Cobarde viva VOX y viva España,[0. 0. 0. ... 0. 0. 0.],traidor correcto cobard viva viva espa,-1.0
11254,Ir9vTdAnEtw,UCV__FTgw6RqPIKqBuhwbkEw,GARCES TE HAS CONFUNDIDO DE PARTIDO...,[0. 0. 0. ... 0. 0. 0.],garc confundido partido,-1.0
11257,Ir9vTdAnEtw,UCaFuOTW_ltKBnG2giNoqYWA,"El sobrado de Euripio me parece que su comportamiento le ha retratado como un mal educado, un chulito prepotente que,no le alcanza en educacion al representante de Vox que es un señor..asi que ,espero que lo tenga en cuenta el programa,y o bien le canten las cuarenta por que no pega con el resto de contertulios que al menos saben estar teniendo distintos puntos de vista...",[0. 0. 0. ... 0. 0. 0.],sobrado euripio parec comportamiento retratado educado chulito prepotent alcanza educacion representant espero cuenta programa bien canten cuarenta pega resto contertulio meno saben distinto punto vista,-1.0
11258,Ir9vTdAnEtw,UCV__FTgw6RqPIKqBuhwbkEw,"VOX VOTO A FEIJOO YA QUE EL ENEMIGO ES SANCHEZ NO EL PP... EURICO CAMPANO NO LO PUEDE ENTENDER... YA QUE NO DA PARA MAS... NEGRE YA LO COMPROBO, ESTE ""PERIODISTA"" QUIERE VIVIR COMO CUANDO ESTABA EN ANTENA 3 ES DECIR DEL CUENTO Y DE LAS SUBVENCIONES ESTATALES.",[0. 0. 0. ... 0. 0. 0.],voto feijoo enemigo sanchez eurico campano pued entend negr comprobo periodista quier vivir antena decir cuento subvencion estatal,-1.0
11260,DcOwZ_DL4ro,UChM82kCnAQq1Sln-IfwxITg,Marisa Paredes una comunista. Con ganas de protagonismo una fruta de mucho cuidado,[0. 0. 0. ... 0. 0. 0.],marisa pared comunista gana protagonismo fruta cuidado,-1.0
11266,DcOwZ_DL4ro,UCoNnr9Irz8A_xhCWulv-seQ,"La niña del exorcista fue al funeral de Concha Velasco hacerse la foto, la, Señora, Velasco no podía mi ver a esta genocida",[0. 0. 0. ... 0. 0. 0.],exorcista funer concha velasco hacers foto velasco genocida,-1.0
11267,DcOwZ_DL4ro,UC9XWyIyh_C542hBw0f4gfdw,Ella se cree la reina donde quiera que vaya cinica Ayuzo 😅,[0. 0. 0. ... 0. 0. 0.],cree reina quiera vaya cinica ayuzo,-1.0
11269,DcOwZ_DL4ro,UCI_kqdc5PIebr_DAl15c6Uw,Grande Marisa Paredes. APRENDE AYUSO ella es una gran mujer. Tu estas años luz de serlo. Eres demasiado corrupta.,[0. 0. 0. ... 0. 0. 0.],grand marisa pared aprend ayuso gran mujer serlo demasiado corrupta,-1.0
11270,DcOwZ_DL4ro,UC9-WEF16JIud9CiuWQahTrw,ayuso no pinta nada mas que para los que gananmas de 100.euros añ mes,[0. 0. 0. ... 0. 0. 0.],ayuso pinta gananma euro,-1.0
11276,DcOwZ_DL4ro,UCl8IX7bFfSUW_TiWE9odA7g,Que hace esa fascista ahi? Concha hizo hace unos años campaña por Zapatero. Pero la ida tiene que estar en todos los lados.,[0. 0. 0. ... 0. 0. 0.],hace fascista concha hizo hace campa zapatero lado,-1.0
11283,BGtvaF_SNzA,UCLRy-fJc_anbjV07RELF1Hw,"Ahora vamos a pagar, la subida del sueldo mínimo y pensiones; con la situación económica que tenemos.
Claro que hay que subirlos, pero primero hay que sanear la economia.
Es lo primero que traé este tipo de Gobiernos cuasicomunistas, la fuga de capitales.",[0. 0. 0. ... 0. 0. 0.],ahora vamo pagar subida sueldo nimo pension situaci econ mica claro subirlo primero sanear economia primero tipo gobierno cuasicomunista fuga capital,-1.0
11286,BGtvaF_SNzA,UCRgZrbWWAD-X1R8aTTYeAvA,"El Ministerio de Educación de Kenia cerró un instituto del oeste del país después de que cerca de un centenar de alumnas enfermasen por el brote de una ""enfermedad extraña"", aún sin identificar, que les provoca un dolor tan fuerte en las rodillas que les impide caminar. A las compañeras de las estudiantes enfermas ""se les ha permitido tomar un descanso temporal y se espera que vuelvan la semana próxima, una vez que la situación haya sido evaluada.",[0. 0. 0. ... 0. 0. 0.],ministerio educaci kenia cerr instituto oest despu cerca centenar alumna enfermasen brote enfermedad extra identificar provoca dolor fuert rodilla impid caminar compa estudiant enferma permitido tomar descanso tempor espera vuelvan semana xima situaci sido evaluada,-1.0
11287,BGtvaF_SNzA,UCgRLko7Bi2yk7eEbcbeoYnw,"Con mano dura, Euskadi y Catalunya, nunca se integrarán en Espanya.",[0. 0. 0. ... 0. 0. 0.],mano dura euskadi catalunya nunca integrar espanya,-1.0
11289,BGtvaF_SNzA,UCsF1VOXrcPPZJkfry0x7CSQ,No creo que a Feijoo le interese un gobierno con VOX. El lo que quiere es gobernar con Sánchez,[0. 0. 0. ... 0. 0. 0.],creo feijoo interes gobierno quier gobernar nchez,-1.0
11299,BGtvaF_SNzA,UCce2JcY1ySqwz1_D6GtJW3A,Nos la va hacer pasar canutas. Tiene mala leche y más.,[0. 0. 0. ... 0. 0. 0.],hacer pasar canuta mala lech,-1.0
11303,Jo-gVInJEHk,UCGVsCsWRmbDtYHVsV-2K0sQ,Me temo que el rey es un cobarde y firmara,[0. 0. 0. ... 0. 0. 0.],temo cobard firmara,-1.0
11306,Jo-gVInJEHk,UCIiX4Ve6HAZK2hmA6lMRH9w,"Si se ponen a quemar las calles. Coleta. Pedro, bindu,Golpista, Yolanda a la calcen. Porqué solo ellos tienen la culpa de todo lo qué pase en españa.",[0. 0. 0. ... 0. 0. 0.],ponen quemar call coleta pedro bindu golpista yolanda calcen porqu solo culpa pase espa,-1.0
11307,Jo-gVInJEHk,UCpXrELVtMiWJSU52HkuGuig,Pués sí es así? porque el Rey no cesa A sabchez Ya tenía que actuar Ya EI Rey.  VOX 🇪🇦🇪🇦💚🇪🇦😊,[0. 0. 0. ... 0. 0. 0.],cesa sabchez actuar,-1.0
11308,Jo-gVInJEHk,UC1W2leeZfQmYgzqFBHtPthA,"EL REY PUEDE USAR AL EJERCITO PARA MANTENER LA UNIDAD DE ESPAÑA Y LA CONSTITUCION. NO TODO VALE. PEPEROS RETRATAROS COMO VOX, O DIMITIR!!",[0. 0. 0. ... 0. 0. 0.],pued usar ejercito manten unidad espa constitucion vale pepero retrataro dimitir,-1.0
11313,Jo-gVInJEHk,UCKlCPfz42pB3pfl5EpHWlvQ,"El Rey cumplira con su deber constitucional y no aprobara la amnistía y el PP y VOX y UPN y CC, y los españoles constitucionalistas defenderemos al Rey """"con uñas y dientes"""",!!!!!!!!!!!
Y DI EL PP SE MUESTRA TIBIO
SERA SU MUERTE POLITICA.
(somos del PP)!!!!!!!!!!!!!!!!!!!",[0. 0. 0. ... 0. 0. 0.],cumplira deber constitucion aprobara amnist espa ole constitucionalista defenderemo dient muestra tibio sera muert politica,-1.0
11314,Jo-gVInJEHk,UCChirPFkUPr_pj66XJWaLbQ,"Pues menos mal, porque esto no se puede consentir. 
Pues sí, aunque quemen las calles, despues a la carcel.Eso es lo que hay que hacer. Pero que se ha creído Sánchez pactando con todos los enemigos de España? 
Que nos tenemos que tragar esa traición a los españoles
La amnistia no se concede a unos prófugos de la justicia.",[0. 0. 0. ... 0. 0. 0.],pue meno pued consentir pue aunqu quemen call despu carcel hacer nchez pactando enemigo espa tragar traici espa ole amnistia conced fugo justicia,-1.0
11317,Jo-gVInJEHk,UCgPbPNEzjRNF6vowWZQoGsQ,"A mi pesar y de muchísimos españoles, el Rey se juega el puesto en esta legislatura. Van a generar una enorme campaña de desprestigio perfectamente orquestada por todo el secesionismo y la izquierda. La Monarquía es el mayor obstáculo para conseguir independencias y amnistias injustas e ilegales. El modelo del gobierno y sus aliados es el de generar 4 o 5 repúblicas socialistas a lo URSS.",[0. 0. 0. ... 0. 0. 0.],pesar much simo espa ole juega puesto legislatura generar enorm campa desprestigio perfectament orquestada secesionismo izquierda monarqu mayor obst culo conseguir independencia amnistia injusta ilegal modelo gobierno aliado generar blica socialista urss,-1.0
11318,Jo-gVInJEHk,UCWk1RBHfiy8VLNCGXp0NI-A,"Fuera el SÁNCHISMO, LA ULTRA EXTREMA IZQUIERDA RADICAL PODEMOS COMUNISTAS INDEPENDENTISTAS Y BILDU (ETA) y el prófugo de la ley por golpista y por traicionar a España",[0. 0. 0. ... 0. 0. 0.],nchismo ultra extrema izquierda radic podemo comunista independentista bildu fugo golpista traicionar espa,-1.0
11321,Jo-gVInJEHk,UCVzc660AKgepiNvYupmiQ1g,"El REY LO QUE TIENE QUE HACER ES ESPABILARSE Y APLICARSE A LA CONSTITUCIÓN,ESTA SITUACON YA DA MUCHO ASCO.",[0. 0. 0. ... 0. 0. 0.],hacer espabilars aplicars constituci situacon asco,-1.0
11323,34Gb7mIXnL0,UCtLdCkUwE1tUuOvGpeneeUg,El pp es cobarde y feijo esta von la cabeza serrin .no tiene la cabeza bien estructurada solo queda vox,[0. 0. 0. ... 0. 0. 0.],cobard feijo cabeza serrin cabeza bien estructurada solo queda,-1.0
11324,34Gb7mIXnL0,UCrYdCqWPY7C1jHfOz2APv8w,Aún andan con eso ...mi mamá hay que tener ganas de perder el tiempo,[0. 0. 0. ... 0. 0. 0.],andan tener gana perder tiempo,-1.0
