,Unnamed: 0,video_id,author,comment,comment_stem,vectores_tfidf,sentiment
7726,7726,GXkjOdbhZ6o,UCXeXq-eBVuJ8T_MDNZNorOQ,por mí toda la familia real se puede ir al paro. Para lo que sirven... legitimar a un golpista.,toda familia real pued paro sirven legitimar golpista,[0. 0. 0. ... 0. 0. 0.],-1.0
7727,7727,GXkjOdbhZ6o,UCVe-jhg2_Cgj3fG01Nz6y9Q,Los reyes😂😂😂😂,rey,[0. 0. 0. ... 0. 0. 0.],0.0
7728,7728,GXkjOdbhZ6o,UCm3QOW7Zyy5nUwNueF0GRtA,Donde está Sofía hija,hija,[0. 0. 0. ... 0. 0. 0.],0.0
7729,7729,GXkjOdbhZ6o,UCqpxxp0Hb0o5bZ8VqJ3Mmhg,Y para que tánta comedia si el rey no está moviendo un dedo por el pais y el futuro de la monarquia 🤷,comedia moviendo dedo pai futuro monarquia,[0. 0. 0. ... 0. 0. 0.],0.0
7730,7730,GXkjOdbhZ6o,UC0M0Sw_U6bvoyYktRbRxQcg,"Porque les ha dado por poner a alguien que traduce en mensaje de señas, los discursos o lo que se esté diciendo. 
O sea! Se ponen los subtítulos y problema resuelto!",dado poner alguien traduc mensaj discurso diciendo ponen subt tulo problema resuelto,[0. 0. 0. ... 0. 0. 0.],0.0
7731,7731,GXkjOdbhZ6o,UCujpVNH52YT2po2wf7wIgWw,"VIVA ESPAÑA VIVA EL REY VIVA LA CONTITUCION, LA DEMOCRACIA Y LA LIBERTAD!!!!!!!!!",viva espa viva viva contitucion democracia libertad,[0. 0. 0. ... 0. 0. 0.],1.0
7732,7732,GXkjOdbhZ6o,UC7wIHFo3aIUm_1ProElvF7A,Y LA SEÑORITA LEONOR NO TENDRIA QUE ESTAR EN ZARAGOZA,orita leonor tendria zaragoza,[0. 0. 0. ... 0. 0. 0.],0.0
7733,7733,GXkjOdbhZ6o,UCE4RqrLw7jbO9dKbdQSCR2w,REFERÉNDUN YA FUERA LA MONARQUÍA,refer ndun monarqu,[0. 0. 0. ... 0. 0. 0.],0.0
7734,7734,GXkjOdbhZ6o,UCCrzhkgYOWBJUCIIOr0W7hA,¡Viva España! Viva el REY y la Princesa LEONOR VIVA LA ESTABILIDAD Y LA DEMOCRACIA,viva espa viva princesa leonor viva estabilidad democracia,[0. 0. 0. ... 0. 0. 0.],1.0
7735,7735,GXkjOdbhZ6o,UC2u_lXbYyBqY0Ub0UaEkKbQ,Vivaaa la Constitucion,vivaaa constitucion,[0. 0. 0. ... 0. 0. 0.],1.0
7736,7736,GXkjOdbhZ6o,UC5-OcslrA8q_xI0ItCGrAkA,Que Dios nos ampare de tanta falsedades,dio ampar tanta falsedad,[0. 0. 0. ... 0. 0. 0.],-1.0
7737,7737,GXkjOdbhZ6o,UC2u_lXbYyBqY0Ub0UaEkKbQ,Viva!!,viva,[0. 0. 0. ... 0. 0. 0.],0.0
7738,7738,GXkjOdbhZ6o,UCVfACHTd_QnS6XWNYuGWn5A,"El discurso del  rey Felipe VI, como si nada, ni una alusión,  a los socios todos ellos sucios del gobierno. 
Cosa que me genera  extrañeza, con un ambicioso,  envidioso al lado, no sé  cómo  no se puede hacer un discurso,  incluyendo  a los indeseables para gran parte de España.  La política  emporcocha, enriquece, y ata al sillón  rojo que casi  todos les queda GRANDE,.empezando por Sánchez que para nada es un hombre de Estado, ni carismático.  Ni tiene educación,  para tratar con altas Jerarquías.",discurso felip alusi socio sucio gobierno cosa genera extra ambicioso envidioso lado pued hacer discurso incluyendo indes gran part espa tica emporcocha enriquec sill rojo casi queda grand empezando nchez hombr carism tico educaci tratar alta jerarqu,[0. 0. 0. ... 0. 0. 0.],-1.0
7739,7739,GXkjOdbhZ6o,UCVfACHTd_QnS6XWNYuGWn5A,"Estoy con Felipe  VI y los Éméritos.
La ambición  de Sanchez va tan lejos  que prontito como ésto no se arregle, saldrá un libro que se llamará,  "" El ambicioso, que le quitó el trono al rey...para ponerse  él "" ¿ Lo veremos?",felip rito ambici sanchez lejo prontito arregl saldr libro llamar ambicioso quit trono poners veremo,[0. 0. 0. ... 0. 0. 0.],0.0
7740,7740,GXkjOdbhZ6o,UC5-OcslrA8q_xI0ItCGrAkA,"Nuestra democracia esta pisoteada,😢😢😢",democracia pisoteada,[0. 0. 0. ... 0. 0. 0.],-1.0
7741,7741,GXkjOdbhZ6o,UCmattuATFLeRJZ2WGtVV6Kg,Menuda hipocresía,menuda hipocr,[0. 0. 0. ... 0. 0. 0.],-1.0
7742,7742,GXkjOdbhZ6o,UCV3wsMkhhDPNvvj0g7a_K4Q,VIVA LA GUARDIA CIVIL VIVA  MUCHA FUERZA EL CUERPO CON HONOR Y MAS DIGNIDAD EL CUERPO DEL PUEBLO EL DE TODOS.  UN ORGULLO.SOIS NUESTROS.❤❤👏👏👏👏👏👏👏👏🌹🌹🌹🌹🌹🇪🇸,viva guardia civil viva mucha fuerza cuerpo honor dignidad cuerpo pueblo orgullo,[0. 0. 0. ... 0. 0. 0.],1.0
7743,7743,DsAR5pji3Ks,UCjbY0UjwkK71hjZxPd09oqw,"¡No olvides suscribirte a este canal para estar preparado para tu próximo viaje!
Otro video que te puede interesar:
Las 15 PROFESIONES más NECESITADAS (y mejor PAGADAS) en ESPAÑA 2021
https://www.youtube.com/watch?v=meQI4jAYdPM&t=46s",olvid suscribirt canal preparado ximo viaj video pued interesar profesion necesitada mejor pagada espa http youtub watch meqi jaydpm,[0. 0. 0. ... 0. 0. 0.],0.0
7744,7744,DsAR5pji3Ks,UC7Z7JEcXOQv8OtHmd7-eD6A,Que es la Pcr hablas mucho de eso!?,habla,[0. 0. 0. ... 0. 0. 0.],0.0
7745,7745,DsAR5pji3Ks,UCLmufOkLP7IX_xqpxeylzkg,Me gusto mucho; bellisimo pais,gusto bellisimo pai,[0. 0. 0. ... 0. 0. 0.],1.0
7746,7746,DsAR5pji3Ks,UC1m00z2fYDC2aWWQCGyMnuw,Muy bueno las sujerencias,bueno sujerencia,[0. 0. 0. ... 0. 0. 0.],0.0
7747,7747,DsAR5pji3Ks,UCpglDlnCUXDtQlYvunyskvA,"Hola, estoy queriendo viajar a España para trabajar con una amiga, pero quiero saber como es el proceso de para la búsqueda de trabajo una vez estando ahí. o si es tedioso sacar la residencia permanente o cuales son los requisitos?",hola queriendo viajar espa trabajar amiga quiero saber proceso squeda trabajo tedioso sacar residencia permanent cual requisito,[0. 0. 0. ... 0. 0. 0.],0.0
7748,7748,DsAR5pji3Ks,UClpsKYIDPaZg5QCcw-Mmvug,"Gracias por el video
Por favor voy a viajar en unos días y necesito estar segura que a hoy se está exigiendo seguro de viaje específicamente de salud.   Voy de tour por Europa",gracia video favor viajar necesito segura exigiendo seguro viaj espec ficament salud tour europa,[0. 0. 0. ... 0. 0. 0.],0.0
7749,7749,DsAR5pji3Ks,UCAsYla_sHd2AM29B2tPt-3Q,Estoy ynteresado,ynteresado,[0. 0. 0. ... 0. 0. 0.],0.0
7750,7750,DsAR5pji3Ks,UCAsYla_sHd2AM29B2tPt-3Q,Yo estoy interesado en el pueblo donde dan los tres mil€,interesado pueblo tre,[0. 0. 0. ... 0. 0. 0.],-1.0
7751,7751,DsAR5pji3Ks,UCuiF1Y6nGkg-OX-eR9cPJ5Q,gracias por la guia y los consejos,gracia guia consejo,[0. 0. 0. ... 0. 0. 0.],1.0
7752,7752,DsAR5pji3Ks,UCwibumFb92i5fbtmtjEWTcQ,"Excelente información, gracias por refrescarme la memoria, hace años que estudie en España y se me habían olvidado algunos detalles",excelent informaci gracia refrescarm memoria hace estudi espa olvidado detal,[0. 0. 0. ... 0. 0. 0.],1.0
7753,7753,DsAR5pji3Ks,UCsvv4qRHw_OcoQrpiO3qUHQ,Soy nacida Brooklyn NYC que tengo que hacer,nacida brooklyn hacer,[0. 0. 0. ... 0. 0. 0.],0.0
7754,7754,DsAR5pji3Ks,UCQI3PCjytzqklyeC9fQ6MRA,La primera imagen es de un bar de Paris  NO de España !!!,primera imagen pari espa,[0. 0. 0. ... 0. 0. 0.],0.0
7755,7755,DsAR5pji3Ks,UCPaaoBwz1TEcX3zrkT6pTxA,Si yo tengo familia allá en España y uno de ellos esta próximo a tener residencia permanente es necesario tener la Carta de invitación desde acá de Venezuela.?,familia espa ximo tener residencia permanent necesario tener carta invitaci venezuela,[0. 0. 0. ... 0. 0. 0.],0.0
7756,7756,DsAR5pji3Ks,UCd638C-UHVWO69Po37aGOuA,"no es necesario los QR, no desinformen.",necesario desinformen,[0. 0. 0. ... 0. 0. 0.],-1.0
7757,7757,DsAR5pji3Ks,UCgsV1wcAGWyCU0OJH9RAypg,Que bien  saber de   españa,bien saber espa,[0. 0. 0. ... 0. 0. 0.],1.0
7758,7758,DsAR5pji3Ks,UCq4A5q3SyQbes1JV192kCIw,"Un saludo desde Colombia, gracias por el vídeo.....",saludo colombia gracia,[0. 0. 0. ... 0. 0. 0.],0.0
7759,7759,DsAR5pji3Ks,UC97zTCvbR5Ww48_QA0DuvtQ,"Hola  mi ahijada quisiera venir a trabajar como nany  o como asistenta del hogar, pero Ella quiere venir  con su contrato listo,   donde puede solicitamos este tipo de trabajo ?   O que  experiencia se necesita  para  los trabajos agricolos ?",hola ahijada quisiera venir trabajar nani asistenta hogar quier venir contrato listo pued solicitamo tipo trabajo experiencia necesita trabajo agricolo,[0. 0. 0. ... 0. 0. 0.],0.0
7760,7760,DsAR5pji3Ks,UCmIv5oX6dPataPTgZWbLbAw,Ola me puedes dar tu numero de selu nesecito preguntarte unas cosa,pued numero selu nesecito preguntart una cosa,[0. 0. 0. ... 0. 0. 0.],0.0
7761,7761,DsAR5pji3Ks,UCVFtLNWcabwbI7It9ioOZxw,Me gustaría trabajar de cuidadora de adulto mayor,gustar trabajar cuidadora adulto mayor,[0. 0. 0. ... 0. 0. 0.],0.0
7762,7762,DsAR5pji3Ks,UCFEGJ2rSVa9O-RaysTVAe9A,"Como ciudadano colombiano cuales son los requisitos de España a los viajeros por primera vez, para quedarse a vivir",ciudadano colombiano cual requisito espa viajero primera quedars vivir,[0. 0. 0. ... 0. 0. 0.],0.0
7763,7763,mKqa49RKnC4,UCysJ4aAU2PY5Y5vbAy5VUXg,🎁 Descarga material didáctico gratuito en mi página web: https://www.profemonica.com/,descarga materi ctico gratuito gina http profemonica,[0. 0. 0. ... 0. 0. 0.],0.0
7764,7764,mKqa49RKnC4,UCknlwnMdDHSMfcDh7VrkyOw,Me podria ayudar hacet una reseña literaria,podria ayudar hacet rese literaria,[0. 0. 0. ... 0. 0. 0.],0.0
7765,7765,mKqa49RKnC4,UC6g7VKje2YScPPZpksZ4z1g,wena tia me salvo no cachaba na,wena salvo cachaba,[0. 0. 0. ... 0. 0. 0.],0.0
7766,7766,mKqa49RKnC4,UCkUqiBuMf4nQQDloVivYI-w,Exámenesssss,menesssss,[0. 0. 0. ... 0. 0. 0.],0.0
7767,7767,mKqa49RKnC4,UCuDE5iRhsFMS_Zt-fhXMrdg,"Hola, aprendi mucho , sera que piedes hacer un video del teatro ❤🎉",hola aprendi sera pied hacer video teatro,[0. 0. 0. ... 0. 0. 0.],0.0
7768,7768,mKqa49RKnC4,UCuDE5iRhsFMS_Zt-fhXMrdg,Gracias me ayudaste a estudiar 🎒,gracia ayudast estudiar,[0. 0. 0. ... 0. 0. 0.],1.0
7769,7769,mKqa49RKnC4,UCrdzwqK5I9G5dZELXw-H1fw,Muchas gracias me esta salvando el año,mucha gracia salvando,[0. 0. 0. ... 0. 0. 0.],1.0
7770,7770,mKqa49RKnC4,UCQ7aKuJx4xei7iUR7fPGD2A,muchas gracias profe la quiero,mucha gracia profe quiero,[0. 0. 0. ... 0. 0. 0.],1.0
7771,7771,mKqa49RKnC4,UCyJJ5yPgs554gL5NeUXfX9w,"Llegué aquí buscando como realizar una síntesis,  me puedes guiar.",llegu buscando realizar ntesi pued guiar,[0. 0. 0. ... 0. 0. 0.],0.0
7772,7772,mKqa49RKnC4,UCDljquTJHJP2X0I92r1ojmQ,Que buen video 👌,buen video,[0. 0. 0. ... 0. 0. 0.],1.0
7773,7773,mKqa49RKnC4,UCs-lAQXO9KQokgm_oj8ryxQ,Sos fantástica 💋🍓,fant stica,[0. 0. 0. ... 0. 0. 0.],1.0
7774,7774,mKqa49RKnC4,UCs-lAQXO9KQokgm_oj8ryxQ,❤amo tu explicación ❤,explicaci,[0. 0. 0. ... 0. 0. 0.],0.0
7775,7775,mKqa49RKnC4,UChVxt1qIOX4VzcxWPFmiHLw,gracias aprove gracias a ti,gracia aprov gracia,[0. 0. 0. ... 0. 0. 0.],1.0
7776,7776,mKqa49RKnC4,UCvvze9qCa1L1X9yeG88pUWw,gracias profe me salvo,gracia profe salvo,[0. 0. 0. ... 0. 0. 0.],1.0
7777,7777,mKqa49RKnC4,UCPSvcr0CGR-jaypbeF9RAAA,"Si alguien del mariscal castilla ve esto saludos de segundo ""Q""",alguien marisc castilla saludo segundo,[0. 0. 0. ... 0. 0. 0.],0.0
7778,7778,mKqa49RKnC4,UCRMxbjmkZlBX49i1SQVugiQ,la verdad si sabe esxplicar mucho,verdad sabe esxplicar,[0. 0. 0. ... 0. 0. 0.],0.0
7779,7779,mKqa49RKnC4,UC6mux914RiG_cW8bNdas4SQ,gente like aqui si estan aqui por una tarea,gent like aqui estan aqui tarea,[0. 0. 0. ... 0. 0. 0.],0.0
7780,7780,mKqa49RKnC4,UCQgvEgUgKxT7vem37fBMBwA,como se que tipología es el libro de desarrollo de trabajo social  lectura básicas,tipolog libro desarrollo trabajo social lectura sica,[0. 0. 0. ... 0. 0. 0.],0.0
7781,7781,mKqa49RKnC4,UC1_kmXxPZTAMynzJed1fiHg,A por los 200.000 subs.,sub,[0. 0. 0. ... 0. 0. 0.],0.0
7782,7782,mKqa49RKnC4,UC1_kmXxPZTAMynzJed1fiHg,"Exactamente lo que tengo en el libro de lengua castellana, mañana tengo exámen, espero que esté video me ayude, yo confío en que si, un 9 en el examen o más. Espero tener suerte, y explicas muy bien y no te enrollas. Sigue así.",exactament libro lengua castellana espero video ayud conf examen espero tener suert explica bien enrolla sigu,[0. 0. 0. ... 0. 0. 0.],0.0
7783,7783,5_pwfH5N9BY,UCrMr-3jTWEV0-9peLhXi-5A,"Noi
 importa los finales con tal la disfrute",importa final disfrut,[0. 0. 0. ... 0. 0. 0.],1.0
7784,7784,5_pwfH5N9BY,UCrMr-3jTWEV0-9peLhXi-5A,Ya la vi todas estas 😂😂 quiero otras,toda quiero,[0. 0. 0. ... 0. 0. 0.],0.0
7785,7785,5_pwfH5N9BY,UCKc5I1kgiWqEz07jTb4jnkQ,Son las mejores novelas y series q hay   Todas son muy bonitas,mejor novela seri toda bonita,[0. 0. 0. ... 0. 0. 0.],1.0
7786,7786,5_pwfH5N9BY,UC0olNM41OeViQsLWEc7s-9Q,Caballero y nadie sabe de la novela no sueltes mi mano es una historia de amor bellísima busquenla y no se arrepentirán bendiciones,caballero nadi sabe novela suelt mano historia amor bell sima busquenla arrepentir bendicion,[0. 0. 0. ... 0. 0. 0.],0.0
7787,7787,5_pwfH5N9BY,UCTx51RKxC2HHANSOd9nn5eg,gusta mucho las turcas😘,gusta turca,[0. 0. 0. ... 0. 0. 0.],-1.0
7788,7788,5_pwfH5N9BY,UCZH16k48dju0LtOf_arMgmA,"Kan dat op netflix zoveel mooie series 
2:56",netflix zoveel mooie seri,[0. 0. 0. ... 0. 0. 0.],0.0
7789,7789,5_pwfH5N9BY,UCgp1HB6XymKaL_s8EnIYHvw,"Una serie muy buena y la dañaron con el final muriendo el bueno y el malo, fue fatal.",seri buena aron final muriendo bueno malo fatal,[0. 0. 0. ... 0. 0. 0.],-1.0
7790,7790,5_pwfH5N9BY,UChTKy_pLF3pIgAAsj3zwgyw,"Mi serie favorita de Comedia romántica es  >Trampa de Amor<  la vi mínimo 4 veces ,es mi serie de cabecera ❤❤❤",seri favorita comedia ntica trampa amor nimo vece seri cabecera,[0. 0. 0. ... 0. 0. 0.],0.0
7791,7791,5_pwfH5N9BY,UChTKy_pLF3pIgAAsj3zwgyw,"Me falta ver luciérnagas pero no la encuentro doblada al español, podias decirme donde puedo verla❤❤",falta luci rnaga encuentro doblada espa podia decirm puedo verla,[0. 0. 0. ... 0. 0. 0.],0.0
7792,7792,5_pwfH5N9BY,UCfL9MXyfi7IGb_qOl9NmteQ,"Faltó la de ""ME ROBO MI VIDA"" para mí la mejor la del el sultán nunca la e visto",falt robo vida mejor sult nunca visto,[0. 0. 0. ... 0. 0. 0.],0.0
7793,7793,5_pwfH5N9BY,UCMaZPnS6Xd48mqGF-fkIfvg,Todas las he visto todas 100%  recomendables❤❤❤,toda visto toda recomend,[0. 0. 0. ... 0. 0. 0.],1.0
7794,7794,5_pwfH5N9BY,UCXkNgfYxvaI73QozVerZNng,Me estaba gustando el hombre equivocado y dejaron de trasmitirlo en español que mal no deberían hacer eso,gustando hombr equivocado dejaron trasmitirlo espa deber hacer,[0. 0. 0. ... 0. 0. 0.],-1.0
7795,7795,5_pwfH5N9BY,UCOZFA3j9K8-anf1jZLWht2g,Lupate glupisti😂😂😂😂😂😂😂herkai je pobedina za naj seriju❤❤❤❤❤❤❤❤❤❤❤,lupat glupisti herkai pobedina seriju,[0. 0. 0. ... 0. 0. 0.],0.0
7796,7796,5_pwfH5N9BY,UCodz-VmRaRBqXDI7opdQLSA,Eternamente,eternament,[0. 0. 0. ... 0. 0. 0.],0.0
7797,7797,5_pwfH5N9BY,UCrxbRV72hBoODPFN-Vtk_Yw,Me pueden decir como hago para ver por youtube ??,pueden decir hago youtub,[0. 0. 0. ... 0. 0. 0.],0.0
7798,7798,5_pwfH5N9BY,UC2LB-V9eyVf-UP3XrNxrB7g,La nueva noviaq,nueva noviaq,[0. 0. 0. ... 0. 0. 0.],0.0
7799,7799,5_pwfH5N9BY,UCIjDyVB_dLOLDZcP25JOjeQ,"Hola…. Estoy completamente de acuerdo con Carola la mejor serie es İÇERDE, la mejor de todas, esta buenísima y sus actores guapísimos ❤
Me fascino",hola completament acuerdo carola mejor seri erd mejor toda buen sima actor guap simo fascino,[0. 0. 0. ... 0. 0. 0.],1.0
7800,7800,5_pwfH5N9BY,UCHHL2FZc6Ruz7iEF_i3LlnQ,Amor sin palabras cortan es hermosa pareja 82 capítulos con olor a 🍓🍓🍓🍓 hermosa pareja,amor palabra cortan hermosa pareja tulo olor hermosa pareja,[0. 0. 0. ... 0. 0. 0.],1.0
7801,7801,5_pwfH5N9BY,UCHHL2FZc6Ruz7iEF_i3LlnQ,Luna yena la mejor pareja favorita especiales espetaculares inigualables esxelentes actores éxito 👍😁👋 total,luna yena mejor pareja favorita especial espetacular inigual esxelent actor xito total,[0. 0. 0. ... 0. 0. 0.],1.0
7802,7802,5_pwfH5N9BY,UCHHL2FZc6Ruz7iEF_i3LlnQ,Hermosa hombre ekibocado especiales esptacular esxelente actores pero la cortaron,hermosa hombr ekibocado especial esptacular esxelent actor cortaron,[0. 0. 0. ... 0. 0. 0.],1.0
7803,7803,f9leeMGExX8,UChhw7f-7656cg3TfF0KOrNw,Qué valioso tesoro haber encontrado este canal. Muchas gracias por este contenido de tan alta calidad.,valioso tesoro haber encontrado canal mucha gracia contenido alta calidad,[0. 0. 0. ... 0. 0. 0.],1.0
7804,7804,f9leeMGExX8,UCb9uXrgsOEI4cv47dP8f6Hw,"Excelente reportaje e investigación, se nota el esfuerzo, no se si conozcas el libro la estética de la herejía es la biografía de HEG el autor es Orfa Kelita Venegas, lo recomiendo",excelent reportaj investigaci nota esfuerzo conozca libro tica herej biograf autor orfa kelita venega recomiendo,[0. 0. 0. ... 0. 0. 0.],1.0
7805,7805,f9leeMGExX8,UC9mczt9lGZvFR-OzSkjxnxw,"rock pagano prehispanico de colombia
https://www.youtube.com/watch?v=71ECqtoGmtI",rock pagano prehispanico colombia http youtub watch ecqtogmti,[0. 0. 0. ... 0. 0. 0.],0.0
7806,7806,f9leeMGExX8,UCXoMnuV0KDBMaJBqxsfvZig,"La historia del satanismo en toda Latinoamérica
Empieza con el supuesto Cristofer Colon que literalmente invadió y saqueo la tierra de los indígenas.
Cristofer Colon de origen judío y financiado por la monarquía europea de la nobleza de Venecia.
Fue enviado para invadir este continente y de ahí vino la imposición de las diferentes religiones.
Cristofer también era un lacayo de la Orden de Malta y los caballeros templarios.
Los mismos que trajeron la masonería judaica y el movimiento Sionista luciferiano.
El verdadero satanismo viene de la antigua Babilonia, Sumeria y el reino Acadio desde Ur de los caldeos en el continente de medio oriente.
Y con el tiempo los semitas traerían el culto pagano a los diferentes seres y entidades extra terrenas caídos de las estrellas.
Sería bueno conocer su opinión sobre las sociedades secretas ocultistas esotericas y kabbalistas como la masonería judaica, el Sionismo, el luciferanismo y los grupos ocultistas que literalmente controlan a los gobiernos de este mundo.",historia satanismo toda latinoam rica empieza supuesto cristof colon literalment invadi saqueo tierra gena cristof colon origen financiado monarqu europea nobleza venecia enviado invadir continent vino imposici diferent religion cristof tambi lacayo orden malta caballero templario mismo trajeron mason judaica movimiento sionista luciferiano verdadero satanismo vien antigua babilonia sumeria reino acadio caldeo continent medio orient tiempo semita traer culto pagano diferent sere entidad extra terrena estrella bueno conoc opini sociedad secreta ocultista esoterica kabbalista mason judaica sionismo luciferanismo grupo ocultista literalment controlan gobierno mundo,[0. 0. 0. ... 0. 0. 0.],0.0
7807,7807,f9leeMGExX8,UCQcbJWX4F_O7vazXSFxTAUg,"Importante el rescate de la memoria. Qué bueno sería que desde cada departamento hubiera curiosos que desenterraran la historia local para conocer mejor, cómo se ha desarrollado este tema en el país. Así como el eje cafetero, también el sur, el oriente, el centro del país, deben tener una gran historia que hoy, como se recalca en el video, es desconocida.",important rescat memoria bueno cada departamento curioso desenterraran historia local conoc mejor desarrollado tema cafetero tambi orient centro deben tener gran historia recalca video desconocida,[0. 0. 0. ... 0. 0. 0.],1.0
7808,7808,f9leeMGExX8,UCIso8Zxd_XskZ8bgiXPmWjg,"Te sigo desde hace años y me enorgullece este trabajo tan magnánimo y todo lo que has crecido, especialmente en un país tan mojigato y arraigado a la fé católica te has convertido en un referente y a nivel personal, una inspiración y guía para todo aquel que necesita inspiración para transitar el sendero. ¡Que arda la llama negra!",sigo hace enorgullec trabajo magn nimo crecido especialment mojigato arraigado lica convertido referent nivel person inspiraci aquel necesita inspiraci transitar sendero arda llama negra,[0. 0. 0. ... 0. 0. 0.],0.0
7809,7809,f9leeMGExX8,UCFaodj0ffFEktU_9PQk-7dA,"¡Gracias por tu vídeo Mateo, saludos desde México! 🔮",gracia mateo saludo xico,[0. 0. 0. ... 0. 0. 0.],1.0
7810,7810,f9leeMGExX8,UC0Tdj-pkJjGkSHyLg9-3RfQ,"Hay otro libro que también narra muchas de las vivencias de Héctor Escobar, se llama ""El enviado"" de Alfonso Gutiérrez Millán.",libro tambi narra mucha vivencia ctor escobar llama enviado alfonso guti rrez mill,[0. 0. 0. ... 0. 0. 0.],0.0
7811,7811,f9leeMGExX8,UC_-YvOsJSl021DRb3XVbT6A,"y que analisis harías ahora viendo que bad bunny y maddona, son grandes difusores satanistas y ocultistas. Que el diablo le gusta el raegueton??? jajajajaja Y piensas que el papa y la alta jerarquía de obispados, son angeles y no pedofilos satanistas???? bueno, esa mentalidad es signa de bajos niveles masónicos. Ademas el satanismo de verdad se practica en elites que tienen millones y millones de dolares en el banco, no gente común, o pendejos de la calle que sacrifican animales. Pero bueno citando a  tu gran idolo bad bunny, perdón, Lavey: ""Yo hago lo que se me da la gana"".😂",analisi ahora viendo bunni maddona grand difusor satanista ocultista diablo gusta raegueton jajajajaja piensa papa alta jerarqu obispado angel pedofilo satanista bueno mentalidad signa bajo nivel nico adema satanismo verdad practica elit millon millon dolar banco gent pendejo call sacrifican animal bueno citando gran idolo bunni perd lavey hago gana,[0. 0. 0. ... 0. 0. 0.],0.0
7812,7812,f9leeMGExX8,UCJBLu95w-PQvi6N0cyltj6A,Excelente pieza documental la que desarrollas en el video. Gracias Mateo. Que arda la llama negra.,excelent pieza document desarrolla video gracia mateo arda llama negra,[0. 0. 0. ... 0. 0. 0.],1.0
7813,7813,f9leeMGExX8,UCLhd9CVh8SBG7hdWF0z05mw,"Gracias amigo, contenido de calidad!",gracia amigo contenido calidad,[0. 0. 0. ... 0. 0. 0.],1.0
7814,7814,f9leeMGExX8,UCbtqP16WlbMBc9kMODz_lAg,"El famoso rockero Alice Cooper dijo una vez que el metal extremo (en especial el noruego), no es satanismo, es halloween.
En otras palabras es una payasada.
El grupo mexicano de Grindcore ""Brujeria"" se hizo famoso por escribir letras sobre narcosatanicos, rituales con niños,   consumo de marihuana, etc.
Es decir, expresion artistica sin base de ocultismo real.
En lo personal creo que la musica que proviene de tambores como el Son cubano y la salsa dura, con dedicatoria a deidades, es mas satánica que cualquier otra. Porque los tambores quizas sean los instrumentos mas antiguos. Tan antiguos como el mismo diablo, que gusta de ellos.",famoso rockero alic cooper dijo metal extremo especi noruego satanismo halloween palabra payasada grupo mexicano grindcor brujeria hizo famoso escribir letra narcosatanico ritual consumo marihuana decir expres artistica base ocultismo real person creo musica provien tambor cubano salsa dura dedicatoria deidad nica cualquier tambor quiza instrumento antiguo antiguo mismo diablo gusta,[0. 0. 0. ... 0. 0. 0.],0.0
7815,7815,f9leeMGExX8,UCtPAAgZKlsddaK2-p_p-VQA,"Maestro Gargaelmon puede hacer un grupo de whasapp para la comunidad hay.muchos que tenemos dudas con respecto al sendero de la mano izquierda y sería bueno tener un grupo para compartir conocimientos, gran trabajo bro",maestro gargaelmon pued hacer grupo whasapp comunidad duda respecto sendero mano izquierda bueno tener grupo compartir conocimiento gran trabajo,[0. 0. 0. ... 0. 0. 0.],1.0
7816,7816,f9leeMGExX8,UCk8oVjEeunW7PT5O7i2CF8w,Curiosamente el Algoritmo me trajo aquí. Cada vez somos menos los que consumimos contenido extenso. Gracias por la invaluable información.,curiosament algoritmo trajo cada meno consumimo contenido extenso gracia invalu informaci,[0. 0. 0. ... 0. 0. 0.],-1.0
7817,7817,f9leeMGExX8,UCrPlfEW2TALv22QJhk0c3AQ,"Maestro, acabo de descubrir tu canal, y veo cuan importante e interesante es su contenido. Por fin se habla del Satanismo de manera explicativa y con fundamento historico en america. Me uno a la comunidad de Hermanos suscritos a tu magnifico canal, para felicitarte por tan amplio analisis, cuya didactica merece una ovacion de pie. Saludos Infernales desde Guatemala, para todos. Que arda la llama negra!!!!!♨♨♨♨",maestro acabo descubrir canal cuan important interesant contenido habla satanismo manera explicativa fundamento historico america comunidad hermano suscrito magnifico canal felicitart amplio analisi cuya didactica merec ovacion saludo infernal guatemala arda llama negra,[0. 0. 0. ... 0. 0. 0.],1.0
7818,7818,f9leeMGExX8,UC3Cp9xFsxFGUaZbiTRJRFWw,"Yo cuando estaba en el Colegio en primaria, los viernes que salía para mi casa, pasaba por la casa del Bull Metal y me fascinaba ver su pinta metalera, todo el look, siempre pasaba por ahí para ver el grupo de metaleros que se mantenían allí. 
Después de muchos años de esto, mi mamá trabajaba en una iglesia cristiana y en esta llegó una vez un panfleto de los Lobos en contra de Cristo, con tremenda disertación contra las religiones pero no pasó de ahí, ni era amenaza, solo la posición de ellos y bueno tenía unas imágenes bien blasfemas.",colegio primaria viern casa pasaba casa bull metal fascinaba pinta metalera look siempr pasaba grupo metalero manten despu trabajaba iglesia cristiana lleg panfleto lobo cristo tremenda disertaci religion amenaza solo posici bueno una gene bien blasfema,[0. 0. 0. ... 0. 0. 0.],0.0
7819,7819,f9leeMGExX8,UCJGAEfAwRUW9bw9taYjoO_Q,Muy interesante su video,interesant video,[0. 0. 0. ... 0. 0. 0.],1.0
