,Unnamed: 0,video_id,author,comment,comment_stem,vectores_tfidf,sentiment
9327,9327,ZQPhLzJ5DK0,UCEw9NPg58hLLWG1r5rdvzNQ,Este canalla fue la semilla de tanto odio entre pueblos.,canalla semilla odio pueblo,[0. 0. 0. ... 0. 0. 0.],-1.0
9328,9328,ZQPhLzJ5DK0,UCMorxp9I_SNLUXaygMTNA-w,Yo de pequeño estuve en el castillo de montjuic en el lugar exacto donde lo fusilaron pero en ese momento no lo sabía me pareció un lugar siniestro y horrible más que nada por el insoportable olor a mierda qué desprendía.,pequ castillo montjuic lugar exacto fusilaron momento pareci lugar siniestro horribl insoport olor mierda desprend,[0. 0. 0. ... 0. 0. 0.],-1.0
9329,9329,ZQPhLzJ5DK0,UCuRITDsU5YG6UAWKfY9IYTw,Este hombre mandó más curas al cielo que pelos tiene en la cabeza. Según la historia.???????,hombr mand cura cielo pelo cabeza historia,[0. 0. 0. ... 0. 0. 0.],0.0
9330,9330,ZQPhLzJ5DK0,UCGtE-Lu8pp8Tv1bgYlxkQFQ,Lluis Companys fué un dictador al igual que Franco. Un saludo desde Cataluña (España),llui compani dictador igual franco saludo catalu espa,[0. 0. 0. ... 0. 0. 0.],-1.0
9331,9331,ZQPhLzJ5DK0,UCL5Z9C9zAZTanMuSUCEAEPA,Viva la apendicitis,viva apend,[0. 0. 0. ... 0. 0. 0.],1.0
9332,9332,ZQPhLzJ5DK0,UC07HR_kPC6Ua0RFVIzU6gjw,Lluís companys es mi tatarabuelo ugh🤢 y se dice companys como se lee😔 no compays xd,compani tatarabuelo dice compani compay,[0. 0. 0. ... 0. 0. 0.],0.0
9333,9333,ZQPhLzJ5DK0,UCW4r60LRhrI20wFEE01zNlQ,CURIOSA LA FOTOGRAFÍA EXISTENTE DEL GENERAL FRANCO Y  LLUIS COMPANYS EN  BALEARES.,curiosa fotograf existent gener franco llui compani balear,[0. 0. 0. ... 0. 0. 0.],0.0
9334,9334,mGRMZOL2QOc,UCDRCp3TzPsoJMllFHOKiqyQ,"si se produjera un ataque a la corona  creo que los militares estan muy cllados,y no creo  dejaran que puigdemon pudiera hacerlo seria detenido de inmediatom si pisa el pais con ley de annistia y sin ella,",produjera ataqu corona creo militar estan cllado creo dejaran puigdemon pudiera hacerlo seria detenido inmediatom pisa pai annistia,[0. 0. 0. ... 0. 0. 0.],0.0
9335,9335,mGRMZOL2QOc,UCT_L-yMkGeeUmB7Wj1wijMw,Bien hablado majestad.,bien hablado majestad,[0. 0. 0. ... 0. 0. 0.],1.0
9336,9336,mGRMZOL2QOc,UCT_L-yMkGeeUmB7Wj1wijMw,"Quién como es ese punpido,es que es dios o que ,es otro mas  de esa banda de descerebrados.",punpido dio banda descerebrado,[0. 0. 0. ... 0. 0. 0.],-1.0
9337,9337,mGRMZOL2QOc,UCqEfbt--21pwWAuX4-PwMrQ,"Deja de mentir ""IMPRESENTABLE""",deja mentir impresent,[0. 0. 0. ... 0. 0. 0.],0.0
9338,9338,mGRMZOL2QOc,UCnnfj_NCu_lFZW6DkSHIyvg,Su Señor se han salido ya del tiesto  ✋son malvados y meten mierdeeee?❤cp😊,salido tiesto malvado meten mierdeee,[0. 0. 0. ... 0. 0. 0.],-1.0
9339,9339,mGRMZOL2QOc,UCnnfj_NCu_lFZW6DkSHIyvg,Malos zizañeros de c❤❤✋✋,malo ziza ero,[0. 0. 0. ... 0. 0. 0.],-1.0
9340,9340,mGRMZOL2QOc,UCnnfj_NCu_lFZW6DkSHIyvg,El Rey nos repartirá el turrón y los maltés caerán sólitos zizañas ✋❤cp😊,repartir turr malt caer lito ziza,[0. 0. 0. ... 0. 0. 0.],0.0
9341,9341,mGRMZOL2QOc,UCz_1xrMdsvUP5l-t6xr0VUg,YES I SUPORT KING FELIPE,suport king felip,[0. 0. 0. ... 0. 0. 0.],0.0
9342,9342,mGRMZOL2QOc,UCFF_Y9iSAv2ltmlK4ZkeQoA,La educacion es una gran falla que divide y separa también cuando no existe el sentido común que deberia haber cuando todo falla.,educacion gran falla divid separa tambi exist deberia haber falla,[0. 0. 0. ... 0. 0. 0.],-1.0
9343,9343,mGRMZOL2QOc,UCFF_Y9iSAv2ltmlK4ZkeQoA,"No van a ser perdonados... Porque los que perdonan son una minoria descontado todos los engañados y esta es la realidad, estos no conocen a los españoles siendo ellos mismos españoles.",perdonado perdonan minoria descontado enga ado realidad conocen espa ole siendo mismo espa ole,[0. 0. 0. ... 0. 0. 0.],0.0
9344,9344,mGRMZOL2QOc,UCFF_Y9iSAv2ltmlK4ZkeQoA,La venganza de Puigdemont es la de un idiota con la suerte en contra.,venganza puigdemont idiota suert,[0. 0. 0. ... 0. 0. 0.],-1.0
9345,9345,mGRMZOL2QOc,UC5KTKS7hOOyWB249XbEEj5w,"😂😂😂😂😂 esto quiere decir que en las manifestaciones de Ferraz donde acuden todos los del PP y VOX con las banderas anticonstitucionales y con panfletos encontra del rey, ¿Son separatistas, independentistas?
😂😂😂😂😂😂",quier decir manifestacion ferraz acuden bandera anticonstitucional panfleto encontra separatista independentista,[0. 0. 0. ... 0. 0. 0.],-1.0
9346,9346,mGRMZOL2QOc,UCsWP7UaGGsD_kcz15B7tyKQ,A los Reyes..no se les toca..se les respeta........respeta si quieres ser respetado/a.....descia mi Padre..❤,rey toca respeta respeta quier respetado descia padr,[0. 0. 0. ... 0. 0. 0.],0.0
9347,9347,mGRMZOL2QOc,UCgao_NOii6noDyqjcTUhcGA,De verdad que lo que está pasando es de traca.o vamos ya de una puta vez a por ellos pero de verdad o aquí se acaba España,verdad pasando traca vamo puta verdad acaba espa,[0. 0. 0. ... 0. 0. 0.],-1.0
9348,9348,mGRMZOL2QOc,UCHM6ZKXDDR0W8RFXsAUt9VA,Cavan donde hay hormingon y cemento.,cavan hormingon cemento,[0. 0. 0. ... 0. 0. 0.],0.0
9349,9349,mGRMZOL2QOc,UCohftDnL_CoFcwkVZKi_Mew,"Por que no dicen de una vez, el secreto de Begoña con MARRUECOS, 
que lo digan de una vez y se acaba el gobierno con SANCHEZ 
A cuantos intetesa que Sánchez siga destruido España
Esto tiene tela
Y todos CALLADITOS 
Y Sánchez haciendo y desagiendo
Esto es un juego macabro",dicen secreto bego marrueco digan acaba gobierno sanchez cuanto intetesa nchez siga destruido espa tela calladito nchez haciendo desagiendo juego macabro,[0. 0. 0. ... 0. 0. 0.],-1.0
9350,9350,mGRMZOL2QOc,UCxSdcPC_zqYaly8s1NEgYBw,Ahora los españoles hemos  demostrado que somos mucho mejores  de lo que pensaban,ahora espa ole demostrado mejor pensaban,[0. 0. 0. ... 0. 0. 0.],0.0
9351,9351,mGRMZOL2QOc,UCi_LR7LquLWeTkCnJNCHstA,"LA RIDICULA MONARQUIA ESPAÑOLA MANEJADA POR UNA PLEBEYA CALLEJERA, SI LA LETYZIA MANEJA AL TONTO FELIPE VI",ridicula monarquia espa manejada plebeya callejera letyzia maneja tonto felip,[0. 0. 0. ... 0. 0. 0.],-1.0
9352,9352,mGRMZOL2QOc,UCi_LR7LquLWeTkCnJNCHstA,"Felipe VI, es manipulado por la plebeya callejera de la letizia",felip manipulado plebeya callejera letizia,[0. 0. 0. ... 0. 0. 0.],-1.0
9353,9353,mGRMZOL2QOc,UCi_LR7LquLWeTkCnJNCHstA,"Con la plebeya callejera de la LETIZIA siempre habrá problemas, se siente dueña de España, fuera, échenla a su lugar, LA CALLE",plebeya callejera letizia siempr habr problema espa chenla lugar call,[0. 0. 0. ... 0. 0. 0.],0.0
9354,9354,2eyDTyLLKuo,UCO0m07NR5mlee9KZMJOUrpQ,"No te pierdas las ultimas noticias del día: https://www.youtube.com/@LaZurdatelevision

💥Queremos leer tu opinión, déjanos un comentario y participa activamente en el debate.

💥 Ayúdanos a mejorar nuestro contenido. Cuéntanos tus criticas (constructivas), tus recomendaciones para mejorar nuestros videos",pierda ultima noticia http youtub lazurdatelevis queremo leer opini jano comentario participa activament debat dano mejorar contenido ntano critica constructiva recomendacion mejorar video,[0. 0. 0. ... 0. 0. 0.],0.0
9355,9355,2eyDTyLLKuo,UCUNXH2zwuVLpjMA2N3CwPYQ,Este zurdo siempre en contra corriente  me gusta la fruta,zurdo siempr corrient gusta fruta,[0.         0.         0.         ... 0.         0.         0.51420795],0.0
9356,9356,2eyDTyLLKuo,UC90CJPNnvGp8Ch-Fr1H0P9A,"Buscando palmeros, no tienes royo",buscando palmero royo,[0. 0. 0. ... 0. 0. 0.],0.0
9357,9357,2eyDTyLLKuo,UCw0PmNolonyN6vzUNvtLOtQ,"Así es, tendremos que solucionar los problemas y no generarlos, con el PP",solucionar problema generarlo,[0. 0. 0. ... 0. 0. 0.],-1.0
9358,9358,2eyDTyLLKuo,UC-v1cgSJTH7PTGx5K-4C8pQ,Este señor es honesto y sincero. Nunca olvidaré el día en que fui a darle la mano y me dio un abrazo que me hizo llorar. Gracias por ser tan humano sr,honesto sincero nunca olvidar darl mano abrazo hizo llorar gracia humano,[0. 0. 0. ... 0. 0. 0.],1.0
9359,9359,2eyDTyLLKuo,UCf_dHp7GQbdo53EBXea2K0w,El problema lo constituye él y la gente como él. Los delincuentes deben ir a prisión y punto final. Basura de seres humanos.,problema constituy gent delincuent deben prisi punto final basura sere humano,[0. 0. 0. ... 0. 0. 0.],-1.0
9360,9360,2eyDTyLLKuo,UClgInpynLVNWqS7tXvGCCyw,"Pérez Royo es de Podemos. Ya está todo dicho,  El ARt  62 de la Constitución coloca al Rey automáticamente como Jefe de las Fuerzas Armadas.",royo podemo dicho constituci coloca autom ticament jefe fuerza armada,[0. 0. 0. ... 0. 0. 0.],0.0
9361,9361,2eyDTyLLKuo,UCoqBPkkTGtYRK-mCHpjDp0A,"no estan contentos en el pp ,pues hicieron muchas al pueblo español  y no pagaron nada ,un tiempo en la carcel  comida gratis y buena vida",estan contento pue hicieron mucha pueblo espa pagaron tiempo carcel comida grati buena vida,[0. 0. 0. ... 0. 0. 0.],1.0
9362,9362,2eyDTyLLKuo,UCAMT0onSLtt9AQnkz7s8AvQ,"Cuatro años ha tenido el Presidente SÁNCHEZ, para una ley de amnistía, durante ese tiempo se podía estar o no de acuerdo, dónde está el llamemos el gran fraude, tres días antes de las elecciones era inviable en palabras del presidente una ley de amnistía,  al terminar el recuento de votos, pasa a ser posible, una ley que de salir, beneficia a una serie de señores, pero beneficia de forma inequívoca al Sr SÁNCHEZ,  por tanto podíamos decir lo dicho en su día PARÍS BIEN VALE UNA MISA por UNA PRESIDENCIA BIEN VALE UNA AMNISTIA

Y repito cuatro años ha tenido, para pensar, repensar y acordar, lo cual hubiera sido comprensible",cuatro president nchez amnist tiempo acuerdo llamemo gran fraud tre eleccion inviabl palabra president amnist terminar recuento voto pasa posibl salir beneficia seri ore beneficia forma inequ voca nchez amo decir dicho bien vale misa presidencia bien vale amnistia repito cuatro pensar repensar acordar sido comprens,[0. 0. 0. ... 0. 0. 0.],0.0
9363,9363,2eyDTyLLKuo,UC4XNWQDLfkDD4L3PM1exrpg,Catedrático?,catedr tico,[0. 0. 0. ... 0. 0. 0.],0.0
9364,9364,2eyDTyLLKuo,UCWgNVo3weUil06RGmyFOogQ,"Oleee por Javier,se puede decir más alto pero no tan claro.",olee javier pued decir alto claro,[0. 0. 0. ... 0. 0. 0.],0.0
9365,9365,2eyDTyLLKuo,UCFk7kUE6HowTe1xO_wX1s9w,"Dr. Las leyes organica deben ser respetadas por todos los ciudadanos, si o no.",ley organica deben respetada ciudadano,[0. 0. 0. ... 0. 0. 0.],0.0
9366,9366,2eyDTyLLKuo,UCFk7kUE6HowTe1xO_wX1s9w,Verdad.,verdad,[0. 0. 0. ... 0. 0. 0.],0.0
9367,9367,2eyDTyLLKuo,UCufcsRFsk-oANSSxmSx840g,"Todos los juristas no dicen lo mismo, hay gente que se pasó tres años en la cárcel y que el Puigdemont se pasee por Barcelona como si nada me parece una vergüenza, pese a lo que diga el señor Pérez royo",jurista dicen mismo gent tre rcel puigdemont pase barcelona parec verg enza pese diga royo,[0. 0. 0. ... 0. 0. 0.],0.0
9368,9368,2eyDTyLLKuo,UCHnLibhuJHfvQ4R20RAagsA,"Señor Javier !! Muy contundente y sin pelos en la lengua.
Le felicito",javier contundent pelo lengua felicito,[0. 0. 0. ... 0. 0. 0.],0.0
9369,9369,2eyDTyLLKuo,UCXcGaUqymNwL5iUNq7Smp1g,Pero Javier cuántos españoles saben quees la constitución de España y cuántos la cunplen,javier nto espa ole saben quee constituci espa nto cunplen,[0. 0. 0. ... 0. 0. 0.],0.0
9370,9370,2eyDTyLLKuo,UClfFvoOUnV-XRWAblvjd2YA,"Muy bien, explicado,,lo que pasa es que, éstos dé las derechas,no lo entienden, ahora sí lo hacen ellos,es bueno para España,, sí lo hace Sánchez y la izwuierda,, sé rompe España,,,aparte de paletos,, sólo saben odiar,, ésos Patriotas dé Pandereta,, cómo lo dé la fiesta del 12, dé octubre, sólo van a abuchear al Presidente,, sí es dé izquierdas,,con Zapatero hicieron iigual,, ahí lo dejo,, 🤔😳🤢🙈🧐",bien explicado pasa sto derecha entienden ahora hacen bueno espa hace nchez izwuierda romp espa apart paleto saben odiar patriota pandereta fiesta octubr abuchear president izquierda zapatero hicieron iigual dejo,[0. 0. 0. ... 0. 0. 0.],-1.0
9371,9371,2eyDTyLLKuo,UCpl2faKuFyBKboCSUIG4KWQ,José Pérez Royo ets un crack.Don gust escoltarte quan parles.Ets un 10.,royo crack gust escoltart quan parl,[0. 0. 0. ... 0. 0. 0.],1.0
9372,9372,2eyDTyLLKuo,UCiTtq-6kh0kVH-esNxe6LRg,"EXCLUSIVA

Vox desvía las subvenciones municipales que reciben sus grupos a cuentas del partido que controla Santiago Abascal...
El partido hace firmar poderes a sus ediles para que las transferencias de los Ayuntamientos a los grupos municipales se deriven a cuentas bancarias que manejan cuatro miembros de la dirección nacional
De Vox 

Anticorrupción pide 15 años de cárcel para el exministro Fernández Díaz y para su ‘número dos’  
La Fiscalía acusa a la cúpula de Interior del Gobierno de Rajoy de los delitos de encubrimiento, malversación  contra  el ‘caso Kitchen’",exclusiva desv subvencion municipal reciben grupo cuenta partido controla santiago abasc partido hace firmar poder edil transferencia ayuntamiento grupo municipal deriven cuenta bancaria manejan cuatro miembro direcci nacion anticorrupci pide rcel exministro fern ndez mero fiscal acusa pula interior gobierno rajoy delito encubrimiento malversaci caso kitchen,[0. 0. 0. ... 0. 0. 0.],0.0
9373,9373,2eyDTyLLKuo,UC31MXJUxQqULrdO7AFsuiCQ,Momia descatalogada.,momia descatalogada,[0. 0. 0. ... 0. 0. 0.],0.0
9374,9374,Wy9yOUoXkRU,UCLDT_eYZ2nwogqqNylXraJw,EUROPA NOS CONSIDERA MARRUECOS.....NO VA A HACER NADA.....NOS TOCA A LOS ESPAÑOLES MOVERNOS...❤❤❤❤❤❤VIVA ESPAÑAAAA,europa considera marrueco hacer toca espa ole moverno viva espa aaaa,[0.41201612 0.         0.         ... 0.         0.         0.        ],0.0
9375,9375,Wy9yOUoXkRU,UCQweXp8bPRHnUcnzZ2jzaOg,Page no hara nada es un charlatan que hara lo que diga Sanchez,page hara charlatan hara diga sanchez,[0. 0. 0. ... 0. 0. 0.],-1.0
9376,9376,Wy9yOUoXkRU,UCk1ZPVYHvwuxOTRLtjD56jQ,"Hay que dar la razón a los biólogos en que el hombre de hoy no tiene testosterona.
2 de Mayo de 1808, tanto Daoiz y Velarde eran rebeldes ya que la presencia de las tropas napoleónicas era legal , de no haber triunfado la rebelión, hubiesen sido fusilados y nadie los recordaría.
Triunfó la rebelión porque por encima se los dictados de un felón como Carlos IV estaba la honra y todo Madrid se enfrentó con lo poco que tenian( navajas, cuchillos y algún trabuco) al mejor ejército del mundo.
Hay que imaginarse la carga de los mamelucos, feroces, con sables y caballos, y los madrileños se les enfrentaron.
Lo de hoy dia es de una gravedad insoportable, que un político decida saltarse la ley y destruir la nación. 
Motivos suficientes para que a día de hoy ya estén colgados los traidores por el pueblo. 
Este inútil repugnante, chapero de saunas gays ,trepa y puesto por lobbies que desean el desguace de España ,sólo se merece la pena de muerte por alta traición",logo hombr testosterona mayo daoiz velard rebeld presencia tropa napol nica legal haber triunfado rebe sido fusilado nadi recordar triunf rebe encima dictado carlo honra madrid enfrent tenian navaja cuchillo trabuco mejor rcito mundo imaginars carga mameluco feroc sabl caballo madril enfrentaron gravedad insoport tico decida saltars destruir naci motivo suficient colgado traidor pueblo repugnant chapero sauna gay trepa puesto lobbi desean desguac espa merec pena muert alta traici,[0. 0. 0. ... 0. 0. 0.],-1.0
9377,9377,Wy9yOUoXkRU,UC9y58WVWXbprhkyxxjnjvXA,No hay salvación. España tal y como la conocemos es historia y esto es oficialmente una dictadura de izquierdas auspiciada por la ultraderecha catalana supremacista de Puigdemont y el PNV,salvaci espa conocemo historia oficialment dictadura izquierda auspiciada ultraderecha catalana supremacista puigdemont,[0. 0. 0. ... 0. 0. 0.],-1.0
9378,9378,Wy9yOUoXkRU,UCXkC9sTYRcyc0KF4dP5hCGw,Y el Ejército para que está solo para desfilar en SEMANA SANTA.,rcito solo desfilar semana santa,[0. 0. 0. ... 0. 0. 0.],0.0
9379,9379,Wy9yOUoXkRU,UC5O1yvPkZTtz2yJdmiREY_Q,Que traigan la justicia europea a España por favor,traigan justicia europea espa favor,[0. 0. 0. ... 0. 0. 0.],0.0
9380,9380,Wy9yOUoXkRU,UCBKvtSDESHCG4sk33Iv0YAQ,"carajote si la justicia europea se ha dirigido ya a españa, comentado que con esta anmistia se arregla lo que hizo el pp en su gobierno",carajot justicia europea dirigido espa comentado anmistia arregla hizo gobierno,[0. 0. 0. ... 0. 0. 0.],-1.0
9381,9381,Wy9yOUoXkRU,UCyMCCG_yL6M9B_BsTR0RtHA,SALUDOS desde ESPAÑA 🇪🇸  Y el Rey no se entera de nada. Después a correr para arreglarlo.,saludo espa entera despu correr arreglarlo,[0. 0. 0. ... 0. 0. 0.],0.0
9382,9382,Wy9yOUoXkRU,UCVb60DNGZhnLtvnDoJgmVfQ,"Pero bueno que aqui en España no hay nadie que pare esto ..
 INCREÍBLE  , ni que fuera este tio un Dios..",bueno aqui espa nadi pare incr dio,[0. 0. 0. ... 0. 0. 0.],0.0
9383,9383,Wy9yOUoXkRU,UCHCZtVvx3Xy1OszfHp4dKxA,A ESSPAAÑIA HAYQUE PROTEGERLA DE VOSOTROS .!!UYY QUE BIEN LO PRONUNCIAS !!ACENTO BORJAMARI PIJO......YA ESTANN AQUIIIII..4AÑOS MÁS DE SANCHEZ ... AJO Y AGUA !!😂😂😂😂,esspaa hayqu protegerla bien pronuncia acento borjamari pijo estann aquiiiii sanchez agua,[0. 0. 0. ... 0. 0. 0.],0.0
9384,9384,Wy9yOUoXkRU,UCkAF9zsNGC9RY3Z0dJ5nXbQ,Por que zapatero es tan embustero?,zapatero embustero,[0. 0. 0. ... 0. 0. 0.],-1.0
9385,9385,Wy9yOUoXkRU,UCk0UibLQ1qUt63KEAwB15RQ,España necesita a Abascal de preside 🇪🇸🇪🇸🇪🇸🇪🇸🇪🇸💚💚💚💚💚💚,espa necesita abasc presid,[0. 0. 0. ... 0. 0. 0.],0.0
9386,9386,Wy9yOUoXkRU,UCVzc660AKgepiNvYupmiQ1g,"Quedan más de salvaciones , y no precisamente la de Paje. Solo hay que aplicarlas.",quedan salvacion precisament paje solo aplicarla,[0. 0. 0. ... 0. 0. 0.],0.0
9387,9387,Wy9yOUoXkRU,UCvYmb-jo-30_T6xB8h6Ph7A,"Cada vez tenemos menos recursos, estos de lín cu en tes nos dejan sin constitución y democracia. Ya estamos en dic ta du ra",cada meno recurso dejan constituci democracia,[0. 0. 0. ... 0. 0. 0.],-1.0
9388,9388,Wy9yOUoXkRU,UC55D5zooWmrimSQoGa8GlYA,Haber si es verdad. Y nos salven de esta carroña,haber verdad salven carro,[0. 0. 0. ... 0. 0. 0.],0.0
9389,9389,Wy9yOUoXkRU,UCAPor3qMvrI64cSxkjK37qg,Europa 😂😂😂😂.,europa,[0. 0. 0. ... 0. 0. 0.],0.0
9390,9390,Wy9yOUoXkRU,UCIXLh_-ah5-omeP9GmtkYMw,"Tú lo has dicho, podría ser, pero no será! Porque a los de UE, les conviene este traidor en frente de España, es muy sumiso para la Agenda 2030",dicho podr convien traidor frent espa sumiso agenda,[0. 0. 0. ... 0. 0. 0.],-1.0
9391,9391,Wy9yOUoXkRU,UCJeL0VvISisbyEf-HPbcoOg,Jamás de lo jamases esperemos nada de Europa  solo nos servirán previo pagos  la munición,jamas esperemo europa solo servir previo pago munici,[0. 0. 0. ... 0. 0. 0.],0.0
9392,9392,Wy9yOUoXkRU,UCLG6Y_ATLNddRBQ3Z4WfJDw,"¿Para defender a España habrá que rogar a la U.E.?,Bien,hagamóslo,¿Pero de verdad no hay otra solución legal,para detener a un Presidente traidor al pais?, ¡¡¡pues apañados estamos!!!",defend espa habr rogar bien hagam verdad soluci legal deten president traidor pai pue ado,[0. 0. 0. ... 0. 0. 0.],-1.0
9393,9393,Wy9yOUoXkRU,UC9tCCplwHns7F-YSBQkvYlw,Europa una kk. Page otra,europa page,[0. 0. 0. ... 0. 0. 0.],0.0
9394,9394,BVKz6b8w1bI,UCNDEA5b3VJnzq3FYG_VdwkQ,Yo sí estoy dispuesto a acceptar relidades que no me gustan...,dispuesto acceptar relidad gustan,[0. 0. 0. ... 0. 0. 0.],0.0
9395,9395,BVKz6b8w1bI,UC91R5gq4jyVegaGmqkupsYQ,no es difícil votar... solamente hay que elegir la opción que no es zurdo socialista eso aplíquese a cualquier país del mundo mas aun a mi país argentina,votar solament elegir opci zurdo socialista ques cualquier mundo argentina,[0.         0.         0.         ... 0.         0.         0.35596278],0.0
9396,9396,BVKz6b8w1bI,UCaXwUCQJ0Z5OyU9TZLbJTAA,"Lo que dice es muy cierto, aunque no lo queramos solo vemos contenido sesgado a nosotros en internet, y cuando llegamos a ver algo diferente por ligero que sea, nos escandalizamos y lo rechazamos con desdén",dice cierto aunqu queramo solo vemo contenido sesgado internet llegamo diferent ligero escandalizamo rechazamo desd,[0. 0. 0. ... 0. 0. 0.],0.0
9397,9397,BVKz6b8w1bI,UCIFcJDMPNFFJcl1tB1d802w,"El Sr. Garrison volverá a hacer a América grande otra vez, la primaria de South Park no es su lugar, su lugar es la Casa Blanca",garrison volver hacer rica grand primaria south park lugar lugar casa blanca,[0. 0. 0. ... 0. 0. 0.],0.0
9398,9398,BVKz6b8w1bI,UCkiYZAJ-SWPcYm61dn9zjvA,¿Qué es eso que se oye en el minuto 3:57 ?,minuto,[0. 0. 0. ... 0. 0. 0.],0.0
9399,9399,BVKz6b8w1bI,UC-5RjYtUnOsrzL76fsyyT9Q,nunca escuche a un periodista tan poco objetivo,nunca escuch periodista objetivo,[0. 0. 0. ... 0. 0. 0.],-1.0
9400,9400,BVKz6b8w1bI,UCDzwuWJKCdrqUFj1xqwptAQ,"Por fin alguien que habla con la verdad y no ""quedando bien"" con todos como suele uno escuchar... Lastima por el periodismo de hoy día",alguien habla verdad quedando bien suel escuchar lastima periodismo,[0. 0. 0. ... 0. 0. 0.],-1.0
9401,9401,BVKz6b8w1bI,UCoJ-yjd_9LLNJTo7PI0WjEA,"David es el ejemplo perfecto de porque la gente  no confía el periodismo, se encerró en su burbuja y cayo en la mediocridad.",david ejemplo perfecto gent conf periodismo encerr burbuja cayo mediocridad,[0. 0. 0. ... 0. 0. 0.],-1.0
9402,9402,BVKz6b8w1bI,UCvje1PVxeD-hLQ6yPGRHv9Q,La izquierda radical en un vídeo:,izquierda radic,[0. 0. 0. ... 0. 0. 0.],0.0
9403,9403,BVKz6b8w1bI,UC2EsSeCGHbvpymq6WvvxspA,"La humanidad está enegenada. La vanidad de esta sociedad tiene la culpa, el sistema no funciona.",humanidad enegenada vanidad sociedad culpa sistema funciona,[0. 0. 0. ... 0. 0. 0.],-1.0
9404,9404,BVKz6b8w1bI,UC2zA53K9jfcRTSbNCmrC3_A,Periodista con agenda y se queja de que los lectores tenemos disonancia cognitiva. Las cosas que hay que ver🤦‍♂,periodista agenda queja lector disonancia cognitiva cosa,[0. 0. 0. ... 0. 0. 0.],-1.0
9405,9405,BVKz6b8w1bI,UCUvbJPA5_qlusOpGdONY9-g,"Tiene razón en que hoy en día no estamos dispuestos a aceptar opiniones diferentes a las nuestras, cosa que no es incompatible con el hecho de que la mayoría de medios y de periodistas llevan camiseta",dispuesto aceptar opinion diferent cosa incompat hecho mayor medio periodista llevan camiseta,[0. 0. 0. ... 0. 0. 0.],-1.0
9406,9406,BVKz6b8w1bI,UC4YTn1sJkcF78pW-1wx_KIw,Quienes fueron los que agotaron el presupuesto y las armas en eeuu? Los demócratas.,agotaron presupuesto arma eeuu crata,[0. 0. 0. ... 0. 0. 0.],-1.0
9407,9407,BVKz6b8w1bI,UCkBvVuWq1n2BYbgA5SXkwZg,Que peligroso que Estados Unidos vuelva a tener un presidente top no? 😪,peligroso unido vuelva tener president,[0. 0. 0. ... 0. 0. 0.],0.0
9408,9408,BVKz6b8w1bI,UCOdWYOC2DWO4S-fgtB9KHHQ,Esta seccion de comentarios es exactamente el tipo de personas a las que se refiere david xD,seccion comentario exactament tipo persona refier david,[0. 0. 0. ... 0. 0. 0.],0.0
9409,9409,BVKz6b8w1bI,UCXeWdtd8Bp0Xowl33co9gag,En esto no estoy de acuerdo. Tramp. Tampoco supo argumentar por qué es tan terrible que volviera a salir. Creo que terrible es si Occidente sigue como está ahora,acuerdo tramp tampoco supo argumentar terribl volviera salir creo terribl occident sigu ahora,[0. 0. 0. ... 0. 0. 0.],-1.0
9410,9410,BVKz6b8w1bI,UCCIVtdP8Zu6Ge5iLTV_kuew,"Dentro de la polarización mundial hay que decir también una cosa. El algoritmo de insta, face, YouTube promueve la división y el extremismo. Si tú eres de izquierda te saldrán cosas que refuerzen tu postura y así con todos. Somos adictos a las redes sociales en occidente así que tiene consecuencias muy negativas la polarización, de alguna manera les conviene la división en las personas",dentro polarizaci mundial decir tambi cosa algoritmo insta face youtub promuev divisi extremismo izquierda saldr cosa refuerzen postura adicto rede social occident consecuencia negativa polarizaci alguna manera convien divisi persona,[0. 0. 0. ... 0. 0. 0.],-1.0
9411,9411,BVKz6b8w1bI,UCtRQJ_fpfRHyShXoC5CmK8Q,"Claro, te sacan el dato de que hizo 0 guerras y ya empezamos a decir que nada fue por el, que fue suerte y bla bla bla, como te duele que no haya iniciado conflictos",claro sacan dato hizo guerra empezamo decir suert duel iniciado conflicto,[0. 0. 0. ... 0. 0. 0.],0.0
9412,9412,BVKz6b8w1bI,UCBQmDoSAO1ZaKR_ducDS81A,"Que no existen periodistas españoles que no sean progres?, viven de fantasias y obvian realidades.....",existen periodista espa ole progr viven fantasia obvian realidad,[0. 0. 0. ... 0. 0. 0.],-1.0
9413,9413,BVKz6b8w1bI,UCFDTp43z6Q9aNYA6AUUPimA,"Como se nota que no sabe de lo que está hablando, es bueno para alguno temas, pero ciego zurdo para otros",nota sabe hablando bueno alguno tema ciego zurdo,[0.         0.         0.         ... 0.         0.         0.41832035],0.0
9414,9414,w4TQEtFqzI0,UCamh3HQeSD2Vf3y8KkDd_Bw,Deja la heroína bonica,deja hero bonica,[0. 0. 0. ... 0. 0. 0.],1.0
9415,9415,w4TQEtFqzI0,UCq4FC7ByeJ5lFX9J57hT-ig,"Donde coño sacan los expertos en la materia,díganme que abogado ,juez ,fiscal se dedica a sacar Master en Amnistía, es otra trola más,que asco de circo, donde los payasos son a los que se les hace caso ,España no se va a la ruina,,,con esta peña ,somos los payasos de europa",sacan experto materia ganm abogado juez fiscal dedica sacar master amnist trola asco circo payaso hace caso espa ruina payaso europa,[0. 0. 0. ... 0. 0. 0.],-1.0
