,video_id,author,comment,vectores_tfidf,comment_stem,sentiment,hateful,targeted,aggressive
10449,MpblqlEh6nY,UCF4TKrXkBPb2FFxUJmc6W2w,"Ellos vivirán como Chávez y el pueblo empobrecido ,cada día veremos más gente vivir en la calle😡😡😡😡😡",[0. 0. 0. ... 0. 0. 0.],vivir pueblo empobrecido cada veremo gent vivir call,-1,0.22439806163311005,0.008742288686335087,0.08681312203407288
10451,MpblqlEh6nY,UCAJJ0UvrZgtremuQZ8nC2ZQ,"Todas las acxiones que ha tomado los gobiernos en los últimos 4 años nos indican una linea de intento de control en todos los ámbitos. El tiempo dirá si la sumision de la población va a ser el final, o el principio del desmembramiento de los estados y la U.E",[0. 0. 0. ... 0. 0. 0.],toda acxion tomado gobierno ltimo indican linea intento control mbito tiempo sumis poblaci final principio desmembramiento,-1,0.03383132815361023,0.008276289328932762,0.01994004286825657
10456,MpblqlEh6nY,UCxemsIgzwNaQF1KLO3JEXQg,Destruyen el tejido económico para empobrecerte para que luego aceptes la miseria de los gobiernos corruptos y no te atrevas a denunciarlos o no aceptar sus políticas o leyes .,[0. 0. 0. ... 0. 0. 0.],destruyen tejido econ mico empobrecert luego acept miseria gobierno corrupto atreva denunciarlo aceptar tica ley,-1,0.10001035779714584,0.004767232108861208,0.043659672141075134
10462,MpblqlEh6nY,UCMX1sXuZBbxGRRueDTURd1g,"Sólo con una buena redistribución del dinero que hay  se podría hacer, con los enormes despilfarros y chanchullos de la clase  política que tenemos es imposible, cada vez tenemos que pedir más  dinero prestado,  sólo para pagar las pensiones,  con cuentas no sólo vamos a la No Renta Mínima  si no también a la ruina económica.",[0. 0. 0. ... 0. 0. 0.],buena redistribuci dinero podr hacer enorm despilfarro chanchullo clase tica impos cada pedir dinero prestado pagar pension cuenta vamo renta nima tambi ruina econ mica,-1,0.26868879795074463,0.01705825701355934,0.09200377762317657
10463,MpblqlEh6nY,UCxg85j0AtKsfwY-zz0Zog2Q,"Es un sistema de control evidentemente,acá no hay favores sociales ,te vacunas te intoxicamos o no te damos tu cuota básica universal,no hace falta ser muy inteligente 🤷🙆🙏",[0. 0. 0. ... 0. 0. 0.],sistema control evidentement favor social vacuna intoxicamo damo cuota sica univers hace falta inteligent,-1,0.16431166231632233,0.013190296478569508,0.06926848739385605
10465,hDm47dPY5_g,UCXO7nhdqrXJLNGIWJvchQVw,En realidad los Mexicanos no podemos ser autosuficientes en esta energia'??  estos weyes de iberdrola son unos lobos disfrazados de ovejas. Cuando el malvado finge ser bueno.....es mas perverso!!!,[0. 0. 0. ... 0. 0. 0.],realidad mexicano podemo autosuficient energia wey iberdrola lobo disfrazado oveja malvado fing bueno perverso,-1,0.4745882749557495,0.027064625173807144,0.1563575118780136
10467,hDm47dPY5_g,UC6PavgnwM6KyNXADKOmdTiA,Primero que se serciore nuestro presidente de todo lo podrido que hicieron estos malditos 🤬🤬🤬,[0. 0. 0. ... 0. 0. 0.],primero sercior president podrido hicieron maldito,-1,0.021881690248847008,0.021051747724413872,0.029112616553902626
10468,hDm47dPY5_g,UCWBncKLuA2KGGfxxwoaF7Hw,"Como dice el dicho.,
“Gallina que come huevos, aunque le quemen el pico..”
No se debería permitir a Iberdrola invertir en México .. cuando menos en unos 10 años , para que escarmienten..
Va a volver a intentar hacer tranzas, tarde o temprano..!",[0. 0. 0. ... 0. 0. 0.],dice dicho gallina come huevo aunqu quemen pico deber permitir iberdrola invertir xico meno escarmienten volver intentar hacer tranza tard temprano,-1,0.6284430027008057,0.0552380308508873,0.25407007336616516
10470,hDm47dPY5_g,UCHob4WvtcOEt4mTnpUqis9g,Para my un GRANDE ERROR De El presidente Dejar ALos CORRUPTOS ESPAÑOLES De IBERDROLA Seguir Con Sus CORRUPTOS En México,[0. 0. 0. ... 0. 0. 0.],grand error president dejar alo corrupto espa ole iberdrola seguir corrupto xico,-1,0.025609100237488747,0.011734863743185997,0.027468660846352577
10471,hDm47dPY5_g,UCHob4WvtcOEt4mTnpUqis9g,Y El Dinero Que Les Dieron Los Corruptos De Felipe Calderón y Peña Nieto En El Tiempo que Empezaron A poner Sus Plantas En México Lo Van A Devolver A México??,[0. 0. 0. ... 0. 0. 0.],dinero dieron corrupto felip calder nieto tiempo empezaron poner planta xico devolv xico,-1,0.02430398389697075,0.020841941237449646,0.024890173226594925
10472,hDm47dPY5_g,UCnd2bEEDmd8QTheVEXiuBDg,"Saben que aquí está el negocio, actualmente europa está mal económicamente como para invertir allá por eso regresaron
Pero si tienen que hacer las cosas bien, nada de tratos chuecos como hacían antes",[0. 0. 0. ... 0. 0. 0.],saben negocio actualment europa econ micament invertir regresaron hacer cosa bien trato chueco,-1,0.2409474104642868,0.009839477017521858,0.08434293419122696
10473,hDm47dPY5_g,UC3b3eiGHDQaloBhEko1pmBQ,Donde están los burros 🫏 que defendían a iber ladrones 😂😂,[0. 0. 0. ... 0. 0. 0.],burro defend iber ladron,-1,0.019233427941799164,0.02548939548432827,0.02773325890302658
10474,hDm47dPY5_g,UC_XHRBhJHtmc4PqxCqnmqXg,👉Nel!! Que se vayan ! El gobierno español sigue pensando que México es tierra de conquista. Cierrenles la puerta y que vayan a invertir en Argentina 😅,[0. 0. 0. ... 0. 0. 0.],vayan gobierno espa sigu pensando xico tierra conquista cierrenl puerta vayan invertir argentina,-1,0.6329116225242615,0.01382794976234436,0.3096759021282196
10476,hDm47dPY5_g,UC9BV79L4GyDIifiysl9BIiQ,Oye amigo por que no ay un solo video tuyo donde no pases un sorbo de mocos cada minuto 🤢,[0. 0. 0. ... 0. 0. 0.],amigo solo video pase sorbo moco cada minuto,-1,0.01499800756573677,0.00895644910633564,0.008911851793527603
10477,hDm47dPY5_g,UCds-0nY0ySShMBdGL8i7UQw,"El que traiciona una vez traiciona siempre, el tigre nunca se volverá vegetariano aunque lo prometa .",[0. 0. 0. ... 0. 0. 0.],traiciona traiciona siempr tigr nunca volver vegetariano aunqu prometa,-1,0.027170026674866676,0.013275773264467716,0.01888761669397354
10478,hDm47dPY5_g,UCIvIT4mwT6om50be2hELGLQ,Cómo ya se va AMLO quieren regresar a robar ...,[0. 0. 0. ... 0. 0. 0.],amlo quieren regresar robar,-1,0.2567971348762512,0.007673848420381546,0.11053044348955154
10481,hDm47dPY5_g,UCgwtdz4kfCVNn6543q20R_w,"No debe México tenerle confianza a esas Ratas del otro lado del Oceano. Muchos de ellos creen que Mexico les pertenece todavia y esa arrogancia propia de los europeos, ya no es aceptable ese comportamiento en el Siglo XXI.",[0. 0. 0. ... 0. 0. 0.],debe xico tenerl confianza rata lado oceano creen mexico pertenec todavia arrogancia propia europeo acept comportamiento siglo,-1,0.2473881095647812,0.008268105797469616,0.06793974339962006
10483,hDm47dPY5_g,UCQmXR8Td6KvfmSbUNU0dpJQ,Los mexicana no queremos empresas extranjeras corruptas.,[0. 0. 0. ... 0. 0. 0.],mexicana queremo empresa extranjera corrupta,-1,0.9813639521598816,0.6430961489677429,0.9303088784217834
10496,pw57XXpanoU,UCnQll0VhHdi41u1H-UQfK_g,El tatachín lo tocan demasiado lento.,[0. 0. 0. ... 0. 0. 0.],tatach tocan demasiado lento,-1,0.031624820083379745,0.00874420627951622,0.018554959446191788
10500,kySatELaX1o,UC0Chg5weEYFnBbsp9iwW3EQ,"La izquierda ha tenido mucho que ver. Países  donde gobiernan han creado un odio artificial hacia España. Y ya no hablemos de los Anglosajones, Holandeses y Portugueses e Italianos, y porque no, los propios Españoles de hoy en día.",[0. 0. 0. ... 0. 0. 0.],izquierda gobiernan creado odio artifici hacia espa hablemo anglosajon holandes portugues italiano propio espa ole,-1,0.42766404151916504,0.013150867074728012,0.15403331816196442
10510,kySatELaX1o,UCqv3lCP9Ld0uSakrihz5keQ,Mientras no se quiten a los gobernantes anti-Hispanidad lo demás será una quimera,[0. 0. 0. ... 0. 0. 0.],mientra quiten gobernant anti hispanidad quimera,-1,0.06290917843580246,0.019034069031476974,0.0518389493227005
10511,kySatELaX1o,UCIeSfOVsUQMlUliVMFLBP_Q,"Grandes Hispanistas, no veo el momento de que realmente se diga toda la verdad, que por otro lado se sabe, eso es lo duro que todos estos que mienten sobre la Leyenda Negra saben perfectamente que están mintiendo, solo hace falta desenmascarar a esa gentuza, VIVA EL IMPERIO ESPAÑOL, VIVA LA HISPANIDAD 🇪🇦🇪🇦❤💛❤️.",[0. 0. 0. ... 0. 0. 0.],grand hispanista momento realment diga toda verdad lado sabe duro mienten leyenda negra saben perfectament mintiendo solo hace falta desenmascarar gentuza viva imperio espa viva hispanidad,-1,0.2578590214252472,0.012564144097268581,0.15734732151031494
10513,kySatELaX1o,UCoIRwsJitWVoNtgz3lWya_Q,"La terquedad de algunos no tiene cura , aunque les demuestres le daran la vuelta",[0. 0. 0. ... 0. 0. 0.],terquedad cura aunqu demuestr daran vuelta,-1,0.03895324096083641,0.010647255927324295,0.022718118503689766
10514,kySatELaX1o,UCrNt9vUg3XmHCSJ9h9luAfQ,"Les quiero decir una cosa, a todos ustedes, s8n ánimo de ofender. Sé que la izquierda española, en algunos casos, se ha dejado influenciar por la leyenda negra. Yo soy de izquierdas, español, patriota y estoy intentando combatir esta lacra. Me gustaría que no se acapara el sentimiento de hispanidad por ninguna de las partes. Mi ""reproche"" es un poco hacia la derecha que intenta minusvalorar a esta ""pequeña"" parte de la hispanidad.  Ruego un poco de empatía. Un cordial saludo ❤",[0. 0. 0. ... 0. 0. 0.],quiero decir cosa usted nimo ofend izquierda espa caso dejado influenciar leyenda negra izquierda espa patriota intentando combatir lacra gustar acapara sentimiento hispanidad ninguna part reproch hacia derecha intenta minusvalorar pequ part hispanidad ruego empat cordial saludo,-1,0.1549302190542221,0.02293860912322998,0.08050096780061722
10521,0qoNp6q7UDc,UC_3Vm9fTu4qUwqulklvfZ5A,No soy patriota pero hablar bien de un tipo que impuso unos aranceles criminales a España....... en fin.....,[0. 0. 0. ... 0. 0. 0.],patriota hablar bien tipo impuso arancel criminal espa,-1,0.2158915102481842,0.022758571431040764,0.09225410223007202
10524,0qoNp6q7UDc,UC_vng6khwEs-G6CDehN4esw,"ayuso no tiene ideologia,,,,es simplemente,,,,,capitalista",[0. 0. 0. ... 0. 0. 0.],ayuso ideologia simplement capitalista,-1,0.10290289670228958,0.07039600610733032,0.0981331616640091
10525,0qoNp6q7UDc,UC2jxN0g-CoMUqGuPZ4NR2AQ,Qué manía chico con interrumpir al Sabio cuándo te deja en evidencia o cuándo tus creencias no coinciden con la opinión del invitado. Lo mismo con el otro embajador y su alineamiento con la OTAN. Luego nos quejamos de la censura y promulgación de pensamiento único cuando eres el primero que no deja que nadie salga del discursito que te gusta. Y deja ya de hacer el ridículo con tu teatrito de agredido y de querer cambiar el país cuando lo único que buscas es llenarte los bolsillos.,[0. 0. 0. ... 0. 0. 0.],chico interrumpir sabio deja evidencia creencia coinciden opini invitado mismo embajador alineamiento otan luego quejamo censura promulgaci pensamiento nico primero deja nadi salga discursito gusta deja hacer culo teatrito agredido querer cambiar nico busca llenart bolsillo,-1,0.06453929096460342,0.009800423868000507,0.0300755612552166
10526,0qoNp6q7UDc,UCJBSAX1tuhq8aHbO-cNCeuQ,"El plan de los dos estados es imposible. No sé por qué hay tanta insistencia. El error es de UK cediendo al sionismo y la ONU al crear los ""dos estados"" q al final sólo fue uno por error estratégico de los países árabes. Pero ya aquí sólo queda el ""que gane el que pueda"" y el q puede es Israel.  Que si Netanyahu es malo, q si tiene un plan para el cercano Oriente.. y? Todos tienen planes expansionistas y todos usan la mentira, la fuerza, a sus aliados para conseguir sus fines. Marruecos con el gran Marruecos, Rusia para reestablecer el equilibrio, china para ser la gran potencia, USA para mantenerse en el poder... ""Todos queremos más"". Lo que no se puede es blanquear a Hamás ni querer hacernos creer q Israel es el coco y q Rusia y China son ángeles venidos del cielo.",[0. 0. 0. ... 0. 0. 0.],plan impos tanta insistencia error cediendo sionismo crear final error estrat gico rabe queda gane pueda pued israel netanyahu malo plan cercano orient plane expansionista usan mentira fuerza aliado conseguir fine marrueco gran marrueco rusia reestablec equilibrio china gran potencia manteners poder queremo pued blanquear querer hacerno creer israel coco rusia china ngele venido cielo,-1,0.5732977986335754,0.018747854977846146,0.29664748907089233
10531,0qoNp6q7UDc,UCAIBiiaFXc-lrKF4KZdjE5g,"Israel dejo a Hamas tomar terreno y sembrar el terror, para lograr que el pueblo vea que la guerra terrestre sea necesario. 

Ahora Israel puede tomar Gaza al completo y mandar los Palestinos a Egipto.

Lo cual puede llevar a que los colonos suban del millon en Crisjordania y veamos las ciudades palestinas empezar a ser vaciadas",[0. 0. 0. ... 0. 0. 0.],israel dejo hama tomar terreno sembrar terror lograr pueblo guerra terrestr necesario ahora israel pued tomar gaza completo mandar palestino egipto pued llevar colono suban millon crisjordania veamo ciudad palestina empezar vaciada,-1,0.8915675282478333,0.03040827251970768,0.5256551504135132
10536,0qoNp6q7UDc,UCfzBETpLnha5g2fi--xDhgA,Nadie se acuerda ya del tema del concierto  que se celebró el 7 de octubre y que fue parte de la masacre perpetrada por Hamas?,[0. 0. 0. ... 0. 0. 0.],nadi acuerda tema concierto celebr octubr part masacr perpetrada hama,-1,0.016887839883565903,0.011079759337008,0.014767712913453579
10540,ihiQ2XhL7E0,UC4cm0jvrEaApVPI6NqWCqpw,"Le quitan guita a los laburantes , y la dan guita a los que no laburan , nos cargaron una inflación alucinante y massa estaba mas duro que la inflación misma que gusto llegar  ajustado a finde mes y tengas que pagar un Impuesto para mantener vagos que se vayan a laburar .",[0. 0. 0. ... 0. 0. 0.],quitan guita laburant guita laburan cargaron inflaci alucinant massa duro inflaci misma gusto llegar ajustado find pagar impuesto manten vago vayan laburar,-1,0.2183031588792801,0.012969989329576492,0.13304422795772552
10541,ihiQ2XhL7E0,UCWsrmgCTQqLBOctKiiZTAWg,"El imperio en decadencia quiere llevar a la debacle a los países de Latinoamérica y tenerlos como su patio trasero, Milei debe de recapacitar y desligarse del lado de los perdedores",[0. 0. 0. ... 0. 0. 0.],imperio decadencia quier llevar debacl latinoam rica tenerlo patio trasero milei debe recapacitar desligars lado perdedor,-1,0.06577558815479279,0.015478123910725117,0.03389858826994896
10542,ihiQ2XhL7E0,UC2Nzb2Grc6cAjzszx93ApdA,Ese loco terminara de arrastrar a la Argentina al fango va hacer peor q el Macri q desqracia para el pueblo,[0. 0. 0. ... 0. 0. 0.],loco terminara arrastrar argentina fango hacer peor macri desqracia pueblo,-1,0.04300002008676529,0.007305595558136702,0.025029093027114868
10543,ihiQ2XhL7E0,UCpaMwNdtxw4NIHDciqTtrkw,"No es wue Argentina se va, sino No quieren a Argentina en los BRICKS. Milei como todo perrito faldero Solo obedece lo que le manden de EEUU",[0. 0. 0. ... 0. 0. 0.],argentina sino quieren argentina brick milei perrito faldero solo obedec manden eeuu,-1,0.5152992010116577,0.027589792385697365,0.3042152523994446
10544,ihiQ2XhL7E0,UCaE1sbYvWoh4EbWn4aIz4-Q,"Milei se fue a usa, como todo bien peón,
 para recibir las órdenes de las transnacionales. Con la dolarización Argentina perdera soberanía y dignidad. Las diferencias económicas serán mayores entre la élite y la población será mayor.",[0. 0. 0. ... 0. 0. 0.],milei bien recibir rdene transnacional dolarizaci argentina perdera soberan dignidad diferencia econ mica mayor lite poblaci mayor,-1,0.1738157421350479,0.017124993726611137,0.0762171745300293
10546,ihiQ2XhL7E0,UCmRHLoiPDzgnsNUrHLmXhUg,"Jajaja Milei no sabotea a Nadie, no manda el ¿En serio creyeron que se iba a salir de los BRICS? Diría que todo el pueblo argentino está en su contra pero ya les van a regalar también el próximo campeonato del mundo, ya quedaron con la FMF que la selección va a perder con ellos por goliza, más felices van a estar los argentinos, que BRICS ni que BRICS,, una estatua de Messi a medio buenos aires y un festejo anual es más que suficiente para los argentinos",[0. 0. 0. ... 0. 0. 0.],jajaja milei sabotea nadi manda serio creyeron salir bric pueblo argentino regalar tambi ximo campeonato mundo quedaron selecci perder goliza felic argentino bric bric estatua messi medio bueno air festejo anual suficient argentino,-1,0.11499780416488647,0.011485513299703598,0.04825778305530548
10547,ihiQ2XhL7E0,UC09DdPHNM_K8Cp5Rc1Y0qSg,Definitivamente como dijo AMLO los argentinos encajaron un autogol. Puedo entender que el gobierno saliente es corresponsable del caos que están viviendo. Pero se cambia para mejorar no para retroceder. Por el bien de los argentinos espero que el shock no sea tan brutal que mate al paciente (Argentina).,[0. 0. 0. ... 0. 0. 0.],definitivament dijo amlo argentino encajaron autogol puedo entend gobierno salient correspons cao viviendo cambia mejorar retroced bien argentino espero shock brutal mate pacient argentina,-1,0.06346479058265686,0.006676975172013044,0.0342104509472847
10549,ihiQ2XhL7E0,UCvv2f2pv61n668JhmkkBzGA,"Este tal Ezequiel Bistoletti tal vez sabe del tema, pero se deja llevar por su ideología, y dice sólo lo que le conviene. Por ejemplo ""olvida"" la nefasta costumbre de Massa de imprimir dinero a todo lo que podían las máquinas, provocando una inflación que se verá con más dureza comenzando el año 2024. Por supuesto que le echarán la culpa a Milei. Tampoco es lo suficientemente realista como para reconocer que Milei tendrá que tomar medidas duras para sacar a Argentina del hoyo, medidas que el actual gobierno nunca tomó, hundiendo aún más al país.",[0. 0. 0. ... 0. 0. 0.],ezequiel bistoletti sabe tema deja llevar ideolog dice convien ejemplo olvida nefasta costumbr massa imprimir dinero quina provocando inflaci dureza comenzando supuesto echar culpa milei tampoco suficientement realista reconoc milei tendr tomar medida dura sacar argentina hoyo medida actual gobierno nunca hundiendo,-1,0.029025152325630188,0.010320366360247135,0.020729513838887215
10550,ihiQ2XhL7E0,UCmcYaRGr42669cZjYjtgjsw,El habla de hacer muchas cosas no tiene mayoria en las camaras el pueblo lo va a tirar doy un mes de plazo ya veran el pueblo se va a dar cuenta que se equivocaron,[0. 0. 0. ... 0. 0. 0.],habla hacer mucha cosa mayoria camara pueblo tirar plazo veran pueblo cuenta equivocaron,-1,0.02939259447157383,0.008472487330436707,0.015981677919626236
10551,ihiQ2XhL7E0,UCf8VWoWU5EISPJYo_pyQSPw,el neomenemismo empezó com massa y ALF  Mierdei es el ultramenemismo  videlista,[0. 0. 0. ... 0. 0. 0.],neomenemismo empez massa mierdei ultramenemismo videlista,-1,0.0643952414393425,0.04981701448559761,0.09006868302822113
10553,ihiQ2XhL7E0,UC_9bM43MbrE_ulGwL8XDleQ,"Lo que no se entienden es que el pueblo argentino votará por Milei,esta haciendo lo que dijo en campaña.Es adulador del imperio,va a vender el país.",[0. 0. 0. ... 0. 0. 0.],entienden pueblo argentino votar milei haciendo dijo campa adulador imperio vender,-1,0.01968052238225937,0.010732954367995262,0.018803387880325317
10555,ihiQ2XhL7E0,UCButn9aUp2UNJMivjS2kWlg,UNA PERSONA QUE PREFIERE HABLAR EN QUECHUA. UN IDIOMA CASI INUTIL PARA TODO MANEJA UNA LOGICA MUY ANTIGUA Y MUY POBRe. 😂😂,[0. 0. 0. ... 0. 0. 0.],persona prefier hablar quechua idioma casi inutil maneja logica antigua pobr,-1,0.06676626950502396,0.017274513840675354,0.032400988042354584
10557,ihiQ2XhL7E0,UCButn9aUp2UNJMivjS2kWlg,Sirve porque la moneda de argentina es MIERDA SOLO QUE LOS BRICS SAQUEN UNA CRIPTO Y NOS DEN EN BASE A UN CALCULO DE CUANTOS SALEN NUESTROS RECURSOS. Y QUE RUSIA Y CHINA INVIERTAN EN EL FERROCARRIL O EN LA EXPLOTACION DE VACA DEAT,[0. 0. 0. ... 0. 0. 0.],sirv moneda argentina mierda solo bric saquen cripto base calculo cuanto salen recurso rusia china inviertan ferrocarril explotacion vaca deat,-1,0.7982752323150635,0.028484927490353584,0.42440956830978394
10561,jozhi98VPTI,UCvU6LHK6dmIevaV86h2Li7g,Los malditos de hamas pusieron los muy miserables a sus pobres ciudadanos,[0. 0. 0. ... 0. 0. 0.],maldito hama pusieron miser pobr ciudadano,-1,0.11208467185497284,0.05784858018159866,0.09887731075286865
10563,jozhi98VPTI,UCnqIbub6a0xFSnLXXAuyg8w,SI HACEN EL REPARTO ES QUE NO LE IMPORTA LAS MUERTES DE LOS ISRAELITAS PARA TOMAR EL GAS Y PETROLEO DE GAZA..EEUU DEBE PAGAR 20 BILLONES DE DOLARES EN COMPENSACION POR APOYAR A NETANYAHU,[0. 0. 0. ... 0. 0. 0.],hacen reparto importa muert israelita tomar petroleo gaza eeuu debe pagar billon dolar compensacion apoyar netanyahu,-1,0.740439772605896,0.01841568388044834,0.351778119802475
10564,jozhi98VPTI,UCdZg0V79w8t0tAGaMSgnEfQ,"Bien día Alberto y Miguel
Muy bién con las noticias que transmiten y sus comentarios como siempre muy profesionales y con ética 👌
Con todo respeto tengo una opinión diferente respecto al Presidente electo de Argentina.
Estoy de  acuerdo contigo sobre que todo es por el Poder;  pero si disto mucho que la solución para Argentina sea el desmembrar al  País, ya que las Empresas que compran Paraestatales o Locales con inversión regional, no pagan lo que valen, dan una miseria por ellas, para enriquecerse ellos y cobran al pueblo, como si no hubiera un mañana.
 Aquí en México 🇲🇽nuestro Presidente tuvo la buena estrategia de salvar PEMEX y CFE, ya las habían vendido a extranjeros corruptos como los anteriores presidentes que tuvimos, si hubieran llegado a hacer su plan malévolo, ahora no podríamos ni pagar los recibos de luz y gasolina ⛽.
Al desmembrar el País y privatizar la educación, la salud, los energéticos, industria de alimentos etc , le quitas la Soberanía al Pais y a depender de otros de forma fatídica.
Otro punto  muy aterrador es  dolarizar al País, es completamente un error, ya que se están basando en una moneda que está desasestabilizada y será como vender el País,  ahí en ése punto está muy, pero muy difícil salir adelante.
Por otra parte hablando de poder.... Porqué aliarte con un País que lo único que quiere son los recursos de tu País ? Y aparte que es un cliente, nada confiable, solo hay que ver Haití , Cuba,  y etc., etc.etc.
A nosotros los Mexicanos nos ha costado sangre y todo con nuestros vecinos del norte... Nada más nos robaron la mitad de nuestro territorio y muchísimas cosas más, nos venden puro veneno disfrazado de alimento y muchas cosas más que sería muy largo comentar, pero hoy por hoy ya no más de éso, ya no dependemos de ellos y si todo sale bien, ya no va a estar permitido el veneno de su Maiz transgénico y su veneno de  Glifosato, además la deuda eterna está más cerca de ser liquidada, y muchas cosas que ha hecho nuestro Presidente 🇲🇽, lo queremos mucho, ha sacado de la pobreza a 10 millones de Mexicanos 🇲🇽 y muchas cosas más.
Espero el Presidente de Argentina no pueda lograr lo que menciona en su propuesta, ya que tiene minoría en cámara de senadores y diputados, o que cambie de opinión o de equipo.    Pero que todo lo que pase sea para el Bienestar de nuestros hermanos de Argentina.
Gracias por éste canal y que el Universo nos bendiga a todos 🇲🇽",[0. 0. 0. ... 0. 0. 0.],bien alberto miguel noticia transmiten comentario siempr profesional tica respeto opini diferent respecto president electo argentina acuerdo contigo poder disto soluci argentina desmembrar empresa compran paraestatal local inversi region pagan valen miseria enriquecers cobran pueblo xico president buena estrategia salvar pemex vendido extranjero corrupto anterior president llegado hacer plan volo ahora podr amo pagar recibo gasolina desmembrar privatizar educaci salud energ tico industria alimento quita soberan pai depend forma dica punto aterrador dolarizar completament error basando moneda desasestabilizada vender punto salir adelant part hablando poder porqu aliart nico quier recurso apart client confiabl solo hait cuba mexicano costado sangr vecino nort robaron mitad territorio much sima cosa venden puro veneno disfrazado alimento mucha cosa largo comentar dependemo sale bien permitido veneno maiz transg nico veneno glifosato adem deuda eterna cerca liquidada mucha cosa hecho president queremo sacado pobreza millon mexicano mucha cosa espero president argentina pueda lograr menciona propuesta minor mara senador diputado cambi opini equipo pase bienestar hermano argentina gracia canal universo bendiga,-1,0.35491684079170227,0.013867892324924469,0.17532674968242645
10568,jozhi98VPTI,UC7YRq4mvVibUyFHSGmaHKzA,"Como ISRAEL y como EEUU  dos escorias de gobiernos del Sionismo uno lleva 75 años asesinando y violando a niños y no tan niños palestinos.y el otro va por el mundo creyéndose el dueño de Todo, provocando guerras, colocando a dedos a gobernantes, robando riquezas de otros Paises, asesinando a miles o millones de seres humanos con inmunidad absoluta porque los gobiernos de Occidente y el 90% de los gobiernos del mundo sólo son los perros de ISRAEL y EEUU",[0. 0. 0. ... 0. 0. 0.],israel eeuu escoria gobierno sionismo lleva asesinando violando palestino mundo crey ndose provocando guerra colocando dedo gobernant robando riqueza pais asesinando mile millon sere humano inmunidad absoluta gobierno occident gobierno mundo perro israel eeuu,-1,0.4154040217399597,0.014114303514361382,0.27782371640205383
10569,jozhi98VPTI,UC3a6eF8yvM3Qsyx-Q5FGT2w,"Los de Netanyahu no parece que mejoren en mucho a los nazis de Adolf Hitler, pero mientras el insigne TPI, y su glorioso fiscal, vuelve la vista a otro sitio",[0. 0. 0. ... 0. 0. 0.],netanyahu parec mejoren nazi adolf hitler mientra insign glorioso fiscal vuelv vista sitio,-1,0.02397277019917965,0.015127303078770638,0.023916954174637794
10573,jozhi98VPTI,UCCJBq5kFAYYzTjf9Spb2Jeg,Darle al Like sino se os apareceran  Cuca gamarra y Puigdemont y os haran una mocion de censura.,[0. 0. 0. ... 0. 0. 0.],darl like sino apareceran cuca gamarra puigdemont haran mocion censura,-1,0.02666737511754036,0.008438574150204659,0.01565365307033062
10574,jozhi98VPTI,UC1DHoKDquL_nDGCTY2xhwCw,"El mundo los tienen virado al revés : Estados Hundidos, la FarsOTAN y Satanyahu. y seguimos consumiendo las noticias de nuestros medios son falsoticias lo triste es q se pagan con vidas humanas",[0. 0. 0. ... 0. 0. 0.],mundo virado hundido farsotan satanyahu seguimo consumiendo noticia medio falsoticia trist pagan vida humana,-1,0.14879466593265533,0.010802132077515125,0.06025899201631546
10575,jozhi98VPTI,UC1DHoKDquL_nDGCTY2xhwCw,pero obvio aun no conocemos a los EEUU eso estaba ya preparado lo mismo q hicieron con ucrania todo planificado echando a fajar a países para ellos obtener la mascada . perdonnnnn son hipócritas y manipuladores y lo triste es q hay muchos aun que no la ven pasar.,[0. 0. 0. ... 0. 0. 0.],obvio conocemo eeuu preparado mismo hicieron ucrania planificado echando fajar obten mascada perdonnnnn crita manipulador trist pasar,-1,0.046760428696870804,0.014011015184223652,0.030601762235164642
10581,Z0pU-6FTmoY,UC6znZtJereiVy-V_rfSXbqA,Imposible. El psoe no tiene alma.,[0. 0. 0. ... 0. 0. 0.],impos psoe alma,-1,0.061636824160814285,0.06289146840572357,0.06384360790252686
10582,Z0pU-6FTmoY,UCIfdSnxWNMhJdWnYKGcqm_A,"....ya vale .. eh, ¡¡?

 pues...NUNCA HABRÁ menos de
 50 asesinadas de Sras.por sus parejas sentimentales  como en FRANCIA MENOS de 60   o en ALEMANIA, MENOS de 90...
 ....pues además, el 80 % en ambos paises son de hombres  asesinos de  origen de países donde se asesinan  a 200,   400,  600   y más ..por año
      y esta verdad lo conoce todo el mundo que sepa leer y oír como va este mundo.

es todo una INTERESADA VERDAD de PEROGRULLO de astuta y ruin POLÍTICA MACABRA,  desagradable que ADEMÁS...entierra u OCULTA los MUCHOS más casos de maltrato a niños y ancianos en familia.

    una maldad de gestión.....
puesss   essso !!
.",[0. 0. 0. ... 0. 0. 0.],vale pue nunca habr meno asesinada sra pareja sentimental francia meno alemania meno pue adem ambo pais hombr asesino origen asesinan verdad conoc mundo sepa leer mundo interesada verdad perogrullo astuta ruin tica macabra desagrad adem entierra oculta caso maltrato anciano familia maldad gesti puesss essso,-1,0.727157711982727,0.04070550203323364,0.39244553446769714
