,video_id,author,comment,vectores_tfidf,comment_stem,sentiment
8372,ERMO28CjHBU,UCnHgcinhUegypHZFSehZhuQ,"Yo he sufrido de depresion toda mi vida nunca le puse mucho asunto pero luego que tuve a mi segundo hijo me dió depresion post parto fué algo muy fuerte no se lo deseo a nadie deverdad que me asusté pense que mé estaba volviendo loca, despues de casi año y medio aún hay días que me siento mal pero allí voy siempre luchando con esta enfermedad tan terrible e incomprendida.",[0. 0. 0. ... 0. 0. 0.],sufrido depres toda vida nunca puse asunto luego segundo hijo depres post parto fuert deseo nadi deverdad asust pens volviendo loca despu casi medio siento siempr luchando enfermedad terribl incomprendida,-1.0
8374,ERMO28CjHBU,UCp5-W-sXrpyo8MCWTDhU6DA,"Tengo 56 años, pero un día de 1988 empecé con esta pesadilla, al creer que estaba infectado de VIH.  Después de las pruebas se confirmó que no era así, pero quedaron la depresión y la ansiedad extrema, robándome la posibilidad de haber estudiado, trabajado o haber tenido una pareja. Por ser depresivo y ansioso, mis padres y mis hermanos me abandonaron hace muchos años, confinándome en una casa grande, dónde la única compañera es un olor a orines constante, producto de mis problemas de próstata. En los tres últimos meses he perdido el deseo de vivir, duermo dos o tres horas diarias y he rebajado 18 kilos.  No quiero vivir ni un día más, pero no atento contra mi existencia porque pese a todo, tengo creencias religiosas que me impiden hacerlo.  Para mí tal vez sea tarde, nunca tuve ayuda, ni una voz de consuelo, pero para su pariente o amigo tal vez no lo sea.   Escuche a quien pide ayuda, no lo juzgue ni lo deje solo, tal vez usted sea la única oportunidad de vida que tuvo. Saludos.",[0. 0. 0. ... 0. 0. 0.],empec pesadilla creer infectado despu prueba confirm quedaron depresi ansiedad extrema ndome posibilidad haber estudiado trabajado haber pareja depresivo ansioso padr hermano abandonaron hace confin ndome casa grand nica compa olor orin constant producto problema stata tre ltimo mese perdido deseo vivir duermo tre hora diaria rebajado kilo quiero vivir atento existencia pese creencia religiosa impiden hacerlo tard nunca ayuda consuelo parient amigo escuch pide ayuda juzgu deje solo ust nica oportunidad vida saludo,-1.0
8375,ERMO28CjHBU,UC4rZGve9fyOB87lOp-8Xu6w,Yo pienso porque unas personas valiosas les da cáncer y mueren y yo no quiero la vida estoy cansada desde hace años...veo a mi alrededor y no entiendo que hago aquí nadie nisiquiera le importo odio la vida pero no tengo la fuerza de matarme quisiera conseguir la fuerza para quitarme la vida.,[0. 0. 0. ... 0. 0. 0.],pienso una persona valiosa ncer mueren quiero vida cansada hace alrededor entiendo hago nadi nisiquiera importo odio vida fuerza matarm quisiera conseguir fuerza quitarm vida,-1.0
8376,ERMO28CjHBU,UClGE-sV11S6xfyV9r0974wg,"Es frustrante no ver la salida de el abismo
Jamás pensé sentir algo así 
Dónde simplemente no le encuentras sentido a nada",[0. 0. 0. ... 0. 0. 0.],frustrant salida abismo pen sentir simplement encuentra,-1.0
8377,ERMO28CjHBU,UCagLLwMoC0S2lHMSovDfk3g,Mensaje para los deprimídos:   “” si tienes un problema y tiene solución de que te preocupas y si no tiene solución de que te preocupas. Seas exageradamente flexible con tigo mismo y aleja toda exigencia. Haz lo que te gusta hacer. No hay problema que el tiempo no solucione “”. Si eres católico deja todo en manos de Dios. Deja toda preocupación porque lo haz dejado en manos de Dios.,[0. 0. 0. ... 0. 0. 0.],mensaj deprim problema soluci preocupa soluci preocupa exageradament flexibl tigo mismo aleja toda exigencia gusta hacer problema tiempo solucion lico deja mano dio deja toda preocupaci dejado mano dio,-1.0
8378,ERMO28CjHBU,UCRLjxLs2u-Wpbg61bZndECg,"Yo tengo muchas ganas de matarme pero no sé cómo, no me interesa vivir, este mundo es horrible y ser sensible a los dolores que pasan aquí es antiproducente, me dijeron que tomar muchas pastillas de clonazepam con alcohol es suficiente? Alguien que sepa? Gracias",[0. 0. 0. ... 0. 0. 0.],mucha gana matarm interesa vivir mundo horribl sensibl dolor pasan antiproducent dijeron tomar mucha pastilla clonazepam alcohol suficient alguien sepa gracia,-1.0
8379,ERMO28CjHBU,UCW1K94TA-Ck-i1KE0Chsadw,Quién tiene ganas de correr con depresión😐,[0. 0. 0. ... 0. 0. 0.],gana correr depresi,-1.0
8384,ERMO28CjHBU,UCam7UvLWsn2V0FZr9lLchgg,quitarle el miedo a un suicida suena contraproducente,[0. 0. 0. ... 0. 0. 0.],quitarl miedo suicida suena contraproducent,-1.0
8385,ERMO28CjHBU,UCApG5GVI5aVK2jX74t4BygA,Tengo una depresión crónica y no confío en nadie ni dinero para pagar tratamiento. Quizá me suicide pronto.,[0. 0. 0. ... 0. 0. 0.],depresi nica conf nadi dinero pagar tratamiento quiz suicid pronto,-1.0
8443,uk4cJ8IxDrA,UCwwQaPVACgOAP3CGymm1GqA,Piña Express es una pelicula que no le voy a cansar de ver nunca!,[0. 0. 0. ... 0. 0. 0.],express pelicula cansar nunca,-1.0
8448,D3vSXqHZcQ0,UCLvHdZotfMbdozfSTgn2E3g,"Cuando ya han cometido tantos hechos violentos, ya es corrupcion, , que los pongan en una carcel y tiran la llave, para que no salgan en mucho tiempo. Violentos en grado maximo son un peligro para el pais.",[0. 0. 0. ... 0. 0. 0.],cometido tanto hecho violento corrupcion pongan carcel tiran llave salgan tiempo violento grado maximo peligro pai,-1.0
8449,D3vSXqHZcQ0,UC2K2NN0OUEKybnE3wCFXLtw,Aquí en lugar de políticos serios tenemos payasos por eso estamos como estamos.,[0. 0. 0. ... 0. 0. 0.],lugar tico serio payaso,-1.0
8451,D3vSXqHZcQ0,UCmtCARy3ggRF5PgSjK-YWoQ,Solo por qe  les gritas topame y no te la acabas  lepegas ha  un chabito .   Todo lo qe sube baja,[0. 0. 0. ... 0. 0. 0.],solo grita topam acaba lepega chabito sube baja,-1.0
8453,D3vSXqHZcQ0,UCZhNEs4mW_1Sxs-aLzigNxg,El disque estudiante se ve que iva bien marihuano cárcel para que le pongan una en la hinga,[0. 0. 0. ... 0. 0. 0.],disqu estudiant bien marihuano rcel pongan hinga,-1.0
8454,D3vSXqHZcQ0,UCTtZQ5kzAesSDp9DETTsj0Q,"auto usado  en Mexico es una d3sgracia--ya vienen con problemas mecanicos y peor si trae problemas legales,,,y cuando lo compras a personas desconocidas y salen que son estafadores y  te r0ban el $$$ y auto y te amen4zan...lo siguiente es que los arreglan con aditivos para que funcionen y al poco tiempo salen los problemas. Solucion ve a las agencias de autos reconocidas (SEMINUEVOS) vw,chevr0let,k1a,m4zda,etc,etc y pide q te den por escrito todo garantias ,es menos riesgo ahi. NO COMPRES EN LOTES,ni Tianguis, NI A PARTICULARES DESCONOCIDOS.",[0. 0. 0. ... 0. 0. 0.],auto usado mexico sgracia vienen problema mecanico peor trae problema legal compra persona desconocida salen estafador auto amen siguient arreglan aditivo funcionen tiempo salen problema solucion agencia auto reconocida seminuevo chevr pide escrito garantia meno riesgo compr lote tiangui particular desconocido,-1.0
8456,D3vSXqHZcQ0,UCOsQL-Xnrdw3OkT24YyhsuA,"Realmente se hace de mal gusto que Paco haga distinción con Mónica Noguera y sus demás colaboradoras, si ojos bonitos pero las demás también son bellas, mal que nomas le diga a una por que es famosa y las otras ahí pobres, si fuera las otras chavas me sentiría humillada u/o discriminado",[0. 0. 0. ... 0. 0. 0.],realment hace gusto paco haga distinci nica noguera colaboradora ojo bonito tambi bella noma diga famosa pobr chava sentir humillada discriminado,-1.0
8458,BQSDJjIHoco,UCQo0AOHk2c4GaFgkAn7Tp-A,que cantidad de bots tiene este canal.. madre mia.,[0. 0. 0. ... 0. 0. 0.],cantidad bot canal madr,-1.0
8463,BQSDJjIHoco,UCkdUvwYtutm2TEAgEU3oEcA,"Violencia y violencia, está a la orden del día en películas",[0. 0. 0. ... 0. 0. 0.],violencia violencia orden cula,-1.0
8467,BQSDJjIHoco,UC9fIi7LmqyA9yhVDNlWgmYw,"Me la acabo de ver y es la puta madre, me encanto",[0. 0. 0. ... 0. 0. 0.],acabo puta madr encanto,-1.0
8468,BQSDJjIHoco,UClaWY5bVsYj9YfElx23NNww,"Hay otra que vi hace poco, se llama Día de la madre si no estoy mal.",[0. 0. 0. ... 0. 0. 0.],hace llama madr,-1.0
8473,BQSDJjIHoco,UCQVxduXZg1gYXa9JoD4p75Q,"TOMATELA PLANERA DE MIERRRRRR CON TODAS TUS PELICULAS DE MIERDDDDDD
...💩💩💩💩💩💩💩💩💩💩💩💩💩💩💩💩💩💩💩",[0. 0. 0. ... 0. 0. 0.],tomatela planera mierrrrrr toda pelicula mierdddddd,-1.0
8475,BQSDJjIHoco,UCNIW3RLH1tFtu1eW-5UEjGg,Chapuza de película penosa de narices de lo peor que visto nunca,[0. 0. 0. ... 0. 0. 0.],chapuza cula penosa naric peor visto nunca,-1.0
8477,NU2JUpwqpR4,UCfE2iH7WDgtqCihCr63rODg,Qué horror decir lo de Yordi,[0. 0. 0. ... 0. 0. 0.],horror decir yordi,-1.0
8479,NU2JUpwqpR4,UCNHUnViDL9e7A-TCUegajfw,Hay no Alex aveces hablas muy ñoño ya estas grande para esas mamaa😂😂😂😂,[0. 0. 0. ... 0. 0. 0.],alex avec habla grand mamaa,-1.0
8481,NU2JUpwqpR4,UC25KViz6xs2fFJEFJ8Xdm4w,Fernanda esta muy afectada es chismografa,[0. 0. 0. ... 0. 0. 0.],fernanda afectada chismografa,-1.0
8486,NU2JUpwqpR4,UCJXKu297ASiJUQvRldggZ7Q,"Ya fastidia Anette haciéndose la víctima, siempre se queja de su ex esposo y de Andrea ya que le cambie",[0. 0. 0. ... 0. 0. 0.],fastidia anett haci ndose ctima siempr queja esposo andrea cambi,-1.0
8489,NU2JUpwqpR4,UCC_uBu8bmjr1l8vQmGkLHvg,Ustedes Stan equivocados coco no fue una víctima…. Escuchen bien porque la q lo acuso recibió un pago.. el no fue una victima,[0. 0. 0. ... 0. 0. 0.],usted stan equivocado coco ctima escuchen bien acuso recibi pago victima,-1.0
8492,NU2JUpwqpR4,UCCJjdo6YkOQ0rv_Ynmk9BWg,Eres de lo peor. Críticas a todos los que no te caen. Dar la noticia de un embarazo antes de tiempo es hasta peligroso ya que no sabes el tiempo que tiene,[0. 0. 0. ... 0. 0. 0.],peor tica caen noticia embarazo tiempo peligroso sabe tiempo,-1.0
8495,NU2JUpwqpR4,UCVDi6Dmphu-xsGmCKnArZtA,"Es decir, que a Andrea Rodríguez le incomoda un conflicto entré los personajes de su programa...??? Pero si de eso viven, si no, como es posible que la Montijo o lenguareeta siguen ahí...???... De risa 😂😂😂😂😂😂😂😂",[0. 0. 0. ... 0. 0. 0.],decir andrea rodr guez incomoda conflicto entr personaj programa viven posibl montijo lenguareeta siguen risa,-1.0
8496,NU2JUpwqpR4,UCVDi6Dmphu-xsGmCKnArZtA,"Ésa Yola Andrade siempre colgada de lo ajeno.... Quien se va a poner a defender al cargggajal 😅😅😅😅😅 solo una ""complice"" de travesuras crueles y ruines como lo son..!!!!!",[0. 0. 0. ... 0. 0. 0.],yola andrad siempr colgada ajeno poner defend cargggaj solo complic travesura cruel ruin,-1.0
8497,2DQQhlwOfPc,UCKfCbWZhQUgDr-1fGPOQRfA,"Que bestia que es szyfron, todas sus películas y series son increíbles",[0. 0. 0. ... 0. 0. 0.],bestia szyfron toda cula seri incr ble,-1.0
8505,2DQQhlwOfPc,UC4aJhvQa-aMtlTW5VDEphSw,Hasta que la muerte nos separe es el final apoteótico que esta película necesitaba,[0. 0. 0. ... 0. 0. 0.],muert separ final apot tico cula necesitaba,-1.0
8506,2DQQhlwOfPc,UC3aNbCvI3b6UZYZ1tv0AemQ,Película Argentina Relatos Salvajes (2014),[0. 0. 0. ... 0. 0. 0.],cula argentina relato salvaj,-1.0
8509,2DQQhlwOfPc,UCaXxHzG-kJRBl-CpKe2Csng,La verdad como mexicano se que argentina hace películas increíbles,[0. 0. 0. ... 0. 0. 0.],verdad mexicano argentina hace cula incr ble,-1.0
8512,2DQQhlwOfPc,UCEi5mTvwgUBJw81ByKVoMIw,Yo el menos rencoroso,[0. 0. 0. ... 0. 0. 0.],meno rencoroso,-1.0
8519,zU-0dFb7jkQ,UCSPxftCoZQ6nBlxQb2xUzqQ,Chupa  la  vi  en  la  escuela  con  mis  Compañeros  en  ingles,[0. 0. 0. ... 0. 0. 0.],chupa escuela compa ero ingl,-1.0
8522,zU-0dFb7jkQ,UCtgemg-DZrhkmMlZ2f0j5nA,"Los santos fueron una bazofia anoche. Claro, todos bazofia. He visto muchas bazofias, pero esos son la mayor bazofia entre las bazofias!",[0. 0. 0. ... 0. 0. 0.],santo bazofia anoch claro bazofia visto mucha bazofia mayor bazofia bazofia,-1.0
8523,zU-0dFb7jkQ,UCbKzj8WNR24_2hwOk-gJfSA,Pinche buena película título de doble sentido,[0. 0. 0. ... 0. 0. 0.],pinch buena cula tulo dobl,-1.0
8525,zU-0dFb7jkQ,UCQpRjReHz7sc8KXV5xSaKZQ,"While your argument may be valid, it's somewhat overshadowed by the fact that ""chupa"" doesn't mean what you're suggesting. In Mexico, many use ""chupa"" to refer to beer, as in to drink it. The literal translation means ""suck"", which doesn't carry the same connotation you're alluding to. The slang term ""mamar/mamando"" is closer in meaning, which is not strictly slang. In colloquial vernacular, it extends to mean ""the act of performing oral sex"".

Moreover, you're upset about a ""nepo baby"", but shouldn't you be pleased that Hispanic representation is increasing on Netflix? You're also mispronouncing his father's name with your Spanish ""que esta pal perro"".

You're asking for a ""legitimate Latina Disney movie"" from Disney, a non-Hispanic organization, when there's emerging talent in Mexico, regardless of its quality. You should advocate for more independent creators producing shows, movies, and series. Rather than fixating on ""nepo babies"", focus on the quality of their output. But by all means, continue to prejudge the movie because it was made by a ""nepo baby"".

TL;DR far removed white washed Hispanic that can’t even pronounce “Alfonso” bashes a movie and it’s director because he’s a “nepo baby” instead of supporting new and Hispanic talent, then asked for a “Disney” Latina princess movie instead of leaving that ask in the hands of Hispanics regardless if they are “nepo babies”.",[0. 0. 0. ... 0. 0. 0.],while your argument valid somewhat overshadow fact that chupa doesn mean what suggest mexico mani chupa refer beer drink liter translat mean suck which doesn carri same connot allud slang term mamar mamando closer mean which strictli slang colloqui vernacular extend mean perform oral moreov upset about nepo babi shouldn pleas that hispan represent increas netflix also mispronounc father name with your spanish perro ask legitim latina disney movi from disney hispan organ when there emerg talent mexico regardless qualiti should advoc more independ creator produc show movi seri rather than fixat nepo babi focu qualiti their output mean continu prejudg movi becaus made nepo babi remov white wash hispan that even pronounc alfonso bash movi director becaus nepo babi instead support hispan talent then ask disney latina princess movi instead leav that hand hispan regardless they nepo babi,-1.0
8536,zU-0dFb7jkQ,UCBRDYPfpQpFJev69h6nCFFA,El chupo la sangre,[0. 0. 0. ... 0. 0. 0.],chupo sangr,-1.0
8559,42qe8aMqXts,UCj6PThSZYFDJ-MNA1TGnyRQ,Quiero llorar con esa canción😭😭,[0. 0. 0. ... 0. 0. 0.],quiero llorar canci,-1.0
8565,42qe8aMqXts,UCU2KcvZl5nmyb5dyTpzCW8w,"Estas canciones si sin hermosas no como la basura que andan sacando ahora los disque ""artistas""",[0. 0. 0. ... 0. 0. 0.],cancion hermosa basura andan sacando ahora disqu artista,-1.0
8578,Jav4gEMpSWo,UCjdiPqrP4eeqIKR6T2aBsGQ,"O un cambio de sistemas humanos o saldremos a las calles hasta barrer  a los ESPAÑOLESYANKES SOBORNADOS, ESPAÑA APESTA A SOBORNOS Y ASESINOS DE LA AGENDA",[0. 0. 0. ... 0. 0. 0.],cambio sistema humano saldremo call barrer espa olesyank sobornado espa apesta soborno asesino agenda,-1.0
8579,Jav4gEMpSWo,UCjdiPqrP4eeqIKR6T2aBsGQ,"Buenos días . No hay un político sano. siempre mirando su carrera ombligo y poder para ser, títeres de los Yankees y otros ogros  con ganas de manipular en Union con los prepotentes Yankees,,, y ya nos vendieron a estos asesinos y elitistas, Feijóo otro cochino Américano, que detenían a los anti vacunas cochinas Yankees matando más que curando no valen un pimiento ningún político anti humano",[0. 0. 0. ... 0. 0. 0.],bueno tico sano siempr mirando carrera ombligo poder tere yanke ogro gana manipular union prepotent yanke vendieron asesino elitista feij cochino ricano deten anti vacuna cochina yanke matando curando valen pimiento ning tico anti humano,-1.0
8580,Jav4gEMpSWo,UCBhQ9LMJtlHH5OOtuZNAkxQ,"TRABAJAN PARA LA ELITE ESPAÑOLAS . TODOS  PP , PSOE Y TODOS .",[0. 0. 0. ... 0. 0. 0.],trabajan elit espa ola psoe,-1.0
8582,Jav4gEMpSWo,UCIATj5S9vBu7ykItf1029dg,"1969, visita de Henry Kissinger a Francisco Franco, ¿Kissinger a Franco, que vas a hacer cuando la diñes?, Franco a Kissinger, no te preocupes te entregare una clase media que aprovechara el primer momento para ir a Francia a ver películas pornográficas.
Vendidos a interés EEUU desde Franco hasta la fecha de hoy
EL PSOE construido por EEUU, financiado por Alemania (previa orden de EEUU) y autorizado por el Franquismo.
AP o PP, a verlas venir, dejando al PSOE desmantelar toda la autonomía del pais (industrias, soberanía, reparto del pastel) y tenia que ser un partido de izquierdas, para no culpar el franquismo, aquí tenemos al PSOE el encargado de EEUU, en venderlo todo con el beneplácito del franquismo.
El Rey traiciono a su Padre
Adolfo Suarez traiciono al Movimiento (Falange)
Felipe González traiciono al Socialismo
Manuel Fraga traiciono al Franquismo
Santiago Carrillo traiciono al Comunismo
Ya lo expreso Adolfo Suarez, CAFE PARA TODOS, a repartirse el pastel y a venderse al mundo Anglobalizacion.
Derecha - Globalismo Económico
Izquierda - Globalismo Cultural
y con el globalismo norteamericano, la destrucción y la perdida de identidad de un pais.",[0. 0. 0. ... 0. 0. 0.],visita henri kissing francisco franco kissing franco hacer franco kissing preocup entregar clase media aprovechara primer momento francia cula pornogr fica vendido inter eeuu franco fecha psoe construido eeuu financiado alemania previa orden eeuu autorizado franquismo verla venir dejando psoe desmantelar toda autonom pai industria soberan reparto pastel tenia partido izquierda culpar franquismo psoe encargado eeuu venderlo benepl cito franquismo traiciono padr adolfo suarez traiciono movimiento falang felip gonz traiciono socialismo manuel fraga traiciono franquismo santiago carrillo traiciono comunismo expreso adolfo suarez cafe repartirs pastel venders mundo anglobalizacion derecha globalismo econ mico izquierda globalismo cultur globalismo norteamericano destrucci perdida identidad pai,-1.0
8584,Jav4gEMpSWo,UCdtUrh0-6ktV22D-uPmi9FA,"Jaja muy xungos y vendidos serán los AP/PP, que lo son desde inicio como buen partido postfranquista que son. 
Pero el que aquí hoy señala y babea bilis, por décadas este Vidal  se ha pasado la vida dándoles cobertura, hasta el apoyo de Bush, Afganistan y la guerra de Irak, incluido el aborto incluido. 
""...El mejor presidente que España ha tenido es Aznar"" salía de su boca cada mañana durante y después.
Cómo Hacienda estando el PP no le ha perdonado nada ahora está rencoroso, y chaquetero,  fíate de gente como este",[0. 0. 0. ... 0. 0. 0.],jaja xungo vendido inicio buen partido postfranquista babea bili cada vidal pasado vida ndole cobertura apoyo bush afganistan guerra irak incluido aborto incluido mejor president espa aznar boca cada despu hacienda perdonado ahora rencoroso chaquetero gent,-1.0
8585,Jav4gEMpSWo,UCal77L95lJgmX2zEkhlEG3Q,"Sensei, es mejor Que SE dedique a su pais y o a lo que  realmente domine xq con los del Conflicto Filisteo-Israeli la ha embarrado Demasiado. Gracias a DIOS ya x alli expusieron su ignoranciay parcialidad en cuanto al tema en Teologia Paulina",[0. 0. 0. ... 0. 0. 0.],sensei mejor dediqu pai realment domin conflicto filisteo isra embarrado demasiado gracia dio alli expusieron ignoranciay parcialidad cuanto tema teologia paulina,-1.0
8586,Jav4gEMpSWo,UCSrbbBDhZ-j4XN1yS44haxg,Solo hay que ver cómo se comportaron con el COVID para tener claro que son marionetas,[0. 0. 0. ... 0. 0. 0.],solo comportaron covid tener claro marioneta,-1.0
8587,Jav4gEMpSWo,UCnoEqGbQmshuWF0gx68Xdjw,"Nada de derechas ni izquierdas ,ahora
peor que eso es la agenda impuesta
por los genocidas que dominan 
el mundo , mientras el pueblo no se
de cuenta , disfruten su esclavitud‼️",[0. 0. 0. ... 0. 0. 0.],derecha izquierda ahora peor agenda impuesta genocida dominan mundo mientra pueblo cuenta disfruten esclavitud,-1.0
8589,Jav4gEMpSWo,UCdvBUWgszPulzT5f5AJ_DzQ,El PP es simplemente el ayudante palanganero del PSOETA. Ni oposición ni leches. Están juntos en destruir nuestro país. Asi llevan desde sus inicios.,[0. 0. 0. ... 0. 0. 0.],simplement ayudant palanganero psoeta oposici lech junto destruir llevan inicio,-1.0
8590,Jav4gEMpSWo,UCI4a-JUPu8g5xpvqMZk6JVA,"Totalmente de acuerdo con César, el PP solo sirve como agencia de colocación de amiguetes y familiares.  Alardean de economía y no tienen ni idea, como ejemplo  el caradura de Montoro y el simple de Rajoy, nos endeudaron en 600 mil millones, nos subieron los impuestos y pusieron  tope a las pensiones, cuando existía mucha gente que había pagado 40 años por cobrar más. Vamos unos sinvergüenzas el PP",[0. 0. 0. ... 0. 0. 0.],totalment acuerdo solo sirv agencia colocaci amiguet familiar alardean econom idea ejemplo caradura montoro simpl rajoy endeudaron millon subieron impuesto pusieron tope pension exist mucha gent pagado cobrar vamo sinverg enza,-1.0
8591,Jav4gEMpSWo,UCu-tiJAq4gj9XbFrof-uiAA,Marioneta,[0. 0. 0. ... 0. 0. 0.],marioneta,-1.0
8596,Jav4gEMpSWo,UCyg1xex1iXHnpq0ECqs2Fyw,LA ARGENTINIZACION DE ESPAÑA YA ESTA  LLEGANDO gracias a la Mafia PP/PSOE,[0. 0. 0. ... 0. 0. 0.],argentinizacion espa llegando gracia mafia psoe,-1.0
8598,ux547wpA0dc,UCkHgoqjjYtzSsBQr8N0iCOQ,"yo debo impuestos por no poder pagarlos.. estoy en el buro de credito y por ello BBVA, no quiso renovarme el credito...  la ley  me permite deverlos entons porque chingaos estoy en el buro?  JAJAJAJA  ?,,,  googlee nos espia facebook..  delicaditos  no puedes  criticar a malo...  porque te suprimen,,,,,  JAJAJAJA   vivo en  Mexico  en donde la delincuencia es el terror  y el gobierno tambien....cual diferencia con china?",[0. 0. 0. ... 0. 0. 0.],debo impuesto poder pagarlo buro credito ello bbva quiso renovarm credito permit deverlo enton chingao buro jajajaja google espia facebook delicadito pued criticar malo suprimen jajajaja vivo mexico delincuencia terror gobierno tambien diferencia china,-1.0
8607,ux547wpA0dc,UC6cBktG6oYkXC0IZgt9TrOg,china esta en la quiebra solo tiene paises con deudas eso es un banquero,[0. 0. 0. ... 0. 0. 0.],china quiebra solo pais deuda banquero,-1.0
8611,ux547wpA0dc,UCwVS7HzH4wtl25AbnHx68qA,Y las calles de Alemania huelen a orina,[0. 0. 0. ... 0. 0. 0.],call alemania huelen orina,-1.0
8612,ux547wpA0dc,UCOUvosq4qczGMWeRujNnZsg,La vigilancia y control solo le estorba a quien planea violar la ley...,[0. 0. 0. ... 0. 0. 0.],vigilancia control solo estorba planea violar,-1.0
8621,zhO7GW-fMaM,UC4IPFG5S_NHnE-rvWe3k4FA,Claro y ahora que Sánchez y su grupo quieren sacar la monarquia es importante que regrese,[0. 0. 0. ... 0. 0. 0.],claro ahora nchez grupo quieren sacar monarquia important regres,-1.0
8624,zhO7GW-fMaM,UC4IPFG5S_NHnE-rvWe3k4FA,Yo creo que tú puedes aclararme algo que no entiendo: como Barbara Rey termina de victima cuando ella ha sido amante del Rey y lo ha filmado y chantajeado como puede ser victima? Y porqué le echan la culpa al hijo?,[0. 0. 0. ... 0. 0. 0.],creo pued aclararm entiendo barbara termina victima sido amant filmado chantajeado pued victima porqu echan culpa hijo,-1.0
8629,zhO7GW-fMaM,UCq6ykkixj3kbppsPr5sqiCQ,"Esta "" periodist"" no me gusta nada, es incapaz de pedir disculpas cuando se equivoca.",[0. 0. 0. ... 0. 0. 0.],periodist gusta incapaz pedir disculpa equivoca,-1.0
8631,zhO7GW-fMaM,UCwSvmcbsDEvAs6BLpg1Kbow,MAICA..gracias Eres  buena  comunicadora ... pilar Que pesada de mujer...,[0. 0. 0. ... 0. 0. 0.],maica gracia buena comunicadora pilar pesada mujer,-1.0
8633,zhO7GW-fMaM,UCGq7HZoCZCkC8k3unBXPCaA,"Esta tia tia no cambia, siempre buscando maldad, malos tratos y todo lo qud eya se cree
Ademas no entiendo que gente asi, que son de todo menos periodidtas, esten en tlv, para, ya busca otra clase de noticias, o habla de ti quete pasa con tus parejas, que cambias tanto??
Que segun tu eres infiel a alguna de eyas??
Tu infiel?? 🤣🤣
Olos infieles son tus parejas??
Vas ha pedir person ala audiencia de todos,, todos los canales que te has paseado llamandoba AD MALTRATADOR?? Y PONIENDO EN SU SITIO ATU AMIGA ALIAS LA MALA MADRE??
VENGA SIGUE EN TU SITIO, QUE ERES MUY DESAGRADABLE DE OIR Y MAS DE VER
PEPA PIG 🐽🐽
GRACIAS MAIKA POR TUS DIRECTOS",[0. 0. 0. ... 0. 0. 0.],cambia siempr buscando maldad malo trato cree adema entiendo gent meno periodidta esten busca clase noticia habla quet pasa pareja cambia segun infiel alguna eya infiel olo infiel pareja pedir person audiencia canal paseado llamandoba maltratador poniendo sitio amiga alia mala madr venga sigu sitio desagrad pepa gracia maika directo,-1.0
8675,4tblUntjU4w,UCxYt3Ufim7dQrQONHIViwYQ,Horrible,[0. 0. 0. ... 0. 0. 0.],horribl,-1.0
8685,ELrno3YhHxQ,UCAmfyX_BXI9dHi_Z_o_AoXw,Hola doctora lo qud dice nl creo que ses coerto porque yo tengo un niño que sienpre  ase casa la primera   el sienpre a sido asi pero nkvquierr decir que afuera es asi todo fd diferente toene si sutoestima alta porque novse deja de nadie en la  escuela  la otra vez  dijo que un niño  le queria quitar su dinero y lle levanto el codo le dijo que que quiere qye te pasa sin miedo y era mas alto que el dijo yo ml tengo miedo los niños yo mo me dejo de nadie  entinces mo estoy de acuerdo porque el niño sea siferente eb la casa  se va dejar que ke hagan lo que quieren  afuera es depende cada miño es diferente y hay niños que ya vienen de nacimiento asi de  bajo autoestima es depende del caracter de cada persona,[0. 0. 0. ... 0. 0. 0.],hola doctora dice creo coerto sienpr casa primera sienpr sido nkvquierr decir afuera diferent toen sutoestima alta novs deja nadi escuela dijo queria quitar dinero levanto codo dijo quier pasa miedo alto dijo miedo dejo nadi entinc acuerdo siferent casa dejar hagan quieren afuera depend cada diferent vienen nacimiento bajo autoestima depend caract cada persona,-1.0
8698,ELrno3YhHxQ,UCWiuv9k1r8qiAZIHBlrv4Zw,"Yo soy una madre amorosa, pero muy persmisiva no sé como poner limites 😢😢",[0. 0. 0. ... 0. 0. 0.],madr amorosa persmisiva poner limit,-1.0
8700,hS3tLgi1WZY,UCMBI8jlUuzlo4fbfL0PwcGQ,"ADELANTE 
PRESIDENTE NAYIB BUKELE  .
NO ES CUESTIONSBLES 
NADA QUE ÉL 
PRESIDENTE NAYIB BUKELE SEA 
REELECTO ÉL PUEBLO LO QUIEREN 
Y LOS QUE NO HAN 
ROBADO MAS 
MILLONES DE DOLARES QUÉ ES LO 
QUÉ ESTRANAN Y 
POR ESO HABLAN 
Y NUNCA HAN 
QUERIDO AL PUEBLO 
SALVADORENO  .",[0. 0. 0. ... 0. 0. 0.],adelant president nayib bukel cuestionsbl president nayib bukel reelecto pueblo quieren robado millon dolar estranan hablan nunca querido pueblo salvadoreno,-1.0
8702,hS3tLgi1WZY,UCcsVP6qXwhz1XJ1jDVuhgRg,Con solo ver las imágenes de los que protestan te das cuenta de quienes son Salvadoreños con camisas de el asesino Ernesto che gevara pobres idiotas Bukele los va aplastar,[0. 0. 0. ... 0. 0. 0.],solo gene protestan cuenta salvador camisa asesino ernesto gevara pobr idiota bukel aplastar,-1.0
8705,hS3tLgi1WZY,UCi6HUA0Nsu4hdukXN9HCwyA,Este canal de Francia deberian cerrar denunciarlo yo denuncio por engañar a la gente,[0. 0. 0. ... 0. 0. 0.],canal francia deberian cerrar denunciarlo denuncio enga gent,-1.0
