index,category,comment,num_cat,ideología política,machismo,racismo
998,racismo,PORQUE. LOS DE USA SON PIRATAS. DEL MUNDO 🌎.. PUROS. RATAS …,2,0,0,1
314,machismo,LA REINA JEFA DE LA BANDA MAFIOSA CARA DE SENRADERA ES UNA SICÓPATAS,1,0,1,0
1129,racismo,Los Españoles solo vineron a rrobarse el Oro de esta Isla eso Azaroso,2,0,0,1
1130,racismo,"1. Los haitianos son 200 veces más racistas que nosotros. 
2. República Dominicana es 300 veces más rica, lo que sucede es que los políticos se lo roban todo. 
3. Los haitianos y los dominicanos nunca seremos hermanos , el odio que ellos nos tienen nunca permitirá ningún sentimiento positivo con nosotros. 
4. A los dominicanos eso nos resbala, que viva RD y punto.",2,0,0,1
776,ideología política,Porque no preguntas que hacen los americanos dando por culo,0,1,0,0
1480,racismo,"Se supone que se les debería de proteger como comunidad vulnerable, asi como a los inmigrantes del caribe que apenas hace unas decadas llegaron, porque en este país los esclavos fueron algo muy raro, y ya los quieren imponer como una tercera rais y no lo son, son  inmigrantes. Si im ponen eso, que a los menonitas los declaren la cuarta raíz  de México, les den  derechos de cultura indígena y los protegan es lo justo.",2,0,0,1
1733,racismo,"El tema de los Saharauis es igual al de los terroristas palestinos, porque no quiero decir: el pueblo palestino. En esa parte de áfrica los saharauis son la moneda de cambio y sin ellos esa región rinde los frutos para las economías mas grandes en Europa y la geopolitica de los EEUU. Quizás los grupos terroristas palestinos, sirios y libaneses sean los ""saharauis"" en el medio oriente; sin ellos desaparecen los problemas y esa región, la del medio oriente, comience a rendir sus frutos, o sea, los frutos que las potencias occidentales quieren.",2,0,0,1
1749,racismo,"Últimamente nos estamos llenando de los caravaneros centroamericanos y sudamericanos , ahí están los venezolanos y haitianos están llenos en Mexico y de ahí siguen los ecuatorianos y ARJENTINOS , los que según odian a Mexico pero siguen llegando 😂😂😂",2,0,0,1
1267,machismo,Es una burda copia de mujer bonita y apenas voy por el rechazo en la tienda de ropa,1,0,1,0
1739,machismo,"Es una bruja, apoderada de la corona, que no le corresponde.",1,0,1,0
1102,racismo,"Mi pregunta es que pasa con los  descendientes  de colonos a lemanes  que se establecieron en  sud américa , muchas veces somos discriminados  y  llamados  NAZIS    ,que trato recibiríamos   si decidieramos  volver  a  alemania???  Es imperativa una respuesta!",2,0,0,1
1751,machismo,Mas falsa que los precios,1,0,1,0
1750,machismo,Esta mujer se cree que es graciosa…que barbaridad,1,0,1,0
199,racismo,Alos judios los isisieron ciudadanos en el mundo secretamente en america latina los judios se casaron con los poderes y dictaduras y comensaron a entrenar alos rejimenes a torturar a arrrancales la unas como Golpiar  ponerles valdes llenos de agua en los testiculos quemaduras de sigarro la capucha q consiste echar cal en una bolsa de plastico y ponerselas en la cabeza y tratar de afixiarlo ademas el saqueo de Los recursos creacion de Los excuadrones de la muerte para eliminar al opositor y de esto no se Abla porque agujas no se pican ente si,2,0,0,1
1737,racismo,"En Venezuela se mueren jajajaja, aquí le decimos negros a los negros, pero no de manera despectiva y un sin fin de palabras, bueno es que  aquí hasta a los blancos nos hacen bromas, tuve amigos de la escuela que se burlaban de mi por ser rubio, de rana platanera, ratón de panaderia, anda a la playa a broncearte que encandilas jajajaja, tengo amigos negros, a quienes saludo, que pasó negro, y el hermano de una ex, que todos eran blancos y el era el mas oscuro, le decían negro, no se puede uno ofender por todo, si no se hace de forma despectiva.",2,0,0,1
753,racismo,"Como española harta de que nos fuercen a pedir perdón. No buscamos el perdón de cartagineses, griegos, romanos, árabes, visigodos,celtas,  vándalos, suevos...Siemplemente aceptamos la historia como fué, es eso histioria y parte de tu identidad, de lo que es hoy en día. Es absurdo y de una ignorancia absoluta no verlo así. Es curioso que muchos de estos países que piden el perdón, viven en la pobreza y intentan venir a España a trabajar o lo que sea, han terminado mandando los que quisieron la independencia y sometiendo al pueblo a dictaduras y viviendo en la corrupción. Para eso querían la independencia? Para tener el control de sus riquezas y su población muerta de hambre, bajo la bandera de la República lejos del colonialismo y todos contentos. Bajo el imperio español esos países eran ricos y prósperos,su población no moría de hambre.Que había discriminación o algún tipo de abuso, seguro ,me lo creo, pero aquí también los había, y en el resto del mundo, ponemos el mundo en el contexto actual y no vemos que hace x años atrás los derechos humanos que hay hoy en día no existían y podían cometer los abusos que quisieran. También habían gente negra o indígenas, mestizos que ocupaban puestos importantes en el ejército, poetas, escritores, maestros, médicos, aristocracia y eran dueños de terrenos. Si hubieramos permanecido juntos hoy en día sería diferente, pero eso es algo imposible, territorios tan grandes tan lejos de España es difícil de mantener, al final siempre hay avaricias y traiciones. No conozco ningún imperio que siga en pie hoy en día.Pero mira las Canarias, ahí están en Africa tan ricamente,  y diles si quieren la independiencia y verás que te contestan o Ceuta y Melilla en Africa que no quieren ni oír hablar de ello. Quizás ya tienen los ejemplos de las otras independencias y ven cómo les va. Cataluña hizo una payasada de intento de ver que opinaba la gente y con sólo eso, la mitad de las empresas importantes se largaron de allí, bajando su riqueza considerablement. Bueno yo les deseo lo mejor a todos los países de habla hispana, que puedan desarrollarse lo que se merecen porque muchos tienen recursos para ello, pero están mal gestionados, ojalá algún día nos podamos unir todos en una especie de Unión europea hispana y nos beneficiemos todos, ya que el comercio entre nosotros sería muy beneficioso.",2,0,0,1
126,racismo,Los gringos son un cancer cuando vienen a hablar con su inglés rancio,2,0,0,1
1073,racismo,Aqui el problema son los arabes pero como los palestinos son musulmanes x eso le hechan la culpa a Israel,2,0,0,1
1088,racismo,"Es gracioso que ellos en sus propagandas hicieran ver a los negros como nefastos animales violadores y sanguinarios cuando ellos hasta hoy han sido en la historia el regimen que ha matad0 mas gente y que en las pruebas hechas de la guerra se pudo obtener que 1 de casa 3 mujeres exiliadas de su pais (despues de la guerra alemana) fueron violadas por sus mismos rescatistas (aclaro personas blancas) sumandole a esto las muertes de millones de personas que vivian felizmente como los judios o personas con discapacidades, es ironico realmente...",2,0,0,1
1738,racismo,"No está esté Gobierno no está haciéndo nada  bién. No abren organismos, y abren colegios y institutos,, para en pesar. Aire y mar tierra todas las fronteras cerradas, cómo an echó muchos países y no dejar entrar. Las pateras las cojen y son personas, sin vacunas, y la mayoría vienen con el covid-19  y Alemania los del vuelven para tras. Y muchos más paises. De barón abrir negocios, nocturnos, y la pandemia. Creciendo otra vez, y pretende abrir colegios y  institutos",2,0,0,1
522,racismo,"Y como siempre, los yanquis metiéndode en todo elunfo y apoyando a conveniencia. Fueraaaaa.",2,0,0,1
637,ideología política,"Gracias por vuestra sincera opinión, el problema de que no se sepa la verdad verdadera sobre España es porque España esta llena de traidores, comenzando por Simón Bolívar hasta los traidores de hoy en día como Pedro Sanchez y Pablo Iglesias.
La reunificacion Hispana esta comenzando porque ya se esta comenzando a saber la verdad, unidos eramos los mas fuertes, por eso los anglosajones nos tenían miedo y se aliaron con los traidores de España para dividirnos y destruirnos, por eso se inventaron y difundieron la leyenda negra los anglosajones para tapar todas las barbaridades y atrocidades que ellos cometieron, ellos si que son unos genocidas y racistas.",0,1,0,0
1769,racismo,Y donde esta África??? Por qué dicen que los primeros vebdedores de negros fueron los mismos negros alla en África,2,0,0,1
1127,racismo,Saludos  señor en tiempo de abinader  maltrata  los haitianos    los haitianos  muertos por manos de policía y mono de migración  diario es millón y millón  los rasista Luis abinader no acuerdo  2822. A 1844  lo que pasarían.     El presidente Luis abinader  cansera más   30 mil Viza a los haitianos. Cara Viza tiene un costo adicional de 700 dolar  todo eso dinero la tienes luis abinader en su monos   así  la republica Dominicana vas echar palante por el favor de los haitianos  y se maltrato como animal.   Señor y señore ayudar a los haitianos  sale de esa situación. Dios le bendiga a todos,2,0,0,1
1075,racismo,Lo que me queda claro es que a los judíos no los quiere nadie... por algo será... y son los palestinos quienes se los tienen que comer con patatas... y los británicos como siempre detrás de todos los despropositos...,2,0,0,1
1377,racismo,Que risa ese chiste de lavado de activos de está mujer hija de las tinieblas dice que es muy inocente mentirosa hija del padre de la mentira,2,0,0,1
638,ideología política,"Excelente video. Los hechos y la realidad derrumban toda la propaganda y adoctrinamiento diseñado en Londres y Washington. Hay una guerra cultural q dura ya siglos para borrar una historia en común xq la unidad es poder x eso los anglosajones se unieron en 50 Estados en América, robados a Mexico en gran parte, y unidos con otros en su anglosfera.

Tan mal no se administró x 300 años el imperio español, el inglés sólo 150 y sus tierras las disfrutaron los nativos hasta las independemcias",0,1,0,0
1295,ideología política,"Los comentarios en un 80% de encargan de alabar el material y no en si de hacernos s abrir los ojos , por haber sido sometidos por estos españoles fariseos",0,1,0,0
618,racismo,"Panamá es rico pero solo la capital  inversionistas  extranjeros  huyen para no pagar impuestos en sus propios países,  mucho menos van aportar  a  Panamá por dejarlos guadar o amasar esos dineros incluso  dinero narco  .
El pais en si no recibe  ni  m.... el  verdadero panameño de otras provincias o corregimientos nunca se le ve vida o casas cómoda  ni alcantarillado  y salud es otro agobio es un país pequeño a los estudiantes universitarios muy mal ubicados, y las riquezas  del canal para la elite panameña",2,0,0,1
549,ideología política,"😂😂😂 Los nativos americanos ""no eran muy fuertes"" y sin embargo lo que construyeron, lo hicieron sin ayuda de animales de carga en mesoamerica, ya me diras tu que ""no eran fuertes""... 😂😂😂",0,1,0,0
660,racismo,"los gringos se rien de las desgracias agenas.
 los olvidados por Dios (Latinoamérica)  nos reimos de nosotros mismos (jsasjas bolvia no tiene mar sajsja)",2,0,0,1
1735,ideología política,He estado un par de veces por Turquía y no importa la edad que tenga cuando preguntas a un turco sobre el genocidio Armenio sus respuestas son variadas desde que en ese tiempo no existía tal definición por eso no cuenta como genocidio o que  convivieron con los armenios más de 600  años juntos porque matarlos al final ? O que todo fue una confusión con la llegada de los rusos e ingleses en tierras otomanas y que ellos pusieron en contra a los armenios  y como esto era una traición empezaron a expulsarlos de su país o son propagando de los imperialistas para dejar mal parado a Turquía. Pero lo más triste de todo es que no aceptan y aún no pidieron perdón por sus actos y ganas de hacer creo que no tienen. Otro punto q tener en cuenta  con los turcos prefieren  que el estado islamico sea más grande que dejar que los kurdos tengan un poco más  derecho.,0,1,0,0
1685,machismo,Seguramente tiene la vida comprada esta anciana pariendo a su edad 😒,1,0,1,0
678,racismo,"Sin embargo cuando Perú vivió aquella crisis en los 80's, los venezolanos pedían visa y muchas trabas para emigrar a Venezuela... Según tengo entendido. Y ahora los Chamos entran cuando quieren al Perú!! Y hay por montones, algunos hasta se creen la divina pomada. No me agrada mucho esa gente la verdad.",2,0,0,1
1734,racismo,Se imaginan hoy en día los saharahuis ciudadanos españoles.  España estaría invadida de musulmanes como Francia,2,0,0,1
1743,racismo,mira que listos estos arabes ellos invadieron el territorio palestino y se arman una organizacion para la liberacion de Palestina no pues que listos,2,0,0,1
1768,ideología política,"Mira como son las cosas, Estados unidos en si es un invasor... que invade otros piases por todos lados, jajaja que ironía.
-Saludos desde México.",0,1,0,0
1009,ideología política,"No conquistan Granada, sino que la sitian y por la falta de higiene y alimentos, los habitantes contraen la Peste, y por esa causa, prefieren Entregar Granada antes que fenecer todos.
Los Reyes Caóticos diezmaron la población, dividieron al pueblo, teniendo en cuenta que vivían en Paz y Armonía Judíos, Cristianos y Musulmanes, y esos Nefastos reyes, lograron que se enfrentarán entre ellos.
Igual que ahora están haciendo Sánchez y sus acólitos contra todos los españoles.
Cuenten bien la historia, por favor.",0,1,0,0
1342,machismo,"Según admiras a Shakira y enlodas su vida, dejándola como una mensa … respeta a las personas, Silvestre",1,0,1,0
1481,racismo,"Mis respetos para la gente trabajadora,, fuera los holgazanes huevones rateros",2,0,0,1
103,racismo,No porque todos imigran a otros lados y esos criminales se hacen en otro pais,2,0,0,1
1308,ideología política,El mundo en esos tiempos no entendía que fue gracias a la unión soviética que los nazis no pudieron conquistar el mundo pero todo el mundo sabía que el occidente y el euroasiático tenían conflictos antes y ellos decían bueno se están metiendo enemigos a que exterminarlos yo me jodo a los alemanes y tú te jodes a los japoneses y seguimos confrontando nos como dos superpotencias capitalismo y comunismo,0,1,0,0
625,ideología política,"No ha dejado de ser próspero. Se puso en pausa. Más de 4 envidiosos nos desean el mal, comenzando por los países que sí o sí nos tienen en sus listas grises, negras y marrones.",0,1,0,0
890,machismo,Putos los de mi salón osea 2B,1,0,1,0
321,machismo,El diablo se viste de rojo...parece un semaforo....CHAU YEGUA!!!,1,0,1,0
1289,racismo,"Normalmente la mayoría de europeos son racistas pero los españoles se pasan 😑 tanto así que en mi propio país recibí racismo de parte de una pareja de españoles, que desubicación de gente",2,0,0,1
507,racismo,"""solicitantes de asilo o inmigrantes ilegales"" es la misma mierd@.
Hay que preparar aviones para expulsarlos una vez sean capturados. Se ha demostrado que son delincuentes, criminales, ladrones y no respetan las leyes, peor aún no pueden adaptarse a ninguna cultura extranjera porque no tienen educación alguna.
Si quieres a alguien en tu casa, que sea competitivo, apto para ser autónomo, independiente e inteligente con capacidades para crear y aportar al país do de llega y no un parásito que viva de los taxes de los demás.",2,0,0,1
972,racismo,Los mismos negros los vendieron,2,0,0,1
1602,machismo,@sofiasofi5333 no-pos-si .... es dacil ser la representante de la musica-interpretacion  *MEXICANA*  donde no sea lastimados sus hijos .. ni ella. PREFIERO LAS INTERPRETACIONES DE  *ROSY ARANGO*  Te escucho más falsa..que un billete de 10 000 pesos.,1,0,1,0
1536,machismo,la hermana egoista,1,0,1,0
1178,racismo,Qué bueno y en Colombia. somos tán ricos en agua.pero  los ampones guerrilleros no dejan tranquilos ampesinos..y ahora menos con éste presidente.corrupto que les permite todo.,2,0,0,1
188,machismo,Mis dos grandes errores tb fueron una rusa y una española...,1,0,1,0
1365,racismo,"Peleamos con espana que nos trato como esclavos ,nunca espana nos a dado nada ,, Los gringos fueron hijos  del imperio mas poderoso del Mundo como mexico podria con El hijo del Rico  aparte de eso nos an tratado mal y nos an robado asta el maiz la cultura del vaquero ,etc",2,0,0,1
511,racismo,"Si tanto los defienden que se los lleven para su cada y los mantengan,ellos no tienen ningún derecho nadie les dijo que salieran de su país, cada uno arriesga lo suyo ,que se queden en sus países de origen y peleen por sus derechos ahí, se can a otros lugares a exigir ,háganlo en sus países, ahí no gritan ,cobardes",2,0,0,1
129,ideología política,Yendo para atras hermanos chilenos. La salud publica es una mentira. Los zanganos ganaron en chile,0,1,0,0
262,ideología política,"Cuidado... Diga la verdad!!! . No confunda.. .  Cuba nunca tuvo Bandera Americana. Fuimos libres gracias al comercio libre con EU.. Europa... Latino America. Muy feo la  frase ..  parte COMUNISTA suya...Que Cuba  era colonia de USA. . Que Cuba fue  colonia  Americana... ??????? 😢. Esa es la cantaleleta Marxista que hundio a Cuba en oceano Ruso de sangre Cubana INOCENTE ... El Marxismo IMPUESTO  Dominio  .. hubo  Fusilamientos de inicentes..  Saqueos nacional de propiedades y negocios legales. (Trabajo para miles de familias ..)  HOY... Cuba Convertida Colonia estrategica Rusa... Kremlin. Poblacion  con asfixa de represion... no libertad .. hambre.. y brutalidad sin Dios y su palabras. Pais mas HAMBRIENTO y  pobre  del mundo. Colonia Rusa base  militar oara conquistar  variios  paiases  YA propiedad  Rusa  con gobiernos titeres... . y  destruidos en Latino AMERICA. El  Bloqueo es  Ruso.  No Americano. El gobierno Marxista de  Cuba comercia  con el resto del MUNDO. . Solo  Inventaron el peso cubano pra pagarles a esclavos cubanos.   Para un corral de humanos sin acceso a comercio... Dinero real...  comida...medicina..  transporte... LIBERTAD.... 😢 que es  lo natural para existir  en el Planeta... LOS REPTILES  TIRANOS DE   CUBA MERECEN  HOY.... CONSECUENCIAS JUDICIALES!!!    Castigo Mundial  Por GENOCIDIO de un pais libre que nunca ataco  a nadie  y por 63 Anos fue  pulverizado.. Y AHORA QUE??? 😢 Pues increible . Horrendo.  lo continuan  vendiendo..   disfrazado..... Paquete muy lindo.. 🎉.. LES 😮 TOCAN EN LA PUERTA MANANA PARA  VENDERLO .. 😂 Y ...  DEVORARLOS.... El Nombre del producto  se llamara . """"Llego lo Justicia Social"""" Y realmente...  En el paquete .. Comienzo De Muerte de Una Nacion"""" y asi..  lo siguen vendiendo los  Reptiles con apariencia HUMANA. Pero  EN DIOS  CONFIAMOS . AMEN.",0,1,0,0
1132,racismo,"Se habla como si los españoles hubiesen querido el exterminio de los Taínos (cosa que tampoco es cierta debido a recientes estudios genéticos), pero al rededor del 90% de las muertes fue por enfermedades. 
Otra cosa ¿¿Importación masiva de esclavos por parte de España?? De que fuentes extraes esto
Y otra cosa, los Dominicanos NO pueden ser acusados de xenofobia bajo ningún motivo, han apoyado mucho a su vecino y reciben pocas cosas buenas de ellos. Y la mano de obra barata en la agricultura no supone un fuerte impacto en la economía.",2,0,0,1
1149,machismo,"Así es, mi profesora es una floja que no realizó la clase y nos envió un link para ver este video en nuestros celulares, mientras ella está ahí sentada con su celular V:",1,0,1,0
617,ideología política,"""mas autoritaria que la Iglesia Catolica"" jajajajajaajaj",0,1,0,0
544,racismo,Los europeos le hicimos un gran favor a África al colonizarla. Si no hubiesemos ido aún seguirían viviendo en la Edad de Piedra y no habrían descubierto ni la rueda.,2,0,0,1
944,racismo,"Formidável atleta. Faz das acrobacias simples movimentos de brincadeiras infantis. Que bom ter se encontrado! Que bom ter cruzado sua gida com uma treinadora que entendeu a importância da felicidade e não o da medalha. Medalhas internacionais, olímpicas, de mundiais ela não vai ostentar. Mas estão aí vídeos com suas performances eternizando sua genialidade. Eu diria que o racismo americano a prejudicou, assim como àquela tenista nipo-smericana, que ainda por cima é negra. Maldita estupidez humana.",2,0,0,1
1720,ideología política,Los poderosos juegan a los soldaditos y a los saqueos con los países pobres y esperan q la filosofía resuelva el drama de los refugiados-desplazados o como se los quiera llamar.,0,1,0,0
135,machismo,Hablas como COTORRA  .mejor infórmate y que fue rechazada por ser un a aberración y 👎👎👎👎👎👎🙈🙈🙈🙈,1,0,1,0
997,ideología política,"Puerto Rico nunca sera un estado de USA porque a quien PR pertenece es a la Corona Britanica, lo plesbicitos que se han llevado acabo y los por venir nunca llegan a buen puerto porque quienes los hacen son solo los administradores de la colonia.",0,1,0,0
1744,ideología política,"Detrás de una relacion con iraelies hay empresas trasnacionales, multimacionales nada más, y sobre todo porque ahora mandan las empresas de armas en el mundo.
Les invito a seguir la presion que estan ejerciendo las empresas petroleras y d gas creando un mundo irreal guerrero de Vzla contra Guyana y la realidad es al revés, Guyana dice que tiene al ejercito de sur de EEUU listo para actuar contra Vzla y presionan con la prensa.",0,1,0,0
737,racismo,"Y el grito era: ""A MATAR INFIELES"".
No ha cambiado nada el islam, siguen asesinando ""en nombre de dios""...igualito que los curas. ¿Son parientes?
Pa que hablar de los judíos, los primeros en perseguir y asesinar a los crist8anos asociados con roma. Lo que pasa es que son buenos pa hacerse los weones.",2,0,0,1
898,racismo,Merienda de negros SI es racista,2,0,0,1
1535,machismo,Le dijo que tenía esposa y  así se auto regalo que mujeres más fáciles y la hermana se metio hasta con el tío nooooo que desastre de chicas noo que mal están demasiado necesitadas y con poca autoestima y poco amor propio Dios que mal,1,0,1,0
515,racismo,"Todo venezolano debe regresar a su país a luchar a sacar a maduro, regresenlos nadie los quiere en muchos países, donde van crean zozobra.",2,0,0,1
767,ideología política,😂😂 dais hasta pena. Por cierto puedes decirnos un rey presidente del sahara antes de la invasión y ocupación española? Puedes mostrarnos una bandera saharaui antes de la  colonización? No podrás ya que nunca existió algo llamado sahara occidental .. ya que sois tan humanistas hablad de como están secuestrados los saharauis en Argelia tinduf hablad de como un puñado de mercenarios esta traficando y mendigando en nombre d saharauis que en su mayoría dándoles la oportunidad volverían a su patria bajo la soberanía marroquí.. por ultimo hay los Sr drones para kien no le guste,0,1,0,0
1723,ideología política,"Te falto un ultimo punto : que aun ya siendo paises independientes en africa, siguen los europeos conteniendo a africa para su desarrollo ya que no les conviene su desarrollo, sobretodo por sus recursos naturales. el mas claro ejemplo es que en algunos paises que fueron de la africa oriental francesa usan el Franco CFA de África Occidental como moneda oficial que esta relacionado al franco frances.",0,1,0,0
1746,ideología política,"A PARTIR DE ESA GUERRA ,LOS GRINGOS PASARON A LA GUERRA CLANDESTINA, LATAM EUROPA, MEDIOORIENTE ASIA, JUNTO A LA URSS USABAN PAISES TITERES PARA ENFRENTARSE.",0,1,0,0
902,racismo,"qué fuerte todo el racismo que traemos dentro incluso acá en latam donde de ""blancos"" no tenemos nada...",2,0,0,1
999,machismo,No tiene nada que hacer esa chorra yegua ahi!!,1,0,1,0
1884,ideología política,"TODA RIDICULA GERRA ,,,, SOLAMENTE TRAE MAS PENAS ,,,, Y MAS PROBLEMAS ,,,,",0,1,0,0
667,machismo,SE RECHAZÓ MENTIROSA.!!,1,0,1,0
2498,machismo,"Armengol sinvergüenza, vendida",1,0,1,0
996,machismo,Es una estúpida la Cretina,1,0,1,0
3242,machismo,cállate ..poca soda....!! se droga está mujer,1,0,1,0
2470,racismo,"EL TEMA CON HAITI Y QUE PREVALEZCA LA RAZA NEGRA DE ESA MANERA , NO LO DICES BIEN . ES QUE HAITI LUEGO DE REVELARSE CONTRA LOS ESCLAVISTAS FRANCESES Y DECLARASE LIBRES, MATARON A TODOS LOBLANCOS QUE ENCONTARON. INCLUSO LOS FRANCESES SE ESCONDIAN EN MONTES Y CUEVAS Y ELLOS LES OFRECIAN UN PERDON Y CUANDO ELLOS SE ENTREGABAN LOS MATABAN TAMBIEN. LA FORMA PREFERIA ERA LA DEPATITACION. ESTO POR LOS ABUSOS A LOS QUE ERAN SOMETIDOS LOS NEGROS POR LOS COLONIZADORES. ES ASI COMO HAITI LLEGO A SER UN PAIS DE NEGOR CASI EN SU TOTALIDAD.",2,0,0,1
3313,racismo,Un africana hablando de fracaso de Allende! Q interesante! Sigan con esa mentalidad y seguirán en la edad de piedra!,2,0,0,1
458,racismo,"Primero rruinan económicamente a Argentina, después en viciar a la población para que no se casen, no tienen hijos para despoblar completamente la Nación. 
Como están en la ruina, y venden toda la pampa argentina a los judíos millonarios norteamericanos. 
La tribu de los mapuches se multiplican por cien y su jefe indio lo preparan en Inglaterra. 
Una vez en la ruina y sin población, los judíos norteamericanos y los norteamericanos se hacen dueños del país. 
Algo por igual va a pasar con todos los países hispanohablantes. Sociedad de tontos y viciosas.",2,0,0,1
1492,racismo,"Gibraltar lo regaló un rey francés traidor a España...no se puede regalar un pedazo del país por muy rey que seas pues había población española que fue maltratada saqueada y desterrada..repoblando con extranjeros estómagos agradecidos ...Cuando se cerró la frontera la colonia era dependiente del dinero britanico...tras hacerlo paraíso fiscal y bunkering están ricos y ya no dependen del dinero ingles ...Pero lo peor es el paraíso militar y las armas nucleares ocultas en la Roca..el cableado espía ,la base de submarinos con entrada bajo el mar en base_gruta..donde permanecen cuatro submarinos armados con misiles nucleares.",2,0,0,1
990,machismo,Que vieja soreta loco tanta gente inocente muere y esta es como un gato. Gracias a dios no los vamos a tener que ver massssssss,1,0,1,0
1122,machismo,"Es una Estupida, liz Cuesta",1,0,1,0
2735,ideología política,"Asi de fácil Marcos, los Argentinos hacen copas del mundo y eso los hace feliz y jodidos y los Mexicanos hacen negocios, crean infraestructura en su país, explotan su recursos natutales, hacen amigos por todo el mundo, etc. Algo importante que mejor los Argentinos morosos, racistas, boludos, paguen sus deudas que si de por sí están jodidos, no les basta con criticar a quienes les dan de comer!!",0,1,0,0
564,racismo,"El pais de inigrantes ahora hecha a los imigrantes solo por ser morenos y negros .
Eso es racismo , pues a los imigrantes blancos les facilitan  todo siempre .
Ahora que crearon leyes antimigrantes de lstinoamerica  les piden que se queden pero constatenente los criminalizan y le demuestan que no son bienvenidos .
El chiste se cuenta solo .",2,0,0,1
1195,racismo,"Vaya antes del siglo XV y del siglo VII y verá que los que los colonialistas son los Árabes Islámicos

Además por su posición geográfica en una de las principales vías marítimas del mundo el futuro de Ceuta y Melilla no depende ni dependerá jamás de Marruecos como ha sido siempre a lo largo de la historia y por eso mismo son Españolas mal que le pese a la BBC y a los cipayos Hispanoamericanos a su servicio.",2,0,0,1
3296,racismo,"Asi es la gente de a pie nada tiene que ver con la guerra y los Rusos y Ucranianos son bienvenidos a España , pero lo que me jod...es que haya Ucranianos que quieren que nosotros los españoles quitemos los simbolos Rusos de algunos lugares de españa a donde les hemos acogido, anda ya , si no te gusta donde vives porque hay Rusos y simbolos Rusos vete a otro sitio a vivir ,pero no nos des clases de modalidad",2,0,0,1
2168,racismo,"Los africanos tenían lanzas y escudos, debieron pelear como leones contra los esclavistas y salvar a su pueblo, sus mujeres, sus niños, sus tierras.",2,0,0,1
895,ideología política,Los saqueadores gringos no son bien recibidos en ningun paises porque se meten y saquean de paises mas debiles que ellos.,0,1,0,0
3339,ideología política,"China lo que ha hecho es poner a pagar el resto del mundo en producción de monóxido y ellos se ahorraron, para luego superarlos, pero eso es bueno así los inmigrantes se vallan a China",0,1,0,0
899,racismo,Gringos buitres,2,0,0,1
1086,ideología política,Flaca deja de decir libre mercado todo el tiempoooooiooooo,0,1,0,0
1363,racismo,"Primero tienes que explicar a la gente de dónde viene ese pueblo saharaui
Al principio era un grupo de terroristas creado por Argelia, Libia y Egipto 
Además,  los saharauis que viven  en tinduf  viven la pobreza la dictadura  los pobres los obligan de quedarse ahí y los que están aquí en España o Francia disfrutan con el dinero de Argelia",2,0,0,1
727,ideología política,"Lo que deberían de condenar son los intentos gringos de desintegrar a Rusia usando a Ucrania y sus vasallos europeos. Y para los supremos ignorantes de la situación, generalmente manipulados por medios como este, va: Why is Ukraine the West s Fault, expuesta por un geopolítico gringo de la U de Chicago. Es conocimiento libre, accesible. Y los países  no vasallos de los gringos, por lo mismo no ignorantes y ni manipulados, no condenan lo que quieren los gringos.",0,1,0,0
1239,racismo,Chile es mejor gracias a las riquezas que arrebato sus riquezas naturales a bolivia y al Perú  por el intervencionismo Inglés en apoyo directo en la guerra del pacifico. Por esto Nunca chile será potencia ya que los rotos son esclavos de los ingleses.,2,0,0,1
1710,ideología política,"DAR GRACIAS A EE.UU QUE LES MANEJA COMO TITERES A LOS EUROPEONES, LOS HACE PELEAR POR SUS INETERESES ECONOMICOS Y SOBERANOS, EXPULSEN A LOS OLIGARCA YANKEES DE TURNO, QUE EE.UU SE ENCARGO HACE MUCHO TIEMPO EN COLOCARLOS PARA QUE JUEGUEN A SU FAVOR.",0,1,0,0
2131,racismo,"Argentinos, Uruguayos, Chilenos e ingleses en el sur ,  Panameños, venzolanos, colombianos, ecuatorianos e ingleses en norte, ambos ejercitos nos impuesierón a la fuerza y con armas ¨Libertad¨ e ¨Independencia¨. Con España el Perú era el 25% del PBI de Sud América,  y luego pasó a representar menos del 10%,  nos endeudarnos a la fuerza x 100 años con los ingleses y franceses por prestamos que no pedimos, (y eso que Bolivar y San Martín se llevarón toneladas de oro y plata a Londres),  luego estos 2 paises nos invadierón con sus productos industrializados, perdimos el comercio con Filipinas y China a manos de los ingleses, a los hacendados en la sierra les expropiarón sus hectareas de terrenos y se pasó a la improductividad de la tierra y el agro llevandolos a la pobreza.  ¿Cuándo se jodio el Perú???  se jodío con esta independencia impuesta a la fuerza. Lima la ciudad de los Reyes, envidiada por todo sus vecinos,cayó en el atrazo. Latinoamerica paso de ser un solo pais a convertirse en 20 naciones pobres tercermundistas con odio entre ellos por falsos nacionalismos y guerras por fronteras que antes no existian.  En Perú guerras internas de caudillos corruptos financiados por empresarios corruptos para que sean presidenetes nos empobreció más y perdimos territorio,  situación que hasta la fecha se presenta con corruptos tipo;  Toledo, Ollanta, PPK, Vizcarra, Sagasti, Pedro Castillo, 2023  hay pobreza, analfabetismo, desnutición, dengue, estamos  peor que en el Virreynato.  Bueno,  solo queda educarse uno mismo en una institución particular, celebrar con la familia, viajar y conocer otros continentes otras personas y amores,  aprender idiomas  y hacer empresa para no trabajar en el estado como un caviar.  Salud.",2,0,0,1
