,video_id,author,comment,vectores_tfidf,comment_stem,sentiment
7252,b4ljUJ3Ft48,UCXZ_z8X0KTfaVzlUsCuhYXw,"Para los argentinos, hay tienen la respuesta de por qué tenemos 4 estrellas. Gracias por dejar en claro que somos 4 veces campeones del mundo.",[0. 0. 0. ... 0. 0. 0.],argentino respuesta estrella gracia dejar claro vece campeon mundo,0.0
7253,b4ljUJ3Ft48,UCXVw8XuxI1PltVf8xCwhFAw,entretenido el sin filtro,[0. 0. 0. ... 0. 0. 0.],entretenido filtro,0.0
7254,b4ljUJ3Ft48,UCzA6MpZOMAeRURfGHT84ZMw,Para mí Álvaro Rodríguez tendría que jugar en la selección uruguaya .una delantera de Núñez y Álvaro Rodríguez,[0. 0. 0. ... 0. 0. 0.],lvaro rodr guez tendr jugar selecci uruguaya delantera lvaro rodr guez,0.0
7255,b4ljUJ3Ft48,UCzA6MpZOMAeRURfGHT84ZMw,Álvaro Rodríguez tiene que irse del real Madrid para poder jugar.,[0. 0. 0. ... 0. 0. 0.],lvaro rodr guez irs real madrid poder jugar,0.0
7258,b4ljUJ3Ft48,UC9pNzSWGsm3_6fzz11S3puQ,"TENDRIAMOS QUE TENER 4 DINOSAURIO EN LA CAMISETA FUE HACE AÑOS , PERO IGUAL TAN CHIQUITO Y SIEMPRE REY DE COPAS",[0. 0. 0. ... 0. 0. 0.],tendriamo tener dinosaurio camiseta hace igual chiquito siempr copa,0.0
7259,b4ljUJ3Ft48,UChwwbpkjhqtpRBDGQaem2rA,"Quien te parece que es el más grande de Uruguay, Peñarol o nacional?",[0. 0. 0. ... 0. 0. 0.],parec grand uruguay arol nacion,0.0
7262,b4ljUJ3Ft48,UCGdGnRimMA-yj3pWaJLq27Q,"Muy bueno, me gustaron las preguntas y las respuestas... quizás en algún punto discrepemos, pero no da ni para intercambiar ideas. Preguntas: No crees que el técnico del Manchester United está siendo perjudicial para Pellistri, no dejándolo salir del club y no teniéndolo en cuenta? 2) La falta contra Bentancur fue intencional? (recuerdo la que le hicieron a Suárez antes del mundial en Brasil)
Saludos",[0. 0. 0. ... 0. 0. 0.],bueno gustaron pregunta respuesta quiz punto discrepemo intercambiar idea pregunta cree cnico manchest unit siendo perjudici pellistri ndolo salir club teni ndolo cuenta falta bentancur intencion recuerdo hicieron mundial brasil saludo,0.0
7265,b4ljUJ3Ft48,UC74HQuCYNU7KmjmCjVwULdA,"Hola muy buenas tardes te hablo desde Uruguay, me encantaria que hablases del mundial 2010 de todos los partidos de Uruguay y si llegava a la final sin ser robados por Holanda y Alemania, que ubiera pasado le gararia Uruguay a España? O españa a Urugua?",[0. 0. 0. ... 0. 0. 0.],hola buena tard hablo uruguay encantaria hablas mundial partido uruguay llegava final robado holanda alemania ubiera pasado gararia uruguay espa espa urugua,0.0
7267,jl6bxhmo0t8,UCtn2gcf1huTlugFYJn_2MOw,"Pregunta, A que region de America llegaron los primeros judios expulsados de España y se sabe porque ?",[0. 0. 0. ... 0. 0. 0.],pregunta region america llegaron primero judio expulsado espa sabe,0.0
7271,jl6bxhmo0t8,UCfkebD528-LZHMJZad_laYw,Como bien ha señalado el señor Pablo Victoria: Nunca antes ningún Imperio había sometido su poder político a la filosofía moral. Este es el mayor rasgo de la civilización hispánica que la agiganta y diferencia de las demás.,[0. 0. 0. ... 0. 0. 0.],bien alado pablo victoria nunca ning imperio sometido poder tico filosof moral mayor rasgo civilizaci hisp nica agiganta diferencia,0.0
7274,jl6bxhmo0t8,UCctY-v8UR3X3-kG2L4rV_BQ,Orgullo de ser Descendientes de España mi familia es descendiente de los pueblos Otomis aliados de los españoles 🇲🇽🇪🇦,[0. 0. 0. ... 0. 0. 0.],orgullo descendient espa familia descendient pueblo otomi aliado espa ole,0.0
7277,jl6bxhmo0t8,UCDTwIhzjI8xpcTyeaA0bR0w,"No fuimos colonos, más bien fuimos provincias que conformaban el reino de españa",[0. 0. 0. ... 0. 0. 0.],colono bien provincia conformaban reino espa,0.0
7279,jl6bxhmo0t8,UCQ6ekKW_sxviy52XvDJKRYw,En que año nació el primer virreinato?,[0. 0. 0. ... 0. 0. 0.],naci primer virreinato,0.0
7280,jl6bxhmo0t8,UCQ6ekKW_sxviy52XvDJKRYw,....Juana no estaba loca....,[0. 0. 0. ... 0. 0. 0.],juana loca,0.0
7281,jl6bxhmo0t8,UCWSMK-zAE7eqk0fPyDXvzmg,VIVA ESPAÑA⚔️,[0. 0. 0. ... 0. 0. 0.],viva espa,0.0
7282,jl6bxhmo0t8,UCnnBfQvGgEBUrjEqsS7xidQ,"Fantástica lección de Historia.
Un abrazo a toda Hispanoamérica desde España 🇪🇸",[0. 0. 0. ... 0. 0. 0.],fant stica lecci historia abrazo toda hispanoam rica espa,0.0
7284,jl6bxhmo0t8,UCknwMowMUcIONU-_nzFe2Rw,México se escribe con X no con J,[0. 0. 0. ... 0. 0. 0.],xico escrib,0.0
7290,CXRK5v6nX0A,UCuT2z7K-X7un45iG0TGBAnQ,"Pitufina, perdón putafina y punto.  No expliquen más para blanquear.",[0. 0. 0. ... 0. 0. 0.],pitufina perd putafina punto expliquen blanquear,0.0
7302,CXRK5v6nX0A,UCSI7P4MfDmSpqwk9-MPfjJQ,Buenos días Albert 😘,[0. 0. 0. ... 0. 0. 0.],bueno albert,0.0
7304,CXRK5v6nX0A,UCNDLhY7-8lFYDp16EfpgKQg,"Que pena de dinero público... 
Se paga a ll@s ""amiguis"" de quien en ese momento gobierne. Hay caretos que están en canales autonómicos, estatales o bonificados, ya sean de colaboradores o concursos... Gente que gustan de acuñar o llevar un tren de vida de altas miras, acostumbrad@s a vivir del rollo.
Los presidentes, quieren pasar a la historia y para muestra, anoche, en el programa de Mercedes Milá, el único recuerdo que se tiene del presidente que luchó e hizo posible la democracia, con golpe de estado incluido, con aciertos y errores, como todos, lo único que recuerdan los jóvenes en tv1, es que hay un aeropuerto que se llama así... Lamentable la clase de historia. 
No me extraña que la radio esté cogiendo más auge, xque en este 1º programa, el excibicionismo de la presentadora x el suelo, emulando a la invitada que, en sus tiempos, se metió una rraya en el suelo de la discoteca, me recordó al programa basura de Tv5.... Lamentablemente educativo en la TV pública. 
Eso sí, ve al médico de cabecera, pastillas y pastillas. Los especialistas y estudios personalizados, para emergencias, que estan recién salidos de clase, con experiencia  básica que, para experimentos, ya estamos los conejillos desesperados... Y las farmacias, cada vez parecen más bazares de todo un poco. Eso sí, de 10 € para arriba que hay que amortizar la carrera y ser de los ricos sociales., xque los cada vez más pobres sociales, van a las hierbas del súper o pegan la nariz al cristal de la farmacia. 
No me he salido del tema, es que LO DEL DINERO PÚBLICO, es una cadena larga EN MANOS DE APROVECHADOS de ""su momento"" que, PERJUDICAN LAS ESTRUCTURAS del bien hacer, DEBIENDO USAR las NEURONAS Y los CARGOS , PARA EL BIEN  COMÚN DE LA SOCIEDAD... Sálvese quién este libre de dichas cadenas que, no es justo, meter a todas las personas, no cargos, en el mismo saco, xque SON LAS PERSONAS, LAS QUE DIGNIFICAN LAS PROFESIONES.",[0. 0. 0. ... 0. 0. 0.],pena dinero blico paga amigui momento gobiern careto canal auton mico estatal bonificado colaborador concurso gent gustan llevar tren vida alta mira acostumbrad vivir rollo president quieren pasar historia muestra anoch programa merced nico recuerdo president luch hizo posibl democracia golp incluido acierto error nico recuerdan vene aeropuerto llama lament clase historia extra radio cogiendo aug xque programa excibicionismo presentadora suelo emulando invitada tiempo meti rraya suelo discoteca record programa basura lamentablement educativo blica dico cabecera pastilla pastilla especialista estudio personalizado emergencia estan reci salido clase experiencia sica experimento conejillo desesperado farmacia cada parecen bazar arriba amortizar carrera rico social xque cada pobr social hierba pegan nariz cristal farmacia salido tema dinero blico cadena larga mano aprovechado momento perjudican estructura bien hacer debiendo usar neurona cargo bien sociedad lvese libr dicha cadena justo meter toda persona cargo mismo saco xque persona dignifican profesion,0.0
7307,1tWsUCdMRrk,UCEeSfLwxW-M6t-2JvUnx5Vw,"Hola, vengo en papel de Argentino Agrandado a decir que Tanto Italia como Croacia se comieron 3 goles con Argentina.. Grupo accesible, Italia no va al mundial hace 2 torneos ya, Albania facil, Croacia necesita un recambio",[0. 0. 0. ... 0. 0. 0.],hola vengo papel argentino agrandado decir italia croacia comieron gole argentina grupo acces italia mundial hace torneo albania facil croacia necesita recambio,0.0
7308,1tWsUCdMRrk,UCI2uDW4d8NSZDZrAELq401A,"Lo  bueno  que  tiene  caer  en  el  grupo  de  la  muerte  es  que  si  consigues  pasar  te  aseguras  no  enfrentarte  en  cuartos  ni  a  Croacia  ni  a  Italia. 


Y  a  Suiza  le  doy  más  opciones  que  tu.  Creo  que  va  a  ser  la  Selección  revelación. 

Ay  queda!!!",[0. 0. 0. ... 0. 0. 0.],bueno caer grupo muert consigu pasar asegura enfrentart cuarto croacia italia suiza opcion creo selecci revelaci queda,0.0
7309,i2DMxh1MkEI,UCw4A2Cxrqt_d-Kx--QbPFVA,"Armengol 🥴🤡

https://m.youtube.com/shorts/M2_ffKdQixo?si=8VciRN-c4NaBI0p5&fbclid=IwAR1OTfTb3PafK85eh2-886c2iw53W0Uhyo63jHPHXmepkGoli34NjkIg0Uo",[0. 0. 0. ... 0. 0. 0.],armengol http youtub short ffkdqixo vcirn nabi fbclid iwar otftb pafk uhyo jhphxmepkgoli njkig,0.0
7310,i2DMxh1MkEI,UCw4A2Cxrqt_d-Kx--QbPFVA,"Longue vie au Roi Felipe VI,
VIVA EL REY 🇪🇦❤️",[0. 0. 0. ... 0. 0. 0.],longu felip viva,0.0
7312,i2DMxh1MkEI,UCMnK6RI5wkgOK2HgHLgbxow,VIVA EL REY !!!,[0. 0. 0. ... 0. 0. 0.],viva,0.0
7313,i2DMxh1MkEI,UC0bxlpzIRik2ZJ3FUd3WTrw,"QUINCEAVA Legislatura ?????? NO !!!!! DÉCIMO QUINTA Legislatura !!!! Periodistas, como no habléis bien vosotros, no queda casi nadie que lo haga.",[0. 0. 0. ... 0. 0. 0.],quinceava legislatura cimo quinta legislatura periodista habl bien queda casi nadi haga,0.0
7314,i2DMxh1MkEI,UCZZVspFcrkDSVXcVEjeumBA,"El rey fue a refrendar a Sánchez,es cómplice del felón,no más monarquía que se vaya",[0. 0. 0. ... 0. 0. 0.],refrendar nchez mplice monarqu vaya,0.0
7319,i2DMxh1MkEI,UCNCcjLGibTKkzJloJgVSbUQ,SOLO QUEDA VOX🇪🇸💚🇪🇸💚🇪🇸💚🇪🇸💚,[0. 0. 0. ... 0. 0. 0.],solo queda,0.0
7320,2TjrBIzvf-c,UCIno45vydKIPJw0kJYZ0VHg,"Ma che notizie fuorvianti  ,Eleonor è stata educata per diventare regina e comunque è una ragazza seria e a modo e siatene contenti perché di eredi così educati come lei non esistono più , ma che avete da scoprire ? Nulla !",[0. 0. 0. ... 0. 0. 0.],notizi fuorvianti eleonor stata educata diventar regina comunqu ragazza seria modo siaten contenti perch eredi educati come esistono avet scoprir nulla,0.0
7323,2TjrBIzvf-c,UCvOMJqwTUkN6vrEk6NUY6xQ,"TONTERÍAS - CHISMOSOS ""BUSCA LIKES""
ELLOS SON UNA FAMILIA UNIDA",[0. 0. 0. ... 0. 0. 0.],tonter chismoso busca like familia unida,0.0
7325,2TjrBIzvf-c,UC-kLcW3Iljl4e7ZXzXQI2lg,"La monarquía forma parte de España y los españoles hace siglos,  es inherente a nuestro carácter, forma de ser y forma de vida, lo mismo que la dieta mediterránea y aunque parezca que no sirve para nada, nos mantiene unidos aunque los antimonarquicos no den para más y opinen lo contrario porque no tienen conciencia historica",[0. 0. 0. ... 0. 0. 0.],monarqu forma part espa espa ole hace siglo inherent cter forma forma vida mismo dieta mediterr aunqu parezca sirv mantien unido aunqu antimonarquico opinen contrario conciencia historica,0.0
7326,2TjrBIzvf-c,UC5cK0L-_OyOC7vlK8SwRLrg,El día que Leonor sea Reina no escuchará a nadie solo a su padre amén 🎉,[0. 0. 0. ... 0. 0. 0.],leonor reina escuchar nadi solo padr,0.0
7327,2TjrBIzvf-c,UCKJzYgePAIm3BFsgkQQAZyQ,"Deberían eliminar la monarquía, en definitiva , para que sirve?",[0. 0. 0. ... 0. 0. 0.],deber eliminar monarqu definitiva sirv,0.0
7329,2TjrBIzvf-c,UCRib1G_z4tKA40N71zmAi_Q,Si Leonor desea y llegue a ser reina de España debería de amenazar a su padre Felipe VI con las mismas palabras que este amenazó a su abuelo Juan Carlos I si no se divorcia de su madre está denunciaría al trono no querría ser reina pues de no tomar esta decisión jamás llegaría a ser reina esto no quiere decir no quisiera a su madre pero se debe a España y debe amenazar a su padre para que se divorcie de su madre Leonor se debe a España su madre se debe a los republicanos,[0. 0. 0. ... 0. 0. 0.],leonor desea llegu reina espa deber amenazar padr felip misma palabra amenaz abuelo juan carlo divorcia madr denunciar trono querr reina pue tomar decisi llegar reina quier decir quisiera madr debe espa debe amenazar padr divorci madr leonor debe espa madr debe republicano,0.0
7333,rjPWxwcoc9c,UC67qpie5l8QmMPmvZHezGww,"La única celebración que debe hacer Andalucía,es la del 2 de enero de 1492 con la reconquista de Granada,   que completa el territorio de Andalucía y por tanto de toda España.
La bandera verdiblanca es la de los musulmanes inventada por Blas Infante en 1928 ,español convertido a musulmán.
Lo que hace Moreno Bonilla es hacer creer y dar aliento a que Andalucía es de Marruecos.
Lo que tiene que defender Andalucía es nuestra Bandera Roja y Gualda, y que se deje de ""Gili....lleces """,[0. 0. 0. ... 0. 0. 0.],nica celebraci debe hacer andaluc enero reconquista granada completa territorio andaluc toda espa bandera verdiblanca musulman inventada bla infant espa convertido musulm hace moreno bonilla hacer creer aliento andaluc marrueco defend andaluc bandera roja gualda deje gili llece,0.0
7337,rjPWxwcoc9c,UCKlCwT4c9YjwZJh7fJEFBdw,El día de la bandera islámica de Al- Andalus.,[0. 0. 0. ... 0. 0. 0.],bandera mica andalu,0.0
7338,rjPWxwcoc9c,UCA0AkCmuHC5K7HRwMQRUcVQ,"No va a aceptar ninguna enmienda que sea de VOX, ni se las van a leer.",[0. 0. 0. ... 0. 0. 0.],aceptar ninguna enmienda leer,0.0
7350,OPT03BGg1Yk,UCXJlqJMZ3-w4n0FprJ1qtMw,ANNONIMICCXO,[0. 0. 0. ... 0. 0. 0.],annonimiccxo,0.0
7351,OPT03BGg1Yk,UCXJlqJMZ3-w4n0FprJ1qtMw,EL PRESIDENTO ○●*●○,[0. 0. 0. ... 0. 0. 0.],presidento,0.0
7352,OPT03BGg1Yk,UCXJlqJMZ3-w4n0FprJ1qtMw,"Don't leave money 4 our fam.i.lies  for 3 , fork work and natural.neutrium . Internazionale, Presidento, Humanitaries Assacinationess",[0. 0. 0. ... 0. 0. 0.],leav money lie fork work natur neutrium internazional presidento humanitari assacinatio,0.0
7353,OPT03BGg1Yk,UCXJlqJMZ3-w4n0FprJ1qtMw,"Open Jail , 4 social work. In cities.. ➕️",[0. 0. 0. ... 0. 0. 0.],open jail social work citi,0.0
7354,OPT03BGg1Yk,UCrgsyNGten5jXSAqYhGDjFg,Ahora al banquete a costa del pueblo y de nuestros impuestos,[0. 0. 0. ... 0. 0. 0.],ahora banquet costa pueblo impuesto,0.0
7355,OPT03BGg1Yk,UCrgsyNGten5jXSAqYhGDjFg,Nunca había visto tanto hp junto😂😂,[0. 0. 0. ... 0. 0. 0.],nunca visto junto,0.0
7356,OPT03BGg1Yk,UCL7lkHBZb0RzqD4au_VLaqA,"Es la primera vez que veo al rey tan seguro de si mismo y tan recto, la verdad yo soy republicano, respeto su dinastia por educación pero no la comparto, aunque he decir la monarquía no esta en peligro como dicen!",[0. 0. 0. ... 0. 0. 0.],primera seguro mismo recto verdad republicano respeto dinastia educaci comparto aunqu decir monarqu peligro dicen,0.0
7358,KzbNd0qz4W8,UCmTIDi4YD9ALSMpw0u7O1OQ,"No se de que generación habla. Yo tengo 69 años y la Universidad estaba llena de hijos de obreros y de campesinos con becas-salario de 100.000 pesetas. Un pastón. En mi clase la mitad eran mujeres. Teniamos carnés de todo, comedores, ciclos de cine gratuitos.",[0. 0. 0. ... 0. 0. 0.],generaci habla universidad llena hijo obrero campesino beca salario peseta past clase mitad mujer teniamo carn comedor ciclo cine gratuito,0.0
7360,KzbNd0qz4W8,UCs-1wFYw9aPDktDBlIJoqDQ,Este cambio de mentalidad se debe a ustedes. Orgullosos deben estar.,[0. 0. 0. ... 0. 0. 0.],cambio mentalidad debe usted orgulloso deben,0.0
7362,KzbNd0qz4W8,UC-zy5rN_OuHOmWk3ScYnqLQ,"0:00: 😔 Pablo Iglesias se arrepiente de haberle entregado tanto poder a Yolanda Díaz y critica su alianza con los enemigos de Podemos.
2:29: 📰 El video discute la importancia de fomentar ideas de libertad y capitalismo, así como la posibilidad de un referéndum sobre la forma de estado en España.
4:42: 🤔 El video trata sobre críticas a la generación anterior y a un caso de maltrato continuado.
7:22: 📉 Discusión sobre diferentes corrientes económicas y la incertidumbre en Argentina.
9:58: 📈 El video discute el impacto del libre comercio en Argentina, incluyendo la posibilidad de empresas como Amazon y Starling expandiéndose en el país.
Resumen por Tammy AI",[0. 0. 0. ... 0. 0. 0.],pablo iglesia arrepient haberl entregado poder yolanda critica alianza enemigo podemo video discut importancia fomentar idea libertad capitalismo posibilidad refer ndum forma espa video trata tica generaci anterior caso maltrato continuado discusi diferent corrient econ mica incertidumbr argentina video discut impacto libr comercio argentina incluyendo posibilidad empresa amazon starl expandi ndose resumen tammi,0.0
7363,KzbNd0qz4W8,UCdeNqNhOq-29ghfugWgdYSQ,Milei 😊,[0. 0. 0. ... 0. 0. 0.],milei,0.0
7365,KzbNd0qz4W8,UCLMqmoOGtfHW5a2hOx97gXw,Milei es el enviado del cielo que convertirá a Argentina en la tierra prometida,[0. 0. 0. ... 0. 0. 0.],milei enviado cielo convertir argentina tierra prometida,0.0
7366,KzbNd0qz4W8,UCpRdoQYubD2qtMjwZmp8X_w,Un cubano aviso a Venezuela. Un venezolano avisó a argentina. Un argentino avisa a España. A buen entendedor pocas palabras,[0. 0. 0. ... 0. 0. 0.],cubano aviso venezuela venezolano avi argentina argentino avisa espa buen entendedor poca palabra,0.0
7367,KzbNd0qz4W8,UCYyko1RjvgSMIKbNIi-bURw,Hay rumores de que milei permitirá que argentina se una al brics,[0. 0. 0. ... 0. 0. 0.],rumor milei permitir argentina bric,0.0
7368,KzbNd0qz4W8,UCglMFK4G4lDyeHK6EIU-6ag,"Un título de mierda al final pibe, poné el título que corresponda acorde al video. Muy buen material pero para qué intentar engañar a la gente si ya tus videos son muy buenos!",[0. 0. 0. ... 0. 0. 0.],tulo mierda final pibe tulo corresponda acord video buen materi intentar enga gent video bueno,0.0
7369,KzbNd0qz4W8,UCUNa_78OKTIOeilSQMAEBqA,Pues si han amnistiado a politicos no veo pq no van a amnistiar a un inocente...,[0. 0. 0. ... 0. 0. 0.],pue amnistiado politico amnistiar inocent,0.0
7370,KzbNd0qz4W8,UCJVtcYPtAiBst6_1NbrHdww,grosooo!!!,[0. 0. 0. ... 0. 0. 0.],grosooo,0.0
7371,KzbNd0qz4W8,UCrzoA9Em5jVGXae2R8AfacQ,Pero si Pableras ahora parece un kinki…. 😅,[0. 0. 0. ... 0. 0. 0.],pablera ahora parec kinki,0.0
7373,KzbNd0qz4W8,UCRaHeABH0rTdAN4xDTgXQzg,Pues yo si que entiendo lo del yoyas. Viendo como esta el panorama... si cuela cuela.,[0. 0. 0. ... 0. 0. 0.],pue entiendo yoya viendo panorama cuela cuela,0.0
7374,KzbNd0qz4W8,UCIf-IFUtN_HWK9a4fFCTsPw,"No te esfuerces, Chepas, que la Yoli te le ha clavado. No hay nada más que decir.",[0. 0. 0. ... 0. 0. 0.],esfuerc chepa yoli clavado decir,0.0
7375,KzbNd0qz4W8,UCDFwj8ydzq0FGMJRuN2U4Uw,Muy bueno lo de la generación de hierro....... gran análisis 👏,[0. 0. 0. ... 0. 0. 0.],bueno generaci hierro gran lisi,0.0
7377,L6lnE4rfY4g,UCafEQPmZi5NfJ27CIrSCkxQ,Se debió transmitir en cadena nacional,[0. 0. 0. ... 0. 0. 0.],debi transmitir cadena nacion,0.0
7386,L6lnE4rfY4g,UCv4UvpXsFq1jmzhuT3KYcZA,Este discurso debe ser pasado hoy ya por todos los canales !!!!,[0. 0. 0. ... 0. 0. 0.],discurso debe pasado canal,0.0
7390,L6lnE4rfY4g,UCiTM_45RrzU4bJPvPOz56Hw,Todo el gue no bote  pertenece a las bandas de malandros de la colina  machado,[0. 0. 0. ... 0. 0. 0.],bote pertenec banda malandro colina machado,0.0
7394,L6lnE4rfY4g,UCqV2PtYD9Ob7LXfKtEVpoGg,"Por lo visto aqui y oido , esa corte no es confiable , en el fallo de el primero de Diciembre del 2023 , reconoce que guyana administra y controla a ese territorio del esequibo y le da valides al laudo de París ,parece que ya tienen todo cocinado , la corte dice bueno no nos pronunciamos encontra del referéndum y hacemos creer que se puede confiar y dentro de unos mese le damo ese territorio a guyana  , el llamado grupito  del CARICOM ,que Venezuela le esta ayudando ,vendiendo peyroleo barato y fiao y ahora no apoya a venezuela si no a guyana ,no sera que estados unidos le esta dando dinero o  le esta dondo dinero ,es muy raro el dinero compra a todo politico a si de facil .",[0. 0. 0. ... 0. 0. 0.],visto aqui oido cort confiabl fallo primero diciembr reconoc guyana administra controla territorio esequibo valid laudo parec cocinado cort dice bueno pronunciamo encontra refer ndum hacemo creer pued confiar dentro mese damo territorio guyana llamado grupito caricom venezuela ayudando vendiendo peyroleo barato fiao ahora apoya venezuela guyana sera unido dando dinero dondo dinero raro dinero compra politico facil,0.0
7395,L6lnE4rfY4g,UCUigL11YUZv6-aGZvxps0Tg,"Estos es pará los venezolanos que todavía  piensan que la Esequiba  es de Guyana, nunca pensé que muchos venezolanos estén en contra de su país. Nesecitan  tener  vergüenza. Éso no se compra Éso se adquiere,se Ereda del padre de la patria Simon volibar.",[0. 0. 0. ... 0. 0. 0.],venezolano todav piensan esequiba guyana nunca pen venezolano nesecitan tener verg enza compra adquier ereda padr patria simon volibar,0.0
7396,m4K1xCKUhbY,UCWLBgS6itZrwFpjT9RmVhiw,Que casualidad en medio del follón de la amnistía,[0. 0. 0. ... 0. 0. 0.],casualidad medio foll amnist,0.0
7403,R8ekF9RodgY,UCFi9_2oqEjNZvNjdFtA0QBQ,Son un grupo de locos,[0. 0. 0. ... 0. 0. 0.],grupo loco,0.0
7412,R8ekF9RodgY,UCxKgi-WYrHXx723fXhsphhw,Mexico necesita un Milei,[0. 0. 0. ... 0. 0. 0.],mexico necesita milei,0.0
7418,R8ekF9RodgY,UCru2tjVn0AtqZFvehjj3h-A,Amo a javier lozano el si se explaya como pensamos todos los mexicanos,[0. 0. 0. ... 0. 0. 0.],javier lozano explaya pensamo mexicano,0.0
7419,7vvC90yX3dk,UCrJRTSSrbv2G7mA8FEvRYqA,"🔴GRUPO: https://whatsapp.com/channel/0029VaCp7vG23n3WhCjKgZ1u
https://whatsapp.com/channel/0029VaCp7vG23n3WhCjKgZ1u

🔴BIZUM: 604 268 494 - 
Conviértete en miembro de este canal si te apetece 👇
https://www.youtube.com/channel/UCrJRTSSrbv2G7mA8FEvRYqA/join

🔴SUSCRIBIROS GRATIS A MI CANAL SECUNDARIO GRACIAS!! :👇 https://youtube.com/channel/UCdaH3qxiHa3iz--4_I1BNgw

MI TWITTER: https://twitter.com/HablandoClaro85

MI INSTAGRAM: https://www.instagram.com/hablandoclaro000/?hl=es",[0. 0. 0. ... 0. 0. 0.],grupo http whatsapp channel vacp whcjkgz http whatsapp channel vacp whcjkgz bizum convi rtete miembro canal apetec http youtub channel ucrjrtssrbv fevryqa join suscribiro grati canal secundario gracia http youtub channel ucdah qxiha bngw twitter http twitter hablandoclaro instagram http instagram hablandoclaro,0.0
7421,7vvC90yX3dk,UCxlmfhg7xkk01CFqj3rFBig,"Este tío solo quiere dinero, no tiene oficio",[0. 0. 0. ... 0. 0. 0.],solo quier dinero oficio,0.0
7422,7vvC90yX3dk,UCQP0rT9ml4iT9opafzF81WQ,Se dice que Ángel Cristo JR también tenia la mano ligerita von du primera pareja .,[0. 0. 0. ... 0. 0. 0.],dice ngel cristo tambi tenia mano ligerita primera pareja,0.0
7427,7vvC90yX3dk,UCKWg_ItYk_9sx4uAxndEGPQ,Porque no habla del maltrato qué le dió a la madre de su hija😢🤷,[0. 0. 0. ... 0. 0. 0.],habla maltrato madr hija,0.0
7430,7vvC90yX3dk,UCvbX--4ATq8iLFyu28fFFFw,Yo no lo creo mucho,[0. 0. 0. ... 0. 0. 0.],creo,0.0
7433,7vvC90yX3dk,UCBqhKE6UVct0jh-oNRrcB7Q,"Lo siento, pero no creerle a el pero si creer a su madre, tampoco es lo mejor, este igual que hizo la Rocio....eso de mostrar papeles de lejos, no es unico el.....pero su madre que hizo mejor que este...y Barbara esta viva.....porque el miente y su madre dice toda la verdad....porque efectivamente el si vivio parte de lo que su madre nos vende....porque tambien lo vende....y eso de que se pasaba la vida en internados....ya se vio y ve que no fue asi. En fin, es lamentable, me creo lo mismo a el que a su madre en su momento.",[0. 0. 0. ... 0. 0. 0.],siento creerl creer madr tampoco mejor igual hizo rocio mostrar papel lejo unico madr hizo mejor barbara viva mient madr dice toda verdad efectivament vivio part madr vend tambien vend pasaba vida internado lament creo mismo madr momento,0.0
7437,7vvC90yX3dk,UCBTofrndc8ETO6J5U2WUGIg,yo me creo al chico  ya hace años en la revistas ya se hablaba de lo que conta  el chico,[0. 0. 0. ... 0. 0. 0.],creo chico hace revista hablaba conta chico,0.0
7439,mifA2nvYlw8,UCAdUuKM4beQ_eAMwAO96Qpw,"Yo a veces pienso que el apodo  ""desesdo* que tenía el rey Fernando vii se lo dieron en Perú.",[0. 0. 0. ... 0. 0. 0.],vece pienso apodo desesdo fernando dieron,0.0
7440,mifA2nvYlw8,UCWNnmdj2VuTpm5__TCSns2w,bolivar ?  el jabon nomas,[0. 0. 0. ... 0. 0. 0.],bolivar jabon noma,0.0
7442,mifA2nvYlw8,UC56RiYH-b-NT8wD12libeBw,"Claro que querían independizar a Peru, porque hoy en día  de no ser así seguramente serían la primera potencia hispana al nivel de cualquier potencia europea o mayor. Saludos y viva la Hispanidad.",[0. 0. 0. ... 0. 0. 0.],claro quer independizar peru segurament primera potencia hispana nivel cualquier potencia europea mayor saludo viva hispanidad,0.0
7443,mifA2nvYlw8,UCgsSwVS00xo3I3u-GfiVvZQ,Y la cebolla no se daba muy bien en el peru para que creen el cebiche no saben ni ver la historia el mismo dice loa historiadores peruanoss no los dictadores estados unidences o chinos la mayoria que inventan esas cosas son peruanos el mismo lo dice jsjaja,[0. 0. 0. ... 0. 0. 0.],cebolla daba bien peru creen cebich saben historia mismo dice historiador peruanoss dictador unid chino mayoria inventan cosa peruano mismo dice jsjaja,0.0
7445,mifA2nvYlw8,UCgsSwVS00xo3I3u-GfiVvZQ,Ademas si ubira pasado eso quisas seriamos mejor o igual que brasil que es mucho mejor de peru la tierra es poder y si la gran colombia se ubiera forjado bien tendriamos todo petroleo oro diamante cafe comida todo osea todo almenos que un gringo se quirra meter a robar como siempre lo hacen,[0. 0. 0. ... 0. 0. 0.],adema ubira pasado quisa seriamo mejor igual brasil mejor peru tierra poder gran colombia ubiera forjado bien tendriamo petroleo diamant cafe comida osea almeno gringo quirra meter robar siempr hacen,0.0
7449,mifA2nvYlw8,UCgsSwVS00xo3I3u-GfiVvZQ,Los peruanos no son desendientes incas todos fueron esterminados por los invasores los incas fueron los primeros en retirarse no fueron suficiente los peruanos son meclas de los invasorea y eh indigenas y de los aciaticos,[0. 0. 0. ... 0. 0. 0.],peruano desendient inca esterminado invasor inca primero retirars suficient peruano mecla invasorea indigena aciatico,0.0
