,video_id,author,comment,vectores_tfidf,comment_stem,sentiment
11150,c1t9pqVWNrw,UCfC4fJ3Tph5m7Stn156HHGQ,Contexto no estoy informado,[0. 0. 0. ... 0. 0. 0.],contexto informado,0.0
11152,jltP8opDjLA,UC1AAiqSebzRTa5mEsRisM1g,"@remediosycaseros  ❤💛❤Análisis completo de las últimas noticias sobre Amnistía, Día de la Constitución, Medida de gracia y comisiones legislativas. 👨‍⚖📄🌹🤝 https://youtu.be/jltP8opDjLA
📻🎙 Política: Últimas noticias de España ❤💛❤https://youtube.com/playlist?list=PLLPCD97gMdhrNCeCGy8njUZQ1PDbhePS6&si=SeZQEWq_rFnX1wnc 

----------------------------

✔📅 Últimas noticias sobre: Amnistía, Día de la Constitución, Medida de gracia y comisiones legislativas. ❤💛❤👨‍⚖📄🌹🤝 https://youtu.be/92cJce-s4jE 

✔⭕❌ Abascal: SEÑALÓ en la manifestación de Madrid al PP de “ESTAFADOR Y COBARDE”. 😱 https://youtu.be/aeXWlecm44A 

👨‍⚖📄 Francisco Galindo Vélez es el VERIFICADOR de las reuniones entre PSOE y JUNTS 📄🌹🤝 https://youtu.be/-waPIAfKMO0 

✝🕊🗣📢 Sánchez IMPASIBLE ante los ABUCHEOS e INSULTOS al asistir al funeral de Concha Velasco. https://youtu.be/Cf62aAp6SP8 

📄🌹🤝 El PSOE llama a la calma ante la reunión con Junts: Sánchez pide confiar en el DIALOGO. ❤💛❤ https://youtu.be/uwmoMlHZyqw 

📻🎙 Carlos Alsina: DESTAPA a Francina Armengol “Presidenta del Congreso de los Diputados”. ❤💛❤📄🌹🤝 https://youtu.be/_fIIiGGfTwQ 

📄🌹🤝 Amnistía y pacto fiscal: Cita CLANDESTINA entre un Sánchez ABUCHEADO y el FUGADO de Cataluña Puigdemont. 🚔👮⛓👨‍⚖‍⚖ https://youtu.be/ngr9EyCduyc 

 🌹🗣📢 BESTIAL discurso VIRAL de Zapatero sobre el infinito: ""ESPAÑA AVANZA"". ❤💛❤ https://youtu.be/yoAZldNWKIw 

❤💛❤ ¡PEDRO, ¡HAS VENDIDO A ESPAÑA! 🗣 MASIVO ABUCHEO a Sánchez en Oviedo: “TRAIDOR”. 📄🌹🤝 https://youtu.be/RcAJFJcUL1I 

👵👴📆💰📈 ESTO es lo que SUBIRÁN en 2024 las pensiones de JUBILACIÓN, CONTRIBUTIVAS, NO CONTRIBUTIVAS y por VIUDEDAD. https://youtu.be/1vUfAswwQtE

📄🌹🤝 Margallo avergüenza a Sánchez y da una lección de qué es una democracia liberal. ❤💛❤🗣 https://youtu.be/arI2brA1c4Q 

🔴 ATAQUE MEZQUINO 👨‍⚖‍⚖ Isabel Díaz Ayuso DENUNCIA a Pedro Sánchez en el TRIBUNAL SUPREMO  🏞💧 https://youtu.be/PdeI0vCaDJ8 

📻🎙🤥 Carlos Alsina se BURLA de PINOCHO Sánchez y de sus “IMPERDONABLES MENTIRAS”. ❤💛❤📄🌹🤝 https://youtu.be/zhwDOxxIatA

🗳💡 El PP busca que la UE obligue a Sánchez a someter la amnistía a un referéndum nacional. 📄🌹🤝 https://youtu.be/EK9twqMcsbs

📄🌹🤝🗣 Eurodiputado rumano DECLARA que Sánchez es una AMENAZA para España ❤💛❤ y EXIGE SU DIMISIÓN ❌ https://youtu.be/sPCEProfnNE 

Sánchez: ""Será porque te amo"" 🗣📢💪💪💪 MANIFESTACIÓN EN FERRAZ 📄🌹🤝 NO a la LEY de AMNISTÍA del PSOE ❤💛❤ https://youtu.be/ffDnabRq2M4

📻🎙🐗🌹 Carlos Alsina MACHACA a Óscar Puente ministro de transportes y movilidad sostenible: “Es un jabalí”. 🚢🚌🚊✈ https://youtu.be/WxpElTCk8Z4 

🏴‍☠🗣 Óscar Puente REVELA el mejor SECRETO guardado de la LEY de Amnistía de Sánchez y el PSOE. 📄🌹🤝🚢🚌🚊✈ https://youtu.be/JW78Hrw_vWk

👨‍⚖📄 👨‍⚖📄 El magistrado del TC Juan Carlos Campo se ABSTIENE del recurso de amparo contra la AMNISTÍA. 📄🌹🤝  https://youtu.be/dCO-wS5lHt4 

🗣✔⭕❌💪💪💪 Hermann TERTSCH y Mazaly Aguilar de VOX ENDEREZAN Y ANIQUILAN a Puigdemont en el PARLAMENTO EUROPEO. 📄🌹🤝 https://youtu.be/ezHUn56HHwA 

🗣✔⭕❌💪💪💪  VOX: ABASCAL ACUDE al parlamento Europeo y HUNDE a Sánchez al RETRATARLO por TIRANO ante EUROPA"". 📄🌹🤝 https://youtu.be/9a_Vhr-4IG0 

📻🎙🐮 Carlos Alsina: ""El papelón de la Eurodiputada socialista Iratxe García y el fiscal EMPITONADO"". 📄🌹🤝 https://youtu.be/vBNf7n1EkZU

🎙🚗🏃‍♂💨⛓ Puigdemont: “Volverá a ESPAÑA sin pagar sus delitos”. Vicente Vallés lo HUNDE y ACORRALA. ❤💛❤ https://youtu.be/YeRpC0FBqDk

👨‍⚖💼📄🌹 #24NHUELGAGENERAL 🗣📢 ÚLTIMAS NOTICIAS DE LA AMNISTÍA DE PEDRO SÁNCHEZ ❤💛❤ https://youtu.be/qH7Lq4Gt6Qw

📻🎙 Alsina SE PITORREA y GUASEA de Irene Montero y Ione Belarra: “Ministras purgadas”. 📄🌹🤝 https://youtu.be/0XJ7XiuEEJk

🎙 Cayetana Álvarez de Toledo: ""Sánchez se ha encerrado en un búnker con todos los enemigos de España"". 📄🌹🤝 https://youtu.be/MP77CiWkiuc

🎙❌❌ Irene Montero e Ione Belarra FULMINADAS: Pablo Iglesias ESTALLA contra el Gobierno de Sánchez. 📄🌹🤝 https://youtu.be/8ALEHMFEU_Q

⛓👮 DETENCIÓN ILEGAL de Vito Quiles: 📄🌹🤝 Vito emprenderá acciones legales contra la Policía. https://youtu.be/qnvB-63t2ZY 

🎙 José Luis Corcuera, exmilitante del PSOE: ""CLAMA contra la amnistía de Pedro Sánchez"". 📄🌹🤝 https://youtu.be/roC5r1mwweg

📄🌹🤝 Europa pasa por ALTO la investidura de Sánchez: No le felicitan como PRESIDENTE. ❤💛❤ https://youtu.be/ZUbrfjNfXU8

🗣📢🚔👮⛓ GRITOS de TRAIDOR a Sánchez: ""Al POBRE le cuesta andar TRANQUILO por la calle”. ❤💛❤📄🌹🤝 https://youtu.be/Cp7iOaKi4hU 

🗣✔⭕❌💪💪💪 📅📢 El sindicato Solidaridad de VOX convoca para el 24 de noviembre HUELGA GENERAL: 📄🌹🤝 ¿es legal, cómo afecta a los trabajadores? https://youtu.be/O_6P6EE9EFE 

----------------------------",[0. 0. 0. ... 0. 0. 0.],remediosycasero lisi completo ltima noticia amnist constituci medida gracia comision legislativa http youtu jltp opdjla tica ltima noticia espa http youtub playlist list pllpcd gmdhrncecgi njuzq pdbhep sezqewq rfnx ltima noticia amnist constituci medida gracia comision legislativa http youtu cjce abasc manifestaci madrid estafador cobard http youtu aexwlecm francisco galindo verificador reunion psoe junt http youtu wapiafkmo nchez impas abucheo insulto asistir funer concha velasco http youtu psoe llama calma reuni junt nchez pide confiar dialogo http youtu uwmomlhzyqw carlo alsina destapa francina armengol presidenta congreso diputado http youtu fiiiggftwq amnist pacto fiscal cita clandestina nchez abucheado fugado catalu puigdemont http youtu eycduyc bestial discurso viral zapatero infinito espa avanza http youtu yoazldnwkiw pedro vendido espa masivo abucheo nchez oviedo traidor http youtu rcajfjcul subir pension jubilaci contributiva contributiva viudedad http youtu vufaswwqt margallo averg enza nchez lecci democracia liber http youtu ataqu mezquino isabel ayuso denuncia pedro nchez tribun supremo http youtu pdei vcadj carlo alsina burla pinocho nchez imperdon mentira http youtu zhwdoxxiata busca obligu nchez somet amnist refer ndum nacion http youtu twqmcsb eurodiputado rumano declara nchez amenaza espa exig dimisi http youtu spceprofnn nchez manifestaci ferraz amnist psoe http youtu ffdnabrq carlo alsina machaca scar puent ministro transport movilidad sosten jabal http youtu wxpeltck scar puent revela mejor secreto guardado amnist nchez psoe http youtu magistrado juan carlo campo abstien recurso amparo amnist http youtu hermann tertsch mazali aguilar enderezan aniquilan puigdemont parlamento europeo http youtu ezhun hhwa abasc acud parlamento europeo hund nchez retratarlo tirano europa http youtu carlo alsina papel eurodiputada socialista iratx garc fiscal empitonado http youtu vbnf ekzu puigdemont volver espa pagar delito vicent vall hund acorrala http youtu yerpc fbqdk nhuelgagener ltima noticia amnist pedro nchez http youtu alsina pitorrea guasea iren montero ion belarra ministra purgada http youtu xiueejk cayetana lvarez toledo nchez encerrado nker enemigo espa http youtu ciwkiuc iren montero ion belarra fulminada pablo iglesia estalla gobierno nchez http youtu alehmfeu detencio ileg vito quil vito emprend accion legal polic http youtu qnvb lui corcuera exmilitant psoe clama amnist pedro nchez http youtu mwweg europa pasa alto investidura nchez felicitan president http youtu zubrfjnfxu grito traidor nchez pobr cuesta andar tranquilo call http youtu ioaki sindicato solidaridad convoca noviembr huelga gener legal afecta trabajador http youtu,0.0
11153,B6t9w5mTJRE,UCAqsCM2iypU_i6K5ugrXJ_Q,Majare🤦🏽‍♂️,[0. 0. 0. ... 0. 0. 0.],majar,0.0
11155,B6t9w5mTJRE,UCmscVNaSPBSMyFc-RYu7o-w,"Gente así, que va en contra de nuestra constitución,no puede seguir por más tiempo en el poder",[0. 0. 0. ... 0. 0. 0.],gent constituci pued seguir tiempo poder,0.0
11157,NiluUdWQuvw,UCl7NQnTwOKP2Jr10RqzghHQ,"Por mucho que enrreveseis  las causas y juguéis al poker con la política nacional,la última palabra en democracia,es la del pueblo,pero no la de los políticos,que con nuestros votos ,se dedican a jugar durante cuatro años,blindados!.A ver quién es el que gana más.
Tengo 54 años, nací en Lisboa, estoy en España desde hace 52 años.
He viajado,trabajado y culturalmente visitado,casi toda Europa.
No creo que haya mejor país para vivir y criar a tu prole que España.
Sí no tuviésemos el régimen parlamentario de politc@s avaricios@s ,que sólo existen en España.
Todos los ciudadanos,nacionales o extranjer@s,que decidimos ser parte de ésta sociedad,seríamos sin duda,más felices.
VVIIVVAA Eessppaaññaa!!!!!!!!.
Y yo,si daría mi sangre por éste país unido!",[0. 0. 0. ... 0. 0. 0.],enrrevesei causa jugu poker tica nacion ltima palabra democracia pueblo tico voto dedican jugar cuatro blindado gana lisboa espa hace viajado trabajado culturalment visitado casi toda europa creo mejor vivir criar prole espa tuvi semo gimen parlamentario politc avaricio existen espa ciudadano nacional extranj decidimo part sociedad amo duda felic vviivvaa eessppaa sangr unido,0.0
11158,NiluUdWQuvw,UCl7NQnTwOKP2Jr10RqzghHQ,VVIIVVAA LLAA GGUUAARRDDIIAA CCIIVVIILL!!!!!,[0. 0. 0. ... 0. 0. 0.],vviivvaa llaa gguuaarrddiiaa cciivviil,0.0
11162,NiluUdWQuvw,UCwM0mNwQE_Z8j9x4KNjehkQ,España unida asi es !!!!!!,[0. 0. 0. ... 0. 0. 0.],espa unida,0.0
11164,NiluUdWQuvw,UC5K6Xae1jT3IOV_moTzIcBQ,Fuera Sanchez,[0. 0. 0. ... 0. 0. 0.],sanchez,0.0
11166,NiluUdWQuvw,UC9AjYjJtmtBy5oMXkvufXrQ,Ya era hora viva España,[0. 0. 0. ... 0. 0. 0.],hora viva espa,0.0
11168,NiluUdWQuvw,UCuvjX65Wg_bfVb7ybSofjqw,Puigdemont a prisión,[0. 0. 0. ... 0. 0. 0.],puigdemont prisi,0.0
11169,NiluUdWQuvw,UC46jFra-dPBL0AJPm2cr89Q,Saludos rafa,[0. 0. 0. ... 0. 0. 0.],saludo rafa,0.0
11172,NiluUdWQuvw,UCwsLnn2X17O-lFWnw2ThKUA,Ahora a proteger fronteras y expulsar todo ilegal.,[0. 0. 0. ... 0. 0. 0.],ahora proteg frontera expulsar ileg,0.0
11173,NiluUdWQuvw,UC6KbbDrLDF63P2mN4BVcC1Q,"Aplausos y felicidades, se respeta la ley. LEX FORI. Desde mi amada República.  de Bolivia,  España unida, nada de separatismo. 😂",[0. 0. 0. ... 0. 0. 0.],aplauso felicidad respeta fori amada blica bolivia espa unida separatismo,0.0
11174,NiluUdWQuvw,UC5_TxFxHhy8wsIREX9E_idA,Yoytube=mugroide.,[0. 0. 0. ... 0. 0. 0.],yoytub mugroid,0.0
11176,RM7Kfpwbw4A,UCeHdTQHUkreQE2X_oUZqJSg,"Nota importante: El derecho al voto de la mujer se habilitó por primera vez durante la dictadura de Primo de Rivera, pero estaba restringido a elecciones municipales y provinciales y había que cumplir ciertos requisitos (ser soltera o viuda y cabeza de familia). En cualquier caso, estas elecciones no llegaron a celebrarse. También se permitió que pudieran ocupar cargos públicos con el permiso de sus maridos.
Respecto a las elecciones de 1931, la cuestión es algo más complicada y viene muy bien explicada en la página 43 de este pdf: https://www.boe.es/biblioteca_juridica/publicacion.php?id=PUB-DH-2016-29 
Aclaro también que este es un vídeo de mitos izquierdistas y que en ningún caso se niega que por parte de la derecha también hubo actos violentos. 

- Pay Pal: brigada_antifraude@hotmail.com (opción preferente)
- Patreon: www.patreon.com/brigada_antifraude 
- Puedes unirte al canal en You Tube
- Twitter: https://twitter.com/BAntifraude",[0. 0. 0. ... 0. 0. 0.],nota important derecho voto mujer habilit primera dictadura primo rivera restringido eleccion municipal provincial cumplir cierto requisito soltera viuda cabeza familia cualquier caso eleccion llegaron celebrars tambi permiti pudieran ocupar cargo blico permiso marido respecto eleccion cuesti complicada vien bien explicada gina http biblioteca juridica publicacion aclaro tambi mito izquierdista ning caso niega part derecha tambi acto violento brigada antifraud hotmail opci preferent patreon patreon brigada antifraud pued unirt canal tube twitter http twitter bantifraud,0.0
11177,RM7Kfpwbw4A,UCQAAkKT8IUp79SfkN82EZGA,Impresionante,[0. 0. 0. ... 0. 0. 0.],impresionant,0.0
11178,RM7Kfpwbw4A,UCIQ6ZR2PmECXyOMWvPbOl_w,"La Segunda República Española🇪🇦📕:
""Historia de México 🇲🇽 Y Rusia 🇷🇺""",[0. 0. 0. ... 0. 0. 0.],segunda blica espa historia xico rusia,0.0
11182,RM7Kfpwbw4A,UCGfmNlxPSVEi9ReDVrQxGdQ,13:28 Solo quisiera  saber por que todas las banderas llevan el símbolo del rey ciro el grande de la antigua babilonia donde el ángel Miguel llamó a ese imperio el primcipe de Persia y a su vez lo lleva en la frente el príncipe de este mundo baphomet es ell el dueño de los imperios del mundo ? Or eso jesus lo llama el primcipe de este mundo? Es normal que casi todos los imperios lleven el pentagrama satanico?,[0. 0. 0. ... 0. 0. 0.],solo quisiera saber toda bandera llevan mbolo ciro grand antigua babilonia ngel miguel llam imperio primcip persia lleva frent ncipe mundo baphomet imperio mundo jesu llama primcip mundo normal casi imperio lleven pentagrama satanico,0.0
11185,RM7Kfpwbw4A,UC0Y2AvkHaF0kdfgh4LtY5LA,"El  voto  de  las  ciudades  sumaba  más  votos  que  el pueblos. Tocaban  elecciones  generales,  que   no  convocó  el  gobierno   por   miedo  a   la  derrota.",[0. 0. 0. ... 0. 0. 0.],voto ciudad sumaba voto pueblo tocaban eleccion general convoc gobierno miedo derrota,0.0
11188,RM7Kfpwbw4A,UCkfKgfuoVhJg8lzBEdMPBew,"Soy comunista y republicano, pero utilizo la rojigualda, entiendo la importancia de la segunda República pero si veo que está idealizada",[0. 0. 0. ... 0. 0. 0.],comunista republicano utilizo rojigualda entiendo importancia segunda blica idealizada,0.0
11190,RM7Kfpwbw4A,UCVpwL6b_HHRWGlC4vMkJmPw,Eran militares tomto,[0. 0. 0. ... 0. 0. 0.],militar tomto,0.0
11191,RM7Kfpwbw4A,UCVpwL6b_HHRWGlC4vMkJmPw,Cuando la detecha empezo la izquierda ya abis asesinado,[0. 0. 0. ... 0. 0. 0.],detecha empezo izquierda abi asesinado,0.0
11195,RM7Kfpwbw4A,UC84kBgnFOFLW_vv_HvUGaZw,"Mi abuelo, que vivio durante la republica, decía que: ""La republica era una casa de p*tas""",[0. 0. 0. ... 0. 0. 0.],abuelo vivio republica republica casa,0.0
11196,JxW_yEvxizE,UC1AAiqSebzRTa5mEsRisM1g,"@remediosycaseros  📄🌹🤝 Ley de AMNISTÍA, Reunión SECRETA entre PSOE y Junts en Ginebra con un VERIFICADOR. ❤💛❤ https://youtu.be/JxW_yEvxizE
📻🎙 Política: Últimas noticias de España ❤💛❤https://youtube.com/playlist?list=PLLPCD97gMdhrNCeCGy8njUZQ1PDbhePS6&si=SeZQEWq_rFnX1wnc 

----------------------------

📻🎙 Carlos Alsina: DESTAPA a Francina Armengol “Presidenta del Congreso de los Diputados”. ❤💛❤📄🌹🤝 https://youtu.be/_fIIiGGfTwQ 

📄🌹🤝 Amnistía y pacto fiscal: Cita CLANDESTINA entre un Sánchez ABUCHEADO y el FUGADO de Cataluña Puigdemont. 🚔👮⛓👨‍⚖‍⚖ https://youtu.be/ngr9EyCduyc 

 🌹🗣📢 BESTIAL discurso VIRAL de Zapatero sobre el infinito: ""ESPAÑA AVANZA"". ❤💛❤ https://youtu.be/yoAZldNWKIw 

❤💛❤ ¡PEDRO, ¡HAS VENDIDO A ESPAÑA! 🗣 MASIVO ABUCHEO a Sánchez en Oviedo: “TRAIDOR”. 📄🌹🤝 https://youtu.be/RcAJFJcUL1I 

👵👴📆💰📈 ESTO es lo que SUBIRÁN en 2024 las pensiones de JUBILACIÓN, CONTRIBUTIVAS, NO CONTRIBUTIVAS y por VIUDEDAD. https://youtu.be/1vUfAswwQtE

📄🌹🤝 Margallo avergüenza a Sánchez y da una lección de qué es una democracia liberal. ❤💛❤🗣 https://youtu.be/arI2brA1c4Q 

🔴 ATAQUE MEZQUINO 👨‍⚖‍⚖ Isabel Díaz Ayuso DENUNCIA a Pedro Sánchez en el TRIBUNAL SUPREMO  🏞💧 https://youtu.be/PdeI0vCaDJ8 

📻🎙🤥 Carlos Alsina se BURLA de PINOCHO Sánchez y de sus “IMPERDONABLES MENTIRAS”. ❤💛❤📄🌹🤝 https://youtu.be/zhwDOxxIatA

🗳💡 El PP busca que la UE obligue a Sánchez a someter la amnistía a un referéndum nacional. 📄🌹🤝 https://youtu.be/EK9twqMcsbs

📄🌹🤝🗣 Eurodiputado rumano DECLARA que Sánchez es una AMENAZA para España ❤💛❤ y EXIGE SU DIMISIÓN ❌ https://youtu.be/sPCEProfnNE 

Sánchez: ""Será porque te amo"" 🗣📢💪💪💪 MANIFESTACIÓN EN FERRAZ 📄🌹🤝 NO a la LEY de AMNISTÍA del PSOE ❤💛❤ https://youtu.be/ffDnabRq2M4

📻🎙🐗🌹 Carlos Alsina MACHACA a Óscar Puente ministro de transportes y movilidad sostenible: “Es un jabalí”. 🚢🚌🚊✈ https://youtu.be/WxpElTCk8Z4 

🏴‍☠🗣 Óscar Puente REVELA el mejor SECRETO guardado de la LEY de Amnistía de Sánchez y el PSOE. 📄🌹🤝🚢🚌🚊✈ https://youtu.be/JW78Hrw_vWk

👨‍⚖📄 👨‍⚖📄 El magistrado del TC Juan Carlos Campo se ABSTIENE del recurso de amparo contra la AMNISTÍA. 📄🌹🤝  https://youtu.be/dCO-wS5lHt4 

🗣✔⭕❌💪💪💪 Hermann TERTSCH y Mazaly Aguilar de VOX ENDEREZAN Y ANIQUILAN a Puigdemont en el PARLAMENTO EUROPEO. 📄🌹🤝 https://youtu.be/ezHUn56HHwA 

🗣✔⭕❌💪💪💪  VOX: ABASCAL ACUDE al parlamento Europeo y HUNDE a Sánchez al RETRATARLO por TIRANO ante EUROPA"". 📄🌹🤝 https://youtu.be/9a_Vhr-4IG0 

📻🎙🐮 Carlos Alsina: ""El papelón de la Eurodiputada socialista Iratxe García y el fiscal EMPITONADO"". 📄🌹🤝 https://youtu.be/vBNf7n1EkZU

🎙🚗🏃‍♂💨⛓ Puigdemont: “Volverá a ESPAÑA sin pagar sus delitos”. Vicente Vallés lo HUNDE y ACORRALA. ❤💛❤ https://youtu.be/YeRpC0FBqDk

👨‍⚖💼📄🌹 #24NHUELGAGENERAL 🗣📢 ÚLTIMAS NOTICIAS DE LA AMNISTÍA DE PEDRO SÁNCHEZ ❤💛❤ https://youtu.be/qH7Lq4Gt6Qw

📻🎙 Alsina SE PITORREA y GUASEA de Irene Montero y Ione Belarra: “Ministras purgadas”. 📄🌹🤝 https://youtu.be/0XJ7XiuEEJk

🎙 Cayetana Álvarez de Toledo: ""Sánchez se ha encerrado en un búnker con todos los enemigos de España"". 📄🌹🤝 https://youtu.be/MP77CiWkiuc

🎙❌❌ Irene Montero e Ione Belarra FULMINADAS: Pablo Iglesias ESTALLA contra el Gobierno de Sánchez. 📄🌹🤝 https://youtu.be/8ALEHMFEU_Q

⛓👮 DETENCIÓN ILEGAL de Vito Quiles: 📄🌹🤝 Vito emprenderá acciones legales contra la Policía. https://youtu.be/qnvB-63t2ZY 

🎙 José Luis Corcuera, exmilitante del PSOE: ""CLAMA contra la amnistía de Pedro Sánchez"". 📄🌹🤝 https://youtu.be/roC5r1mwweg

📄🌹🤝 Europa pasa por ALTO la investidura de Sánchez: No le felicitan como PRESIDENTE. ❤💛❤ https://youtu.be/ZUbrfjNfXU8

🗣📢🚔👮⛓ GRITOS de TRAIDOR a Sánchez: ""Al POBRE le cuesta andar TRANQUILO por la calle”. ❤💛❤📄🌹🤝 https://youtu.be/Cp7iOaKi4hU 

🗣✔⭕❌💪💪💪 📅📢 El sindicato Solidaridad de VOX convoca para el 24 de noviembre HUELGA GENERAL: 📄🌹🤝 ¿es legal, cómo afecta a los trabajadores? https://youtu.be/O_6P6EE9EFE 

----------------------------",[0. 0. 0. ... 0. 0. 0.],remediosycasero amnist reuni secreta psoe junt ginebra verificador http youtu yevxiz tica ltima noticia espa http youtub playlist list pllpcd gmdhrncecgi njuzq pdbhep sezqewq rfnx carlo alsina destapa francina armengol presidenta congreso diputado http youtu fiiiggftwq amnist pacto fiscal cita clandestina nchez abucheado fugado catalu puigdemont http youtu eycduyc bestial discurso viral zapatero infinito espa avanza http youtu yoazldnwkiw pedro vendido espa masivo abucheo nchez oviedo traidor http youtu rcajfjcul subir pension jubilaci contributiva contributiva viudedad http youtu vufaswwqt margallo averg enza nchez lecci democracia liber http youtu ataqu mezquino isabel ayuso denuncia pedro nchez tribun supremo http youtu pdei vcadj carlo alsina burla pinocho nchez imperdon mentira http youtu zhwdoxxiata busca obligu nchez somet amnist refer ndum nacion http youtu twqmcsb eurodiputado rumano declara nchez amenaza espa exig dimisi http youtu spceprofnn nchez manifestaci ferraz amnist psoe http youtu ffdnabrq carlo alsina machaca scar puent ministro transport movilidad sosten jabal http youtu wxpeltck scar puent revela mejor secreto guardado amnist nchez psoe http youtu magistrado juan carlo campo abstien recurso amparo amnist http youtu hermann tertsch mazali aguilar enderezan aniquilan puigdemont parlamento europeo http youtu ezhun hhwa abasc acud parlamento europeo hund nchez retratarlo tirano europa http youtu carlo alsina papel eurodiputada socialista iratx garc fiscal empitonado http youtu vbnf ekzu puigdemont volver espa pagar delito vicent vall hund acorrala http youtu yerpc fbqdk nhuelgagener ltima noticia amnist pedro nchez http youtu alsina pitorrea guasea iren montero ion belarra ministra purgada http youtu xiueejk cayetana lvarez toledo nchez encerrado nker enemigo espa http youtu ciwkiuc iren montero ion belarra fulminada pablo iglesia estalla gobierno nchez http youtu alehmfeu detencio ileg vito quil vito emprend accion legal polic http youtu qnvb lui corcuera exmilitant psoe clama amnist pedro nchez http youtu mwweg europa pasa alto investidura nchez felicitan president http youtu zubrfjnfxu grito traidor nchez pobr cuesta andar tranquilo call http youtu ioaki sindicato solidaridad convoca noviembr huelga gener legal afecta trabajador http youtu,0.0
