,Unnamed: 0,video_id,author,comment,vectores_tfidf,comment_stem,sentiment,hateful,targeted,aggresive
3445,6674,kSfzV7y6AIc,UCSQF3slGEKmmmYCNy6LZ5zA,"Para cuando una ley electoral que no permita que las minorías  tengan secuestradas a las mayorías, separación de poderes, evitar la partitocracia y la disciplina de voto, en una palabra una democracia que evite partidos secesionista, en Europa esto no está permitido.",[0. 0. 0. ... 0. 0. 0.],elector permita minor secuestrada mayor separaci poder evitar partitocracia disciplina voto palabra democracia evit partido secesionista europa permitido,0.0,0.05922386050224304,0.01047502551227808,0.030390417203307152
3446,6677,kSfzV7y6AIc,UCBiYi1_zCxkw51qZtma5OSQ,Ni Reyes ni señores. República.,[0. 0. 0. ... 0. 0. 0.],rey ore blica,0.0,0.0306595079600811,0.03414507582783699,0.03135671094059944
3447,6679,kSfzV7y6AIc,UCQf4wtaM4rghqPa6vlI8KCA,Lo dicho. Hablar sabe hablar muy bien.,[0. 0. 0. ... 0. 0. 0.],dicho hablar sabe hablar bien,0.0,0.026696376502513885,0.021738221868872643,0.014741919934749603
3448,6682,kSfzV7y6AIc,UCxoLOt74nzzZubvrlPZ8nkQ,Bla bla bla….hago mi discurso…y los políticos siguen haciendo su pésimo trabajo…punto…nada cambia,[0. 0. 0. ... 0. 0. 0.],hago discurso tico siguen haciendo simo trabajo punto cambia,0.0,0.0259261317551136,0.006148861721158028,0.012591326609253883
3449,6686,kSfzV7y6AIc,UC15WaSkyEg2gTJg4bvgLc3A,Que os quedé claro que en España manda mí hija !!!! ....,[0. 0. 0. ... 0. 0. 0.],qu claro espa manda hija,0.0,0.05964859947562218,0.04585960879921913,0.03333943709731102
3450,6687,kSfzV7y6AIc,UC0O8LE_a7RV0EUe41vHCKZQ,"Para eje el del 38, eso sí era un fürer, no como las nenazas de hoy.",[0. 0. 0. ... 0. 0. 0.],nenaza,0.0,0.10165856033563614,0.07130032032728195,0.04991995170712471
3451,6688,kSfzV7y6AIc,UCDAFXBzmyUtFjOHdnGgZ8-A,"El rey no sirve para nada, solo es un títere de Sanchinflas.",[0. 0. 0. ... 0. 0. 0.],sirv solo tere sanchinfla,0.0,0.020301777869462967,0.017607424408197403,0.020546339452266693
3452,6689,kSfzV7y6AIc,UCUvv3Ea_VYQi-lWy_k1gjSA,He aquí un perfecto ejemplo de cómo hablar durante 10 minutos y decir nada.,[0. 0. 0. ... 0. 0. 0.],perfecto ejemplo hablar minuto decir,0.0,0.021341925486922264,0.009877924807369709,0.01604321040213108
3453,6701,YdK-voDf-so,UCSO50M4j9neopikym8OHGrQ,Otra lección magistral 👍,[0. 0. 0. ... 0. 0. 0.],lecci magistr,0.0,0.036869678646326065,0.0219208262860775,0.023891065269708633
3454,6704,YdK-voDf-so,UC2snUT1D1pZ8djIACbFV2QA,Sigue asi,[0. 0. 0. ... 0. 0. 0.],sigu,0.0,0.044810060411691666,0.026002490893006325,0.024126306176185608
3455,6706,KAp_nHIAr9o,UCbytZrX9skesPZt2zO8omSQ,"Gloria de JC's hace un comentario bastante interesante sobre una encuesta de El Español. Si tanto gusta asegurar que la monarquía es apoyada por un 86% de la población, supongo que estará de acuerdo en celebrar un referéndum oficial y vinculante, en vez de basarnos en simples encuestas.",[0. 0. 0. ... 0. 0. 0.],gloria hace comentario bastant interesant encuesta espa gusta asegurar monarqu apoyada poblaci supongo acuerdo celebrar refer ndum ofici vinculant basarno simpl encuesta,0.0,0.020185470581054688,0.0143855269998312,0.020949477329850197
3456,6712,FIichbNaP9Q,UCWhB6eDvTH2PIt2x2LB547w,"Los sucesos o los hechos en la vida de soltera no tienen nada que ver con su gran transformación y respeto a sus obligaciones como,0",[0. 0. 0. ... 0. 0. 0.],suceso hecho vida soltera gran transformaci respeto obligacion,0.0,0.026154441758990288,0.011088498868048191,0.012558501213788986
3457,6713,FIichbNaP9Q,UCRJstsyJDoMJ3tuLj-q-1ZA,Letizia como todas que se casan con los principes por interes,[0. 0. 0. ... 0. 0. 0.],letizia toda casan princip inter,0.0,0.04443707317113876,0.03291706740856171,0.030158866196870804
3458,6715,FIichbNaP9Q,UCAlBKh7I8lVNRPXXrHUbaTw,Estaba claro que este hombre acabaría como las gallinas 🐔🐔,[0. 0. 0. ... 0. 0. 0.],claro hombr acabar gallina,0.0,0.39515596628189087,0.14687635004520416,0.18838104605674744
3459,6719,FIichbNaP9Q,UCySz2BY8g-XyWihZqw0Ncuw,"Si si, pero la ex republicana se rie de todos......de momento esta ganando.......",[0. 0. 0. ... 0. 0. 0.],republicana momento ganando,0.0,0.1345738172531128,0.03588981181383133,0.05193038657307625
3460,6721,FIichbNaP9Q,UCoEhtBtMUOFUpbz_eeKmKJg,Y a cuenta de que viene con esto!!!!,[0. 0. 0. ... 0. 0. 0.],cuenta vien,0.0,0.09802599996328354,0.04602717235684395,0.06532162427902222
3461,6722,FIichbNaP9Q,UC-NJNKG8KuvSqs0izlw0dtA,No se esto ahora de que va!!,[0. 0. 0. ... 0. 0. 0.],ahora,0.0,0.05623969808220863,0.02790411189198494,0.032780393958091736
3462,6724,FIichbNaP9Q,UCfczXF1hEDePBtnOmH7ox9w,"Si no hay nada nuevo …
ENTIERRA EL HACHA DE GUERRA ‘",[0. 0. 0. ... 0. 0. 0.],nuevo entierra hacha guerra,0.0,0.07514219731092453,0.010716008022427559,0.027448464184999466
3463,6727,_K8yklYw_i4,UCGLlgefVWK2NG3PuGMQxdvA,"Tienes obligación más que nosotros, de saber que cada  discurso del Rey es revisado por Sánchez. 
Lê los artigos 54° al 65° de la Constituicion Espñola. 
Quieres que el Rey salte la Constituicion? 
Para iso teñemos Sánchez tanto en la política interna como internacional. 
Sánchez ya censuro el discurso del Rey de navidad.",[0. 0. 0. ... 0. 0. 0.],obligaci saber cada discurso revisado nchez artigo constituicion quier salt constituicion emo nchez tica interna internacion nchez censuro discurso navidad,0.0,0.020232046023011208,0.011475523933768272,0.01573890447616577
3464,6729,_K8yklYw_i4,UC175929aV_tKiS2hu4NGRcg,Fel rey de Charla con sanches esto que es una mercería de calle joderme si anda que rey no ace falta.,[0. 0. 0. ... 0. 0. 0.],charla sanch mercer call joderm anda falta,0.0,0.013626615516841412,0.011827362701296806,0.0130535289645195
3465,6732,_K8yklYw_i4,UCNS_TkKWQd1f9e86LK_ANpg,VIVA EL REY REPUBLICANO!!!,[0. 0. 0. ... 0. 0. 0.],viva republicano,0.0,0.05162014439702034,0.010178589262068272,0.028751011937856674
3466,6734,_K8yklYw_i4,UCfXmT7dXg7ZStB3ZG9bWdrw,"Yo respeto y quiero a la familia,REAL ESPAÑOLA.",[0. 0. 0. ... 0. 0. 0.],respeto quiero familia real espa,0.0,0.026780135929584503,0.01360695343464613,0.019670693203806877
3467,6735,_K8yklYw_i4,UCxPTiAuAIS8OI4Lcv4_nbZg,Un rey acabado.,[0. 0. 0. ... 0. 0. 0.],acabado,0.0,0.07355231046676636,0.053127940744161606,0.06054834648966789
3468,6736,_K8yklYw_i4,UCOn1pJBwsTsxp7z1FK9hYUQ,"Y lo que ha dicho el Rey de los jóvenes que se identifican con Leonor, es vivir en las nubes. Nuestros jóvenes que tienen un futuro laboral oscuro, cuyas familias, muchas, no llegan a fin de mes,     es imposible que se identifiquen con Leonor a la que han regalado sus padres unos pendientes de 2000 € en su18 cumpleaños,  una joven que tiene acceso a todo lo que quiere y  a la que todo se le ha facilitado .",[0. 0. 0. ... 0. 0. 0.],dicho vene identifican leonor vivir nube vene futuro labor oscuro cuya familia mucha llegan impos identifiquen leonor regalado padr pendient cumplea joven acceso quier facilitado,0.0,0.04751896858215332,0.009595095179975033,0.018114056438207626
3469,6737,_K8yklYw_i4,UCOn1pJBwsTsxp7z1FK9hYUQ,"Felipe VI sigue la agenda 2030. Nada, esta agenda es un vende humos pues no se va a cumplir.",[0. 0. 0. ... 0. 0. 0.],felip sigu agenda agenda vend humo pue cumplir,0.0,0.02831132709980011,0.014781788922846317,0.02058522403240204
3470,6738,_K8yklYw_i4,UCwPSVEuu3qRxiErXFVRUDhg,"Josué, amigo, la Monarquía no se instauró en 1978 (fue Constitución actual), sino tras la muerte de Franco en 1975. Y Sánchez no es un producto de 1978, sino, al revés, un agente contra la Constitución, 1978. Y olvidáis que un discurso del actual Monarca, Felipe VI, por su discurso el 3 de octubre de 1917.",[0. 0. 0. ... 0. 0. 0.],josu amigo monarqu instaur constituci actual sino tra muert franco nchez producto sino agent constituci olvid discurso actual monarca felip discurso octubr,0.0,0.015240333043038845,0.013452154584228992,0.021777017042040825
3471,6739,_K8yklYw_i4,UCr5k-SWb_Ns3d2zmja3wyIQ,Felipe VI ¿Para esto? 🤬,[0. 0. 0. ... 0. 0. 0.],felip,0.0,0.017824171110987663,0.015612385235726833,0.013139232993125916
3472,6740,_K8yklYw_i4,UC8Vpu4t0lGb16BmI5G-iJqw,"El expresidente del Tribunal Constitucional, Francisco Pérez de los Cobos, afirma en el Congreso de los Diputados que la amnistía carece de encaje constitucional",[0. 0. 0. ... 0. 0. 0.],expresident tribun constitucion francisco cobo afirma congreso diputado amnist carec encaj constitucion,0.0,0.009211933240294456,0.013379604555666447,0.008902261964976788
3473,6741,_K8yklYw_i4,UCCZRP-4c8Pnf5sj6OOOTRGw,"0:17: 👑 El video critica la actitud del rey Felipe VI y el régimen del 78.
4:49: 🔍 El discurso de Ferras está generando ilusión y rompiendo esquemas al cuestionar el sistema y llamar la atención sobre la violencia estatal.
9:26: 🤔 Macarena ha leído mal el tema de Ferras y su inquina contra Box, lo que ha afectado su percepción de los manifestantes.
14:14: 🇪🇸 El rey de España parece preocuparse solo por su propio futuro, mientras que la derecha se enfoca en la convivencia y estabilidad política.
19:06: 🇪🇸 Personas trabajando para salvar a España de los errores y la dictadura de Pedro Sánchez.
24:24: 🇪🇸 El video discute la situación política en España y la Constitución del 78.
29:01: 🛐 El video trata sobre la influencia de la religión católica en la identidad nacional y la lucha por la libertad de expresión religiosa en un estado laico.
34:29: 🎙️ Entrevista con Javier Igartua, víctima del terrorismo, en un programa de testimonios.
38:54: 😢 El video habla sobre un atentado de ETA en 1979 donde asesinaron a un guardia civil y a su pareja embarazada.
43:23: 😔 El hablante expresa su frustración por haber sido víctima del terrorismo y no sentirse defendido por los políticos.
48:08: 🗣️ Discusión sobre el indulto a un político y gustos musicales.
Resumen por Tammy AI",[0. 0. 0. ... 0. 0. 0.],video critica actitud felip gimen discurso ferra generando ilusi rompiendo esquema cuestionar sistema llamar atenc violencia estat macarena tema ferra inquina afectado percepci manifestant espa parec preocupars solo propio futuro mientra derecha enfoca convivencia estabilidad tica persona trabajando salvar espa error dictadura pedro nchez video discut situaci tica espa constituci video trata influencia religi lica identidad nacion lucha libertad expresi religiosa laico entrevista javier igartua ctima terrorismo programa testimonio video habla atentado asesinaron guardia civil pareja embarazada hablant expresa frustraci haber sido ctima terrorismo sentirs defendido tico discusi indulto tico gusto musical resumen tammi,0.0,0.03696088492870331,0.009732344187796116,0.0310243871062994
3474,6742,_K8yklYw_i4,UCWIistO043-zSMnEw253PJg,El Rey tiene mas clase que todos ellos,[0. 0. 0. ... 0. 0. 0.],clase,0.0,0.05738333985209465,0.043188534677028656,0.05187202990055084
3475,6743,_K8yklYw_i4,UCpr24QsICq_2BVd8UDrUjMA,Yo no creo no creo que el PP vaya a hacer eso con puigdemont porque puigdemont hay que mandarlo a paseo y que no vuelva a España me parecería muy mal que el señor feijóo hiciera hablar con pude nou me parecería muy mal porque los votantes tenemos derecho a defender lo que hemos votado,[0. 0. 0. ... 0. 0. 0.],creo creo vaya hacer puigdemont puigdemont mandarlo paseo vuelva espa parec feij hiciera hablar pude parec votant derecho defend votado,0.0,0.009590410627424717,0.009125499054789543,0.009963564574718475
3476,6745,_K8yklYw_i4,UCpr24QsICq_2BVd8UDrUjMA,Por suerte las personas que somos creyentes y no podemos ir a la iglesia oímos por la televisión la misa con devoción y por suerte también la podemos oír en el móvil porque somos creyentes llamamos a Dios y los que no sea un creyente para qué van a visitar al papá a poner caras buena si no no son creyentes para que van a visitar si cerrara las iglesias saldríamos todos a la calle todos que amamos a Dios y somos creyentes saldríamos todos a la calle aunque fueran silla de ruedas aunque fuera de rodilla y aunque fuera como fuera iríamos,[0. 0. 0. ... 0. 0. 0.],suert persona creyent podemo iglesia televisi misa devoci suert tambi podemo creyent llamamo dio creyent visitar poner cara buena creyent visitar cerrara iglesia saldr amo call amamo dio creyent saldr amo call aunqu silla rueda aunqu rodilla aunqu amo,0.0,0.05123196169734001,0.01396775059401989,0.029168782755732536
3477,6746,_K8yklYw_i4,UCDeDjibbsri2wMVZsbOh2jg,Quien controla a estos periodistas carroñeros??,[0. 0. 0. ... 0. 0. 0.],controla periodista carro ero,0.0,0.08836372196674347,0.025989269837737083,0.03346696123480797
3478,6749,XiEG1X90Ysc,UCm0ZIfgsrfoGtfxEjgQADzw,De qué os extrañáis si el rey va con el pin de la agenda 2030,[0. 0. 0. ... 0. 0. 0.],extra agenda,0.0,0.05535494536161423,0.03545042872428894,0.0364082045853138
3479,6750,XiEG1X90Ysc,UCtQF38u9lgopVbs6YBNlSzA,"""doña Leticia"" es una izquierdosa resentida q disfruta de la buena vida monàrquica...!!",[0. 0. 0. ... 0. 0. 0.],leticia izquierdosa resentida disfruta buena vida rquica,0.0,0.9855344295501709,0.9845065474510193,0.9745755195617676
3480,6751,XiEG1X90Ysc,UCDWW5DQIP-AEvQTBJQDPAag,El pez por la boxa muere,[0. 0. 0. ... 0. 0. 0.],boxa muer,0.0,0.10387235134840012,0.049483828246593475,0.063767209649086
3481,6756,XiEG1X90Ysc,UClu7ns3HNz_CG-SPdgYpMIg,"Ay, Leti......que te has tomado? Estás un poco más p'allá que p'acá......🤦🏼‍♀️🤦🏼‍♀️🤦🏼‍♀️🤦🏼‍♀️🤦🏼‍♀️",[0. 0. 0. ... 0. 0. 0.],leti tomado,0.0,0.11241524666547775,0.12006086111068726,0.08074060082435608
3482,6757,XiEG1X90Ysc,UC3NYyFdfhRhYqDIfxe85EUQ,De verdad quieren ustedes salvar a España  ayuden a divulgar el proyecto S.O.N.E,[0. 0. 0. ... 0. 0. 0.],verdad quieren usted salvar espa ayuden divulgar proyecto,0.0,0.033539414405822754,0.006123631726950407,0.013132737018167973
3483,6759,XiEG1X90Ysc,UC75tJPTMMZyNVsroOL2rOdg,Y vendrá a dar el discurso de Navidad después. No lo tendría que ver nadie.,[0. 0. 0. ... 0. 0. 0.],vendr discurso navidad despu tendr nadi,0.0,0.06973548233509064,0.015628067776560783,0.028877252712845802
3484,6762,XiEG1X90Ysc,UCsJYV9dS9m5MG8HV2htV1TQ,Que lissssta es la leti  asivtu hija no reinará quizas es lo qué queréis,[0. 0. 0. ... 0. 0. 0.],lissssta leti asivtu hija reinar quiza quer,0.0,0.14914323389530182,0.06246284395456314,0.060015201568603516
3485,6763,XiEG1X90Ysc,UCCBzmqDD0BUGInNqCuuP1WQ,La Reina toma partido por el Estrella Roja de Cadaques y Partisan de  Belorado.,[0. 0. 0. ... 0. 0. 0.],reina toma partido estrella roja cadaqu partisan belorado,0.0,0.019546635448932648,0.012989574111998081,0.015909863635897636
3486,6765,XiEG1X90Ysc,UCYCnRULdBYyMIbSjv6D-sIA,Leticia está en el ajo,[0. 0. 0. ... 0. 0. 0.],leticia,0.0,0.07342907786369324,0.06753057986497879,0.030813565477728844
3487,6766,XiEG1X90Ysc,UCSkH7lL7635L2Unj28ZYZOQ,EL REY ES UN PLANCHA BRAGAS😂😂😂,[0. 0. 0. ... 0. 0. 0.],plancha braga,0.0,0.09983441978693008,0.041779063642024994,0.04711107537150383
3488,6772,744bV-lc3LI,UCzP3TzuhG4F5nH1I92bmSOQ,Esto es una mierda,[0. 0. 0. ... 0. 0. 0.],mierda,0.0,0.09150957316160202,0.03263208270072937,0.059296611696481705
3489,6773,744bV-lc3LI,UCWZHdwebGhb6fjKKaKo67bQ,Graciass,[0. 0. 0. ... 0. 0. 0.],graciass,0.0,0.06272783130407333,0.03980959206819534,0.050101231783628464
3490,6776,744bV-lc3LI,UCyWRTb0aGgimRY3znGW-sKA,Resumen?,[0. 0. 0. ... 0. 0. 0.],resumen,0.0,0.04210764169692993,0.03597961738705635,0.03286004438996315
3491,6777,744bV-lc3LI,UCQRLdsDaHUQ55sDNUE-wp8Q,Me has resuelto muchas dudas muchísimas gracias,[0. 0. 0. ... 0. 0. 0.],resuelto mucha duda much sima gracia,0.0,0.010120202787220478,0.008148059248924255,0.009040488861501217
3492,6778,744bV-lc3LI,UCvZrUbwgPlkwaJ00vdwg9YQ,Te quiero,[0. 0. 0. ... 0. 0. 0.],quiero,0.0,0.026278620585799217,0.01833491213619709,0.023294810205698013
3493,6780,744bV-lc3LI,UC1diQTRRKTcAHIIRxuOsLIQ,aaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaa,[0. 0. 0. ... 0. 0. 0.],aaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaa,0.0,0.03715374320745468,0.016421275213360786,0.03863696753978729
3494,6781,744bV-lc3LI,UCTAZwSGMAYkiZ5hWxVG7U_A,Hola! Una pregunta :) en el minuto 5:40 ¿Ese gráfico habla sobre el absolutismo político?,[0. 0. 0. ... 0. 0. 0.],hola pregunta minuto fico habla absolutismo tico,0.0,0.019497649744153023,0.006935439072549343,0.00848472211509943
3495,6782,744bV-lc3LI,UC6GuyO7OzxGoVmNjk5Vw1yg,una pregunta k tipo de fuente es ? esque no le entiendo muy bien pero trato x mis estudios espero me respondan:( 😢,[0. 0. 0. ... 0. 0. 0.],pregunta tipo fuent esqu entiendo bien trato estudio espero respondan,0.0,0.016136890277266502,0.0067620957270264626,0.01132384967058897
3496,6788,DHTUAEfEjU0,UCisDagisLbHQAvdIIWCptjw,Yo no voy a ver ningún discurso,[0. 0. 0. ... 0. 0. 0.],ning discurso,0.0,0.0607130192220211,0.04141697660088539,0.04760827496647835
3497,6789,DHTUAEfEjU0,UC5ItBzvklEE--kq2zeCxOCw,Al rey hay que protejerlo. de  la. reina emérita.    Ella. lo arrastra. por aguas. peligrosas .,[0. 0. 0. ... 0. 0. 0.],protejerlo reina rita arrastra agua peligrosa,0.0,0.10494893789291382,0.025966359302401543,0.046002428978681564
3498,6792,DHTUAEfEjU0,UCXPy8WnZIjrLCtvcHRmKInQ,"Pero en el caso de un golpe de estado , la constitución respaldaría al rey como jefe de las fuerzas armadas ?",[0. 0. 0. ... 0. 0. 0.],caso golp constituci respaldar jefe fuerza armada,0.0,0.022141439840197563,0.012804422527551651,0.014232717454433441
3499,6794,DHTUAEfEjU0,UCSu16TtdE5KwddiqMWt2iqw,"Para que critiqueis a Rubiales, por tocarse lo suyo en un momento de efusión futbolera.😂",[0. 0. 0. ... 0. 0. 0.],critiquei rubial tocars momento efusi futbolera,0.0,0.03348193317651749,0.036457937210798264,0.03663596883416176
3500,6796,DHTUAEfEjU0,UC6IFdL5QWtMVo_mu3eiqngQ,q grande Sánchez,[0. 0. 0. ... 0. 0. 0.],grand nchez,0.0,0.02749386616051197,0.02077624574303627,0.02767143025994301
3501,6800,DHTUAEfEjU0,UCNKfGK38T9kYL9BFKoEgKAw,Gracias por ayudarme a entender la posición del rey,[0. 0. 0. ... 0. 0. 0.],gracia ayudarm entend posici,0.0,0.02058296464383602,0.020868124440312386,0.02080814726650715
3502,6801,DHTUAEfEjU0,UCeXJnNTR2SxS2YZZiCp-t9w,"LOS DISCURSO DEBEN DE DER CORTOS y ENTENDIBLES SINO ERES UN DOCTO EN LA MATERIA POR QUE SE VUELVEN MONOTONOS y CANSONES, PERO SÍ ERES CONOCEDOR : ""EXPERTO"" PUEDEN HACERLOS ATRACTIVOS y HASTA GRACIOSOS POR LA HABILIDAD DE SER CSRISMATICO, COSA QUE NO ES FELIPE VI DE ESPAÑA.  😊",[0. 0. 0. ... 0. 0. 0.],discurso deben corto entend sino docto materia vuelven monotono canson conocedor experto pueden hacerlo atractivo gracioso habilidad csrismatico cosa felip espa,0.0,0.016429441049695015,0.008695228956639767,0.0115100909024477
3503,6805,DHTUAEfEjU0,UCVJmv9SZCxSSTyp3HCgLPMA,"Sánchez te censuramos a ti,al trullo pronto perro",[0. 0. 0. ... 0. 0. 0.],nchez censuramo trullo pronto perro,0.0,0.029679257422685623,0.012956061400473118,0.02594936639070511
3504,6806,RvGJ4TJfSrU,UChQgedD8b6cRCcDRFd8vgDg,"Hola Pedro, ante todo gracias por tu aportación. Entiendo que el artículo 2 de la CE no se debe interpretar en solitario; si bien es verdad que para mi gusto la palabra nacionalidades sobra (debería figurar únicamente regiones, ya que 'nacionalidades' en el sentido que se quiso dar al formular la CE es un término obsoleto) Por tanto, dicho artículo quiere hacer referencia a la unidad de la Nación(INDISOLUBLE) y al derecho de autonomía de dichas regiones, y es el resto de la propia Carta Magna la que da sentido y refuerza este artículo 2",[0. 0. 0. ... 0. 0. 0.],hola pedro gracia aportaci entiendo culo debe interpretar solitario bien verdad gusto palabra nacionalidad sobra deber figurar nicament region nacionalidad quiso formular rmino obsoleto dicho culo quier hacer referencia unidad naci indisolubl derecho autonom dicha region resto propia carta magna refuerza culo,0.0,0.18261048197746277,0.017952805384993553,0.05755425989627838
3505,6813,RvGJ4TJfSrU,UCf6G7Y3umjGx-ZJo8UtahCw,"Los españoles están ciegos y no ven lo que pasamos los venezolanos, deberían aprender mucho más fácil pero son negacionistas la mayoría, creen que es tema político y no es tema político sino de unidad de todos los ciudadanos españoles.",[0. 0. 0. ... 0. 0. 0.],espa ole ciego pasamo venezolano deber aprend negacionista mayor creen tema tico tema tico sino unidad ciudadano espa ole,0.0,0.2153266966342926,0.02672029286623001,0.08949168026447296
3506,6814,RvGJ4TJfSrU,UCGdHt9TR3kqgS1pFor2xcjA,Que importante que los Españoles caigan en cuenta en lo que dices,[0. 0. 0. ... 0. 0. 0.],important espa ole caigan cuenta dice,0.0,0.02456546016037464,0.027491915971040726,0.01868721842765808
3507,6815,pxKbeAwHd0g,UCLJ0Z5oejUCWpb-MBHtv4rQ,Don Juan Carlos debe estar en du país.,[0. 0. 0. ... 0. 0. 0.],juan carlo debe,0.0,0.02275814302265644,0.021093567833304405,0.015592660754919052
3508,6816,pxKbeAwHd0g,UC8xpwKVmOjKfagsjwKCKsQA,"Es el problema de Zarzuela, tenían que echarla",[0. 0. 0. ... 0. 0. 0.],problema zarzuela echarla,0.0,0.03009999729692936,0.011062536388635635,0.019884910434484482
3509,6818,pxKbeAwHd0g,UCQMLfYDM0A__GJjeyXQuMcA,Que ella Leticia no tiene autoridad moral para juzgar al rey emérito ni a los primos de Leonor y Sofía simplemente que   Que. El que tiene rabo de paja. que no se ac😮erque al fuego,[0. 0. 0. ... 0. 0. 0.],leticia autoridad moral juzgar rito primo leonor simplement rabo paja erqu fuego,0.0,0.018830671906471252,0.013924989849328995,0.017254723235964775
3510,6820,pxKbeAwHd0g,UC2vGNsLJO_4QfiMft6riXuw,"El rey Felipe VI. Lo importante y urgente es que D Juan Carlos, el Rey Emérito, esté en su país. En España. Deterrarlo ha sido una equivocación muy importante.",[0. 0. 0. ... 0. 0. 0.],felip important urgent juan carlo rito espa deterrarlo sido equivocaci important,0.0,0.01099410094320774,0.012867702171206474,0.012908242642879486
3511,6821,pxKbeAwHd0g,UCHxFX7UxmJUgvnDhHVSfDMQ,"a dios la realeza ,que reine. Los emeritos, asta el fin de sus días ,y fin de los reyes,ya que el rey Felipe,le ponga orden,ella no es nadie,para mandar en el país,la reina Sofía si es reina y educación desde que nació,pertenece a la realeza su familia,Leticia no ,fuera",[0. 0. 0. ... 0. 0. 0.],dio realeza rein emerito asta rey felip ponga orden nadi mandar reina reina educaci naci pertenec realeza familia leticia,0.0,0.05190666392445564,0.011562159284949303,0.02588103711605072
3512,6822,pxKbeAwHd0g,UCILPFP1GBpUk9t9s958XxCw,Todo se paga tarde o temprano,[0. 0. 0. ... 0. 0. 0.],paga tard temprano,0.0,0.0547165647149086,0.029262246564030647,0.03897435590624809
3513,6823,pxKbeAwHd0g,UCHxFX7UxmJUgvnDhHVSfDMQ,"Si el rey Felipe o la pone ,en su citio",[0. 0. 0. ... 0. 0. 0.],felip pone citio,0.0,0.01063387282192707,0.012242416851222515,0.010898913256824017
3514,6824,pxKbeAwHd0g,UCfODeKKjtpgPKvpnP8pg0cQ,"jelife no sabe lo que metió al palacio....por juan carlos hay corona , que la fictizia se regrese a su pisillo",[0. 0. 0. ... 0. 0. 0.],jelif sabe meti palacio juan carlo corona fictizia regres pisillo,0.0,0.019007608294487,0.025327228009700775,0.01275183167308569
